,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.right_CO2_vd_fd3_scaled,feature_importance.right_CO2_vd_fd2_scaled,feature_importance.right_CO2_vd_scaled,feature_importance.right_CO2_vd_fd1_scaled
227,227,0.8836363636363637,0.8804628099173554,0.8027306967984934,0.9149403640929065,1.4275146657059208,0.8580554685337984,-0.017082369910290357,2.807714958614243,0.8710320187852816,0.06981818181818185,0.039272727272727306,0.045818181818181855,0.026181818181818205
228,228,0.8945454545454545,0.8920610649995616,0.8219946641556811,0.937617702448211,1.9691110560706302,0.4971087473867393,0.2170966825834628,1.981699929303469,1.4496529122496946,0.10181818181818178,0.026181818181818174,0.036,0.01781818181818181
229,229,0.8654545454545455,0.8610837694211187,0.8012303348124243,0.9111200752991797,1.0712039351158407,0.17474621637246004,0.715867919495137,2.500505962533029,2.085446620699319,0.08109090909090912,0.062181818181818206,0.04290909090909093,0.03818181818181822
230,230,0.8909090909090909,0.8882875264270613,0.8254961492890995,0.9306131516587678,1.5181075393503742,0.4654001647664827,-0.2291684229544469,2.527809621628186,1.8455141278509124,0.08799999999999997,0.03890909090909086,0.025090909090909053,0.022181818181818146
231,231,0.8836363636363637,0.8858978973706159,0.8366432042902632,0.9318753142282554,1.3222467623336267,0.8561591195228471,-0.2536090906826916,2.2030215985020427,1.8216154051994724,0.10654545454545458,0.018545454545454577,0.03090909090909094,0.03709090909090912
232,232,0.8945454545454545,0.8942325993565663,0.8443388999540371,0.9281446299984678,1.5672456777489554,0.10051954263738845,-0.046139327779947226,3.0032888430154507,1.5447499306872015,0.10654545454545453,0.03163636363636363,0.028727272727272712,0.013090909090909065
233,233,0.8618181818181818,0.861084249084249,0.8054226475279107,0.9177903436276642,1.9305891626114264,1.1544060192058008,0.051560075516579006,2.1645739931822536,0.845274388284845,0.09563636363636364,0.05309090909090911,0.04545454545454545,0.010909090909090901
234,234,0.8618181818181818,0.8618181818181818,0.7747067954467057,0.8937564677474991,1.2299587018587368,1.3990950674723448,-0.07650762208532662,2.279962775639394,1.157415011188782,0.053818181818181834,0.0410909090909091,0.03818181818181819,0.009090909090909084
235,235,0.9090909090909091,0.9065824542542945,0.8287863335033145,0.9331973482916879,1.5171525506659613,0.45049713151946497,0.14802375726974643,2.3281584287452355,1.5361336709403512,0.08363636363636359,0.025090909090909063,0.04181818181818179,0.02181818181818177
236,236,0.9163636363636364,0.9167217883643379,0.8542339092462503,0.9438959559521549,1.4746351706316931,0.44143478411889403,0.13209320166145944,2.5179075146935093,1.5007732035880945,0.0661818181818182,0.03854545454545456,0.057818181818181845,0.01563636363636365
237,237,0.8872727272727273,0.8876332742719549,0.831723804925157,0.9186383389666827,1.8246410590536526,1.509193343224496,0.0517948453747547,1.7310891253557972,0.7893153349598772,0.08109090909090913,0.05200000000000006,0.053818181818181876,0.033818181818181844
238,238,0.88,0.8795269770879527,0.7944444444444445,0.9106666666666666,1.514895640296313,1.199263714396783,0.06799179144612448,2.570326024974461,0.6712531901319244,0.05345454545454549,0.040000000000000015,0.04072727272727274,0.01272727272727272
239,239,0.9018181818181819,0.8995927049381922,0.8056644270250093,0.9279581933557297,1.3344687334995338,0.7529337641719759,0.21546541382452594,2.0034973685902924,1.7109179113171122,0.07563636363636368,0.03272727272727277,0.030909090909090952,0.021090909090909115
240,240,0.9054545454545454,0.9029413508865564,0.8374031007751939,0.9341085271317829,1.7029035580841123,0.8077147638706323,-0.23362875132855002,2.716027191083956,0.810867553581033,0.09709090909090903,0.028727272727272657,0.04545454545454539,0.02618181818181812
241,241,0.88,0.875557470910546,0.7939711965681018,0.9210203768959705,1.4138803043625507,0.3060324524947793,0.15480365445831556,2.748324519890818,1.5248075583672298,0.07090909090909091,0.02836363636363637,0.0461818181818182,0.00945454545454546
242,242,0.8981818181818182,0.8946198028550969,0.8181497175141244,0.9388731952291276,1.4227736951052867,0.8691364263848114,0.3747432428347554,1.9641111363311141,1.3564954058961651,0.08472727272727273,0.04254545454545457,0.045818181818181834,0.020363636363636382
243,243,0.92,0.9188805094687448,0.863380626223092,0.9368884540117417,1.1424512545594598,1.1289369200585253,0.3597546203162034,1.854407390424735,1.3273602293446893,0.10363636363636368,0.03890909090909096,0.057090909090909116,0.030909090909090952
244,244,0.8581818181818182,0.85420113373924,0.7741464510332434,0.9106019766397124,1.1325447587670556,0.9469861982744322,0.33958869685526455,1.720467160684101,2.001207543417546,0.07963636363636363,0.017454545454545445,0.02945454545454542,0.03309090909090908
245,245,0.8981818181818182,0.8975222041759946,0.8407357381217226,0.9198315588749404,1.6455824591639632,0.2519740068964761,0.012479787302428685,2.5915638969124433,1.8118206089010578,0.10981818181818184,0.06,0.042181818181818195,0.01709090909090909
246,246,0.8981818181818182,0.8973898989898991,0.8239233193277311,0.9402135854341737,1.4406059265025422,0.8754049115841449,0.1767129264284426,1.8691496207669678,1.6723832319050753,0.07418181818181821,0.036,0.023636363636363643,0.013818181818181808
247,247,0.8945454545454545,0.895461036364675,0.8544573643410853,0.9295348837209303,0.9559723764769268,0.347951107287344,0.26864726350799756,2.8244017370796954,1.8138488605069034,0.09963636363636365,0.0429090909090909,0.03963636363636362,0.03927272727272727
248,248,0.8981818181818182,0.8958060606060606,0.8148478667346591,0.9133095359510454,1.0045081909898506,0.7099164005470053,0.35775538987431577,2.3895951241742446,1.8518480932136883,0.10254545454545454,0.0461818181818182,0.05272727272727275,0.021090909090909094
249,249,0.9054545454545454,0.906679542893932,0.865909090909091,0.9259504132231405,1.458382772626634,0.5741809128593733,-0.02750918104679043,2.359162115185436,1.742330835070123,0.11563636363636358,0.07854545454545447,0.0476363636363636,0.04763636363636359
