,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backlow_CO2_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled
56,56,0.8721461187214612,0.8585858585858586,0.8792793563847997,0.9091064703868538,0.31689497716894977,0.011415525114155223,0.0237442922374429,0.030593607305936077,0.3196347031963471,0.04885844748858448,0.026027397260274032,0.009589041095890316
57,57,0.8995433789954338,0.8791208791208791,0.8954125299554947,0.9233139335843888,0.30228310502283107,0.025570776255707917,0.03196347031963476,0.013242009132420018,0.03150684931506842,0.02511415525114158,0.021461187214611988,0.012785388127853903
58,58,0.8858447488584474,0.8603351955307262,0.8791081821294078,0.9161246148579254,0.22739726027397256,0.019634703196347192,0.016894977168949832,0.031963470319634646,0.12191780821917797,0.00639269406392684,0.031050228310502193,0.025570776255707806
59,59,0.7625570776255708,0.7657657657657657,0.7847911674084218,0.9038000684697022,0.3283105022831051,0.033333333333333215,0.045205479452054775,0.004109589041095929,0.31917808219178084,0.05388127853881275,0.06347031963470329,0.012328767123287676
60,60,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9187778158165012,0.05936073059360736,0.007305936073059405,0.017351598173515836,-0.005022831050228382,-0.014155251141552472,-0.0031963470319634757,-0.004566210045662156,0.0009132420091324533
61,61,0.8767123287671232,0.847457627118644,0.8682386169120164,0.9194625128380692,0.18721461187214605,0.007305936073059294,0.019178082191780854,0.024200913242009015,0.05662100456621,0.037442922374429144,0.0091324200913242,0.05616438356164388
62,62,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9138137624101335,-0.011415525114155223,-0.00502283105022816,-0.0018264840182649067,-0.0022831050228310223,0.07260273972602727,-0.0018264840182649067,0.0022831050228310223,-0.0004566210045663377
63,63,0.908675799086758,0.8936170212765957,0.9092776446422457,0.922372475179733,0.30547945205479454,0.05433789954337909,0.02237442922374422,0.004566210045662267,0.13378995433789964,0.008675799086757974,0.0018264840182650177,0.019178082191780965
64,64,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9198048613488531,0.10182648401826488,-0.004109589041095929,-0.007305936073059294,-0.0009132420091322313,-0.010045662100456654,0.0009132420091324533,0.0036529680365298134,-0.0036529680365295913
65,65,0.8721461187214612,0.8585858585858586,0.8792793563847997,0.9186922286888051,0.3789954337899543,0.05525114155251143,0.05662100456621,0.03378995433789955,0.06073059360730593,0.0748858447488584,0.04977168949771693,0.007305936073059294
66,66,0.8904109589041096,0.8723404255319149,0.890534063676823,0.9189489900718932,0.3360730593607306,0.03196347031963476,0.00136986301369868,0.022831050228310557,0.28173515981735164,0.041095890410958846,0.05753424657534256,0.058447488584475016
