,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_CO2_fd1_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd3_scaled
112,112,0.8638132295719845,0.7712418300653595,0.8145915678524374,0.9723320158102766,0.035019455252918386,0.012451361867704347,0.016731517509727678,0.0035019455252917053,0.010116731517509803,-0.0038910505836576847,-0.0019455252918288979,0.01050583657587556
113,113,0.8521400778210116,0.7532467532467533,0.8030961791831357,0.9693675889328063,0.057198443579766445,0.015564202334630406,0.0015564202334630295,0.0077821011673151474,0.017509727626459193,0.00038910505836575737,0.0027237354085603016,0.018677042801556354
114,114,0.8793774319066148,0.8074534161490683,0.8411396574440053,0.9596837944664032,0.0961089494163424,0.0163424124513617,0.01011673151750958,0.015564202334630184,0.012840466926069882,0.018287937743190485,0.015175097276264649,0.020233463035019272
115,115,0.9027237354085603,0.8538011695906432,0.8785573122529644,0.9700922266139658,0.08871595330739301,0.009338521400778177,0.018677042801556354,0.01906614785992211,0.015175097276264538,0.01634241245136181,0.013618677042801508,0.016731517509727567
116,116,0.9260700389105059,0.900523560209424,0.9279973649538867,0.9749670619235836,0.03229571984435797,0.012062256809338479,0.04280155642023342,0.0311284046692607,0.006614785992217875,0.03424124513618676,0.019066147859922222,0.00038910505836575737
117,117,0.8443579766536965,0.726027397260274,0.7850131752305665,0.9670619235836626,0.035019455252918275,0.00739299610894939,0.009338521400778288,0.017509727626459193,0.07937743190661484,-0.00894941634241242,0.003112840466926059,0.020622568093385252
118,118,0.8715953307392996,0.7924528301886793,0.830270092226614,0.969631093544137,0.05330739299610898,-0.0035019455252919274,0.013229571984435862,0.048638132295719894,0.019066147859922222,0.015564202334630406,0.024513618677042825,0.0015564202334629185
119,119,0.8832684824902723,0.8557692307692307,0.9018774703557312,0.9683794466403163,0.2315175097276264,0.019455252918287758,0.04319066147859929,0.00428015564202322,-0.0023346303501946553,0.01011673151750958,0.0007782101167314037,0.0038910505836574627
120,120,0.7587548638132295,0.4918032786885246,0.6630434782608696,0.9712779973649539,0.021400778210116655,0.01945525291828787,0.011673151750972721,0.03424124513618676,-0.003112840466926059,0.014007782101167265,0.01789883268482484,0.03618677042801555
121,121,0.8910505836575876,0.8409090909090909,0.871870882740448,0.9737812911725955,0.05058365758754879,0.00739299610894939,0.006614785992217875,-0.006225680933852118,-0.008560311284046662,0.006614785992217875,0.004280155642023331,-0.00038910505836575737
122,122,0.8832684824902723,0.8571428571428571,0.9042819499341239,0.960935441370224,0.2389105058365758,0.014396887159532912,0.018287937743190485,0.011284046692606853,-0.012840466926070104,0.0163424124513617,0.01595330739299594,0.0019455252918286758
123,123,0.9182879377431906,0.8888888888888888,0.9171277997364954,0.9806982872200263,0.26848249027237336,0.06264591439688716,0.024513618677042714,0.03385214007782089,0.007003891050583522,0.02957198443579756,-0.0027237354085604126,0.011284046692606853
124,124,0.8871595330739299,0.8397790055248618,0.8736495388669302,0.9503293807641633,0.08404669260700381,0.029182879377431914,0.029961089494163207,0.007782101167315036,0.007392996108949279,0.007392996108949279,0.006614785992217764,0.009338521400778066
125,125,0.8715953307392996,0.8436018957345972,0.8927865612648221,0.9564558629776021,0.03268482490272384,-0.0011673151750973831,-0.0038910505836576847,-0.0003891050583658684,-0.011284046692607075,0.012062256809338368,0.007003891050583522,-0.004280155642023442
126,126,0.8871595330739299,0.8304093567251462,0.8616271409749671,0.9581686429512517,0.018677042801556243,0.01595330739299594,0.012840466926069882,0.007782101167315036,0.018677042801556243,0.02334630350194533,0.01750972762645897,0.021011673151750787
127,127,0.8715953307392996,0.7898089171974523,0.8278656126482213,0.9716073781291172,0.05097276264591444,0.024902723735408583,0.012840466926069882,0.010116731517509803,0.018677042801556465,0.009338521400778288,0.015564202334630406,-0.005836575875486472
128,128,0.9066147859922179,0.88,0.9176548089591567,0.9685111989459816,0.15914396887159532,0.04708171206225664,0.018677042801556354,0.04396887159533058,0.010116731517509692,0.09455252918287937,0.001167315175097161,0.06809338521400787
129,129,0.8754863813229572,0.8095238095238095,0.84532279314888,0.9613306982872201,0.027626459143968884,0.0035019455252917053,0.010894941634241317,0.015175097276264427,0.007782101167315036,0.018287937743190485,0.002334630350194433,0.008560311284046551
130,130,0.7665369649805448,0.589041095890411,0.7003623188405798,0.9292490118577075,0.1116731517509727,0.021789883268482524,0.015953307392996163,0.017509727626459193,0.022957198443579796,-0.011284046692606964,0.051361867704280195,0.023346303501945553
131,131,0.7159533073929961,0.37606837606837606,0.6104743083003953,0.9471673254281949,0.03268482490272373,0.0007782101167315147,0.011284046692607075,0.006225680933852118,0.04902723735408554,0.006614785992217875,0.022957198443579796,0.013229571984435862
132,132,0.8132295719844358,0.6521739130434783,0.7415349143610013,0.9656126482213438,0.009727626459143934,0.020233463035019383,0.005447470817120603,0.0237354085603112,0.04591439688715959,0.014396887159533023,0.005836575875486361,0.010116731517509692
133,133,0.8871595330739299,0.8599033816425121,0.9049077733860342,0.964163372859025,0.15797665369649794,0.0035019455252917053,-0.010894941634241317,0.036575875486381304,-0.004280155642023442,0.012451361867704125,0.0007782101167314037,0.0035019455252917053
134,134,0.7976653696498055,0.6060606060606061,0.717391304347826,0.9603425559947298,0.04202334630350202,0.010894941634241317,0.0077821011673152585,0.05097276264591444,0.008560311284046662,0.02840466926070051,0.009727626459143934,0.01206225680933859
135,135,0.8910505836575876,0.8333333333333334,0.8622529644268775,0.9708827404479579,0.02529182879377423,0.008560311284046662,0.012062256809338479,0.0015564202334630295,0.029571984435797782,-0.00038910505836575737,0.009338521400778177,0.006225680933852118
136,136,0.8482490272373541,0.738255033557047,0.7928524374176549,0.969433465085639,0.04630350194552524,0.00894941634241242,0.016731517509727678,-0.0023346303501945442,0.005058365758754846,0.009727626459143934,0.0023346303501945442,-0.0019455252918287869
137,137,0.754863813229572,0.5827814569536424,0.6936758893280632,0.9049407114624507,0.043968871595330805,0.003112840466926059,0.009338521400778177,0.05058365758754868,-0.0357976653696499,0.015564202334630295,0.03307392996108949,0.04902723735408565
138,138,0.8638132295719845,0.7682119205298014,0.8121870882740447,0.9712121212121212,0.020233463035019494,0.007392996108949501,0.024902723735408583,0.014007782101167154,0.0058365758754862496,0.005447470817120714,0.0015564202334629185,0.014396887159533134
139,139,0.8599221789883269,0.7721518987341772,0.8163702239789197,0.9679183135704874,0.0019455252918286758,0.0027237354085604126,0.01050583657587556,0.004280155642023442,0.022957198443579796,-0.005058365758754957,-0.0007782101167316258,-0.005836575875486472
140,140,0.8949416342412452,0.8656716417910447,0.9061594202898551,0.9675889328063241,0.4684824902723735,0.09844357976653695,0.10505836575875482,0.020233463035019383,0.012840466926069993,0.018287937743190597,0.07159533073929969,0.022957198443579685
141,141,0.8754863813229572,0.7974683544303798,0.833300395256917,0.9739130434782609,0.03891050583657596,0.001167315175097161,0.009338521400778066,0.02101167315175101,0.015564202334630184,0.008171206225680794,-0.0007782101167316258,0.01011673151750958
142,142,0.7976653696498055,0.6060606060606061,0.717391304347826,0.9581686429512516,0.041245136186770504,0.003112840466926059,0.009338521400778288,-0.006614785992217875,-0.009727626459143934,-0.0027237354085603016,0.007003891050583633,0.0038910505836575737
143,143,0.9066147859922179,0.8823529411764706,0.922463768115942,0.9803689064558629,0.10428015564202331,0.01634241245136181,0.06225680933852151,0.061867704280155644,0.003112840466926059,0.010116731517509692,0.026070038910505744,-0.006225680933852229
144,144,0.8910505836575876,0.8333333333333334,0.8622529644268775,0.9656126482213438,0.05486381322957201,0.00739299610894939,0.00894941634241242,0.020233463035019383,0.003112840466926059,0.030350194552529075,-0.006614785992217875,0.01322957198443575
145,145,0.8988326848249028,0.8645833333333334,0.8995718050065876,0.9693675889328064,0.025680933852139987,0.006225680933852118,0.005058365758754846,0.005058365758754846,-0.0011673151750972721,-0.008171206225680905,-0.0007782101167315147,-0.00038910505836575737
146,146,0.8832684824902723,0.8170731707317073,0.8489789196310935,0.9644927536231884,0.02373540856031109,0.012062256809338368,0.0035019455252917053,0.003112840466925948,0.01011673151750958,0.002334630350194433,0.007003891050583522,0.002334630350194433
147,147,0.8715953307392996,0.8405797101449275,0.8879776021080369,0.9673254281949935,0.0027237354085601906,0.007003891050583522,0.007003891050583522,0.0035019455252917053,-0.026070038910505855,0.024124513618677068,0.009727626459144045,-0.012451361867704347
148,148,0.7587548638132295,0.5373134328358209,0.6774703557312253,0.9474967061923584,0.08365758754863806,0.010505836575875449,0.00739299610894939,0.00894941634241242,0.040856031128404746,0.006225680933852118,0.022957198443579685,0.011284046692606964
149,149,0.8521400778210116,0.7625,0.8103096179183136,0.9468379446640316,0.10311284046692604,0.022957198443579796,0.0038910505836575737,0.03463035019455252,0.049805447470817055,0.03151750972762646,-0.0007782101167315147,0.06264591439688705
150,150,0.8715953307392996,0.8023952095808383,0.8398880105401845,0.966600790513834,0.048249027237354136,0.01206225680933859,0.01011673151750958,0.007782101167315036,0.007392996108949279,0.01206225680933859,-0.0015564202334631405,0.007782101167315036
151,151,0.8910505836575876,0.8585858585858586,0.8983201581027668,0.9686429512516468,0.3708171206225682,0.048638132295719894,-0.0015564202334630295,0.007003891050583633,-0.0023346303501945442,0.03151750972762657,0.012451361867704236,-0.0011673151750972721
152,152,0.8754863813229572,0.8490566037735849,0.8982213438735178,0.9640974967061924,0.284046692607004,0.001167315175097161,0.024124513618677068,0.008171206225680794,-0.01206225680933859,-0.006614785992217986,0.014396887159533134,-0.0027237354085604126
153,153,0.8949416342412452,0.8629441624365483,0.9013504611330698,0.9689723320158102,0.051361867704280195,0.0035019455252918164,0.005836575875486361,-0.005836575875486361,0.0038910505836575737,0.006614785992217875,0.020233463035019383,0.010505836575875449
154,154,0.8599221789883269,0.7662337662337663,0.8115612648221344,0.9725296442687748,0.023735408560311422,-0.02256809338521404,-0.006225680933852229,-0.0038910505836576847,0.0038910505836576847,-0.00311284046692617,-0.01945525291828798,0.007003891050583744
155,155,0.8910505836575876,0.8390804597701149,0.8694664031620554,0.964361001317523,0.04902723735408565,0.006225680933852118,0.023346303501945442,0.012062256809338479,-0.0023346303501945442,-0.0023346303501945442,0.008171206225680905,0.009338521400778177
156,156,0.9066147859922179,0.88,0.9176548089591567,0.9691040843214757,0.03891050583657574,0.01478599221789878,0.010505836575875449,0.021400778210116655,0.016731517509727567,0.015564202334630295,0.031906614785992105,0.018677042801556354
157,157,0.8715953307392996,0.7870967741935484,0.8254611330698287,0.9733860342555996,0.06731517509727625,-0.0003891050583658684,0.009727626459143823,-0.0077821011673152585,0.0019455252918286758,-0.0027237354085604126,-1.1102230246251565e-16,-0.017509727626459193
158,158,0.8715953307392996,0.8390243902439024,0.8855731225296443,0.9625164690382082,0.2848249027237355,0.002334630350194433,0.003112840466925948,-1.1102230246251565e-16,-0.02101167315175101,-0.0027237354085604126,-0.00311284046692617,-0.005447470817120714
159,159,0.8715953307392996,0.7975460122699386,0.8350790513833992,0.9660079051383399,0.038132295719844445,0.01206225680933859,0.032295719844358084,0.00038910505836564635,0.0035019455252917053,0.017898832684824728,0.0035019455252917053,0.0019455252918286758
160,160,0.867704280155642,0.8333333333333334,0.8801383399209486,0.9663372859025033,0.35019455252918286,-0.0007782101167316258,-0.008171206225681016,0.009727626459143823,0.0038910505836574627,-0.009727626459144045,-0.0003891050583658684,-0.02217898832684828
161,161,0.8521400778210116,0.7532467532467533,0.8030961791831357,0.9652832674571805,0.018287937743190597,0.026070038910505855,0.022957198443579796,0.005836575875486361,0.014396887159533023,0.015564202334630406,-0.009727626459144156,0.010116731517509692
162,162,0.8638132295719845,0.7904191616766467,0.8314229249011857,0.963570487483531,0.01206225680933859,-0.002334630350194433,0.00038910505836564635,0.0027237354085601906,0.007003891050583744,-0.007003891050583744,0.007392996108949279,0.007003891050583744
163,163,0.8910505836575876,0.8352941176470589,0.8646574440052701,0.9668642951251647,0.03579766536964968,0.0027237354085603016,0.005836575875486361,0.006225680933852118,0.0007782101167315147,-0.004280155642023331,0.003112840466926059,-0.0015564202334630295
164,164,0.8326848249027238,0.7114093959731543,0.7759222661396574,0.9649538866930171,0.059143968871595454,1.1102230246251565e-16,0.025680933852140098,0.013229571984435862,0.010894941634241317,-0.024902723735408472,0.0007782101167316258,0.011284046692607075
165,165,0.8988326848249028,0.8617021276595744,0.8947628458498024,0.9738471673254282,0.057198443579766556,0.006225680933852118,0.011673151750972721,0.010116731517509692,0.0011673151750972721,0.017120622568093324,0.00739299610894939,0.018677042801556354
166,166,0.8910505836575876,0.8390804597701149,0.8694664031620554,0.964558629776021,0.03618677042801566,0.01322957198443575,0.006614785992217875,0.008171206225680905,0.009727626459143934,0.00894941634241242,0.0038910505836575737,0.010894941634241206
167,167,0.8949416342412452,0.8695652173913043,0.913372859025033,0.9747694334650857,0.15369649805447472,0.005058365758754846,0.01634241245136181,-0.0019455252918287869,-0.00739299610894939,-0.005836575875486361,0.031906614785992105,0.02062256809338514
168,168,0.8326848249027238,0.7152317880794702,0.77832674571805,0.9629117259552042,0.023346303501945553,0.0019455252918288979,0.011284046692607075,-0.003112840466926059,0.0077821011673152585,-0.0058365758754862496,0.0015564202334631405,0.012840466926070104
169,169,0.8793774319066148,0.8530805687203792,0.9012516469038208,0.9726613965744402,0.44513618677042793,0.06653696498054473,0.12957198443579765,0.013618677042801397,-0.010116731517509803,0.17003891050583664,0.01634241245136192,-0.008171206225681016
170,170,0.8521400778210116,0.7432432432432432,0.7958827404479578,0.9748353096179183,0.046692607003890996,0.005836575875486361,0.006614785992217875,0.0015564202334630295,-0.014007782101167487,-0.015953307392996274,0.0015564202334630295,-0.012062256809338479
171,171,0.8521400778210116,0.75,0.8006916996047431,0.9650197628458498,0.02373540856031131,0.013618677042801619,0.02957198443579767,0.033852140077821,0.04902723735408554,0.03151750972762646,0.018677042801556465,0.019844357976653737
172,172,0.8871595330739299,0.8304093567251462,0.8616271409749671,0.9637022397891963,0.09494163424124502,0.029182879377431914,0.045525291828793724,0.018287937743190485,0.025680933852139876,0.02801556420233442,0.030350194552528964,0.042412451361867665
173,173,0.8715953307392996,0.8436018957345972,0.8927865612648221,0.9600131752305666,0.24747081712062247,0.001167315175097161,-0.004280155642023442,0.006225680933852007,0.00038910505836564635,0.0019455252918286758,0.008949416342412309,0.0015564202334629185
174,174,0.8638132295719845,0.8258706467661692,0.8722990777338604,0.9595520421607379,0.27159533073929965,0.054474708171206254,-0.00311284046692617,-0.019066147859922222,-0.0038910505836576847,0.15058365758754877,0.10739299610894948,0.19260700389105057
175,175,0.8832684824902723,0.8214285714285714,0.8537878787878788,0.9557971014492754,0.09844357976653684,0.005058365758754735,0.027626459143968884,0.03268482490272373,0.015175097276264427,0.04202334630350191,0.021011673151750787,0.028404669260700177
176,176,0.8404669260700389,0.7210884353741497,0.7819828722002635,0.9656785243741766,0.08171206225680938,0.015175097276264649,0.023346303501945553,0.02101167315175101,0.016731517509727678,0.009338521400778288,0.004280155642023331,0.03151750972762646
177,177,0.8715953307392996,0.8374384236453202,0.8831686429512516,0.9567852437417655,0.09727626459143979,-0.00311284046692617,-0.00311284046692617,-0.006614785992217986,-0.009727626459144045,0.0007782101167314037,-0.0007782101167316258,0.020233463035019494
178,178,0.8210116731517509,0.6805555555555556,0.7572134387351779,0.9637681159420289,0.031906614785992216,0.009727626459143934,0.04007782101167312,0.03307392996108949,0.048638132295719894,0.024513618677042714,0.0011673151750972721,0.011284046692606964
179,179,0.9182879377431906,0.8955223880597015,0.9315546772068511,0.9759552042160738,0.007392996108949279,0.012451361867704236,0.005836575875486361,0.03229571984435786,0.014396887159533023,0.014396887159533023,0.008171206225680905,0.02957198443579756
180,180,0.7898832684824902,0.6301369863013698,0.7257575757575758,0.9427536231884057,0.10428015564202331,0.011284046692607075,0.026459143968871612,0.017120622568093435,0.00428015564202322,0.018677042801556465,0.016731517509727678,-0.014007782101167376
181,181,0.8404669260700389,0.7320261437908496,0.7891963109354414,0.9627140974967062,0.028793774319066157,0.016731517509727678,0.0007782101167315147,0.01206225680933859,0.021400778210116767,0.00038910505836575737,0.018287937743190708,0.007003891050583744
182,182,0.8832684824902723,0.8148148148148148,0.8465744400527009,0.966205533596838,0.06459143968871595,0.02684824902723737,0.009727626459143823,-0.0023346303501946553,0.012451361867704125,0.024513618677042603,0.02373540856031131,0.014007782101167154
183,183,0.8715953307392996,0.8092485549132948,0.8471014492753624,0.9541501976284584,0.020233463035019494,0.012840466926069882,0.0038910505836574627,0.009338521400778066,0.007003891050583522,0.005447470817120492,-0.010894941634241317,-0.0015564202334631405
184,184,0.8638132295719845,0.7928994082840237,0.8338274044795784,0.9505270092226614,0.043968871595330805,0.01634241245136192,-0.005058365758754957,0.024124513618677068,0.0027237354085601906,0.0027237354085601906,0.0027237354085601906,0.007003891050583522
185,185,0.867704280155642,0.7792207792207793,0.8200263504611331,0.9749670619235837,0.04669260700389111,0.007392996108949501,0.007003891050583522,0.0035019455252919274,0.010505836575875338,0.005447470817120492,0.028793774319066157,0.011673151750972832
186,186,0.8832684824902723,0.8192771084337349,0.8513833992094861,0.9591567852437418,0.05214007782101171,0.002334630350194433,0.026070038910505633,0.008171206225680794,0.01167315175097261,0.015564202334630184,0.008560311284046551,-0.0019455252918288979
187,187,0.8871595330739299,0.8342857142857143,0.8664361001317523,0.9694334650856391,0.07276264591439685,0.003112840466925948,0.0035019455252917053,0.014396887159532912,0.0015564202334629185,-0.0023346303501946553,0.00038910505836564635,0.001167315175097161
188,188,0.8871595330739299,0.8242424242424242,0.8544137022397892,0.9685111989459816,0.030350194552528964,0.019455252918287758,0.005058365758754735,0.007392996108949279,0.018287937743190485,-0.010116731517509803,0.024513618677042603,0.0015564202334629185
189,189,0.8832684824902723,0.8484848484848485,0.8898550724637682,0.9638998682476942,0.11945525291828796,0.0058365758754862496,0.0046692607003889774,0.005058365758754735,-0.0019455252918288979,0.0015564202334629185,-0.013229571984435862,0.00428015564202322
190,190,0.8793774319066148,0.8342245989304813,0.8723978919631094,0.966403162055336,0.03346303501945502,-0.0027237354085604126,-0.004280155642023442,-0.00894941634241253,-0.0023346303501946553,-0.007003891050583744,-0.006614785992217986,-0.01050583657587556
191,191,0.9105058365758755,0.882051282051282,0.9158761528326747,0.9736495388669302,-0.0035019455252919274,0.010894941634241206,0.02529182879377423,0.015564202334630295,-0.00311284046692617,0.0019455252918286758,0.012451361867704236,0.01322957198443575
192,192,0.8988326848249028,0.8725490196078431,0.9139986824769433,0.9789855072463768,-0.012840466926069993,-0.005836575875486472,0.012840466926069993,0.05992217898832697,0.006614785992217875,-0.009727626459143934,-0.008171206225681016,0.024513618677042714
193,193,0.8638132295719845,0.7712418300653595,0.8145915678524374,0.9702239789196311,0.067704280155642,0.03268482490272384,0.039688715953307474,0.029182879377432025,0.012451361867704347,0.021400778210116767,0.003112840466925948,0.019844357976653737
194,194,0.8949416342412452,0.8402366863905325,0.867687747035573,0.9762187088274044,0.02062256809338514,-0.0038910505836575737,0.01478599221789878,0.014007782101167265,0.00894941634241242,0.0077821011673151474,0.008171206225680905,-0.0027237354085603016
195,195,0.867704280155642,0.7848101265822784,0.8248353096179183,0.9710144927536233,0.01945525291828798,0.006225680933852007,0.005836575875486472,0.00038910505836564635,0.009727626459144045,0.005058365758754957,0.007782101167315036,-0.006225680933852229
196,196,0.8287937743190662,0.6857142857142857,0.7608695652173914,0.9723978919631093,0.04474708171206221,0.006614785992217986,0.018287937743190708,0.00894941634241253,-0.0011673151750972721,0.018677042801556465,0.014007782101167376,0.007003891050583744
197,197,0.7704280155642024,0.528,0.6793478260869565,0.9650197628458498,0.019844357976653737,0.010894941634241317,0.013229571984435862,-0.004280155642023331,0.02996108949416343,0.02957198443579767,0.022957198443579796,0.05953307392996121
198,198,0.8132295719844358,0.6521739130434783,0.7415349143610013,0.9673913043478262,0.02684824902723737,0.025680933852139987,0.011673151750972721,0.0023346303501945442,0.0750972762645914,0.0019455252918287869,0.006614785992217875,0.01945525291828787
199,199,0.8949416342412452,0.8439306358381503,0.8724967061923583,0.9671936758893281,0.03813229571984422,0.012451361867704236,0.011673151750972721,0.015175097276264538,0.009338521400778177,0.00739299610894939,0.00739299610894939,0.010894941634241206
200,200,0.8210116731517509,0.7051282051282052,0.7716403162055336,0.941699604743083,0.09649805447470805,0.02957198443579756,0.06147859922178989,0.0264591439688715,0.02684824902723726,0.03229571984435786,0.014007782101167265,0.0007782101167315147
201,201,0.8443579766536965,0.726027397260274,0.7850131752305665,0.9737812911725955,0.031906614785992216,0.014007782101167265,0.007003891050583744,0.005836575875486361,0.0023346303501945442,-0.003112840466926059,-0.010116731517509914,0.02101167315175101
202,202,0.8560311284046692,0.7581699346405228,0.8061264822134387,0.9640316205533598,0.07081712062256795,0.013618677042801508,0.012062256809338479,-0.0027237354085605237,0.004280155642023109,0.014007782101167265,0.01634241245136181,0.012062256809338479
203,203,0.8754863813229572,0.813953488372093,0.8501317523056654,0.958498023715415,0.060311284046692615,0.021400778210116767,0.017120622568093435,0.005447470817120492,0.010894941634241095,0.017120622568093213,0.025680933852140098,0.008949416342412309
204,204,0.8871595330739299,0.8304093567251462,0.8616271409749671,0.9603425559947298,0.06731517509727625,0.017120622568093213,0.006225680933852007,0.012451361867704125,-0.0003891050583658684,0.014785992217898669,0.009727626459143823,0.009338521400778066
205,205,0.8599221789883269,0.8252427184466019,0.8740777338603425,0.9575757575757576,0.06770428015564212,-0.005447470817120714,-0.011673151750972832,-0.005447470817120714,-0.007392996108949501,-0.008560311284046773,0.024124513618677068,0.00038910505836564635
206,206,0.7976653696498055,0.6119402985074627,0.7197957839262187,0.969828722002635,0.035019455252918386,0.024513618677042937,0.010116731517509692,0.01945525291828798,0.039688715953307474,0.012451361867704347,0.009727626459144045,0.028015564202334753
207,207,0.8949416342412452,0.8524590163934426,0.8845191040843214,0.9694993412384718,0.0077821011673151474,0.0007782101167315147,0.00894941634241242,0.00739299610894939,-0.005058365758754846,0.0011673151750972721,-0.00038910505836575737,-0.0019455252918287869
208,208,0.8832684824902723,0.8170731707317073,0.8489789196310935,0.9733201581027668,0.054474708171206254,0.018677042801556243,0.007782101167315036,-0.0011673151750973831,0.006225680933852007,0.01011673151750958,0.01322957198443564,0.0015564202334629185
209,209,0.8949416342412452,0.8457142857142858,0.8749011857707509,0.9563241106719368,0.06848249027237363,0.0027237354085603016,0.02957198443579756,0.021011673151750898,0.004280155642023331,0.009338521400778177,0.02062256809338514,0.0077821011673151474
210,210,0.8832684824902723,0.8214285714285714,0.8537878787878788,0.9598814229249012,0.01322957198443564,0.00428015564202322,0.0007782101167314037,0.008949416342412309,0.006614785992217764,0.006614785992217764,0.006614785992217764,0.0035019455252917053
211,211,0.8365758754863813,0.704225352112676,0.7717391304347826,0.974308300395257,0.03268482490272373,0.03268482490272373,0.03735408560311282,0.01789883268482495,0.012451361867704347,0.021400778210116767,0.014007782101167376,0.019844357976653737
212,212,0.8949416342412452,0.8402366863905325,0.867687747035573,0.9700263504611331,0.019844357976653626,-0.005447470817120603,0.029182879377431803,0.01789883268482484,0.029961089494163318,-0.0035019455252918164,0.0019455252918287869,0.023346303501945664
213,213,0.8871595330739299,0.8361581920903954,0.868840579710145,0.9654150197628459,0.024902723735408583,0.00428015564202322,0.010505836575875338,0.010894941634241095,0.0058365758754862496,-0.0007782101167316258,-0.006614785992217986,-0.005447470817120714
214,214,0.8754863813229572,0.8490566037735849,0.8982213438735178,0.9777997364953888,0.3280155642023346,0.061867704280155644,0.015953307392996163,0.20116731517509723,-0.017509727626459193,0.0595330739299611,0.05058365758754868,-0.0038910505836576847
215,215,0.8249027237354085,0.6853146853146853,0.7602437417654809,0.9664031620553359,0.0568093385214008,0.024513618677042714,-0.013229571984435862,-0.011284046692607075,0.01906614785992211,0.02529182879377423,0.003112840466926059,0.011284046692606964
216,216,0.8599221789883269,0.775,0.8187747035573123,0.95,0.0778210116731517,0.009727626459144045,-0.011284046692607075,0.003112840466925948,0.05214007782101171,0.00894941634241253,0.024124513618677068,-0.0046692607003891995
217,217,0.7626459143968871,0.5481481481481482,0.682905138339921,0.9480237154150197,0.03813229571984422,0.011673151750972721,0.021789883268482413,0.04902723735408554,-0.03696498054474717,0.05797665369649807,0.0046692607003890885,0.014396887159533023
218,218,0.8832684824902723,0.8484848484848485,0.8898550724637682,0.9654808959156785,0.01206225680933859,0.03852140077821009,0.03891050583657585,0.06381322957198443,-0.014007782101167376,0.01011673151750958,0.008560311284046551,0.028793774319066157
219,219,0.8871595330739299,0.8379888268156425,0.8712450592885375,0.9593544137022398,0.013618677042801397,0.0015564202334629185,0.010505836575875338,0.008171206225680794,0.0027237354085601906,0.007003891050583522,0.0007782101167314037,-0.009338521400778288
220,220,0.8988326848249028,0.8505747126436781,0.8779314888010541,0.9612648221343874,0.08871595330739301,0.04163424124513626,0.021011673151750898,0.011673151750972721,0.006225680933852118,0.01634241245136181,0.012840466926069993,0.03735408560311293
221,221,0.8715953307392996,0.8,0.8374835309617918,0.9652173913043478,0.019066147859922222,0.007782101167315036,0.02529182879377434,0.009727626459143823,0.015564202334630406,0.002334630350194433,0.012451361867704347,0.002334630350194433
222,222,0.8715953307392996,0.8216216216216217,0.8615283267457181,0.9543478260869565,0.058754863813229585,-0.019844357976653737,-0.007392996108949501,-0.008171206225681016,-0.006225680933852229,0.00038910505836564635,0.003112840466925948,-0.011284046692607075
223,223,0.8832684824902723,0.8529411764705882,0.897068511198946,0.9712779973649539,0.3544747081712063,0.014007782101167154,-0.03190661478599233,0.020233463035019272,-0.0015564202334631405,-0.00894941634241253,-0.032295719844358084,-0.0003891050583658684
224,224,0.8949416342412452,0.8383233532934131,0.8652832674571805,0.9673913043478262,0.042412451361867776,0.005836575875486361,0.016731517509727567,0.014007782101167265,0.011673151750972721,0.030350194552529075,0.014396887159533023,0.010116731517509692
225,225,0.8871595330739299,0.8263473053892215,0.8568181818181818,0.9689723320158103,0.07276264591439685,-0.0015564202334631405,0.012840466926069882,-0.0046692607003891995,0.012062256809338368,-1.1102230246251565e-16,0.010505836575875338,0.021400778210116544
226,226,0.8093385214007782,0.6666666666666666,0.7481225296442688,0.9465744400527009,-0.01945525291828787,0.039688715953307474,0.005058365758754846,0.0077821011673151474,0.01478599221789878,0.06614785992217898,0.030739299610894832,0.038132295719844445
227,227,0.8754863813229572,0.7974683544303798,0.833300395256917,0.9712779973649539,0.04785992217898838,0.01322957198443564,0.008560311284046551,0.018677042801556243,0.014396887159532912,0.00428015564202322,-0.008171206225681016,0.007392996108949279
228,228,0.867704280155642,0.8380952380952381,0.8873517786561265,0.9659420289855073,0.24319066147859936,-0.0027237354085604126,-0.009727626459144045,0.008949416342412309,-0.015175097276264649,-0.015175097276264649,-0.006614785992217986,-0.017509727626459193
229,229,0.914396887159533,0.8877551020408163,0.9213109354413702,0.9735177865612649,0.05797665369649807,0.008949416342412309,0.010894941634241095,0.028404669260700288,0.006225680933852118,0.01945525291828787,0.003112840466925948,0.021789883268482413
230,230,0.8715953307392996,0.8436018957345972,0.8927865612648221,0.9689064558629776,0.0007782101167314037,-0.00311284046692617,-0.0311284046692607,0.07003891050583655,0.0007782101167314037,-0.017509727626459193,-0.0015564202334631405,0.008171206225681016
231,231,0.8443579766536965,0.7222222222222222,0.7826086956521738,0.9712779973649538,0.031906614785992216,0.027237354085603127,0.007003891050583744,0.012840466926069993,0.02373540856031131,0.009727626459143934,0.011673151750972832,0.007003891050583633
