,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.frontlow_CO2_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd2_scaled
226,226,0.8559670781893004,0.8575313653111543,0.8534366576819408,0.9339622641509434,1.8947243443027701,1.9896544591756598,1.1543660604604842,1.065783864303511,-0.3398913832982602,0.09382716049382714,0.10411522633744855,0.06748971193415634,0.05514403292181068
227,227,0.8641975308641975,0.8631299052577317,0.8499928602027702,0.9317435384835071,2.2115208715430215,1.6268014174350336,1.3005256423195477,0.6921860945171855,0.24021155847896503,0.08436213991769544,0.10123456790123453,0.05473251028806579,0.0658436213991769
228,228,0.9094650205761317,0.9094650205761317,0.8954388984509466,0.9662807072445627,1.4860538509360393,1.5757828131938882,1.1084143479900315,0.9420704487421738,0.5163716960255169,0.14773662551440325,0.10781893004115224,0.08271604938271603,0.09423868312757198
229,229,0.8930041152263375,0.8936049456664411,0.8863429783366157,0.9472049689440993,1.8583199161880548,2.015971913036802,1.4229169038623102,0.5646632381379978,-0.310835555984307,0.13621399176954735,0.1135802469135803,0.14156378600823047,0.037448559670781936
230,230,0.8806584362139918,0.8829773855191431,0.8784801834261382,0.9536521454307239,1.651044806610628,1.245787409956357,0.970273916022829,1.1446396755794401,0.6571839313789818,0.12469135802469133,0.10493827160493825,0.12757201646090532,0.06049382716049383
231,231,0.8765432098765432,0.8756959573953037,0.863225806451613,0.9395698924731183,1.6991553686975909,1.5395468791670934,0.8837839236116131,1.4452819197172166,0.21767981631753253,0.10740740740740742,0.13415637860082302,0.09876543209876544,0.06502057613168725
232,232,0.8806584362139918,0.8814560406503226,0.874585843373494,0.9127259036144578,1.6129798257937287,1.858285005231278,1.1912250424231798,0.9662509138507966,0.14117881991320852,0.15185185185185185,0.12962962962962962,0.0987654320987654,0.11358024691358026
233,233,0.9218106995884774,0.9234207953132004,0.9279110444777612,0.9671830751291022,1.5131621550704788,1.2779205205957318,0.742793788477223,1.5581493558488053,0.5808874308109361,0.14526748971193415,0.12386831275720164,0.13909465020576134,0.07242798353909466
234,234,0.8600823045267489,0.8610776332374335,0.8549103836468672,0.934676344245297,1.0984470134214679,1.536878089475069,1.2016578793610657,1.1870875991130958,0.8227220728294737,0.12469135802469133,0.0987654320987654,0.09835390946502055,0.03950617283950615
235,235,0.8600823045267489,0.8617568232273075,0.853030303030303,0.9322455322455323,2.0814982031544305,1.6052082728304309,1.1223196126904855,1.0004563943659077,0.06853961359939385,0.12016460905349788,0.12551440329218105,0.07201646090534976,0.013168724279835353
236,236,0.8559670781893004,0.8561408878695065,0.8453445747800586,0.9258064516129033,2.276681409647072,1.683126599001243,0.7924282796998808,0.9236493763981077,0.25699828612006437,0.11234567901234567,0.11028806584362139,0.0847736625514403,0.08312757201646087
237,237,0.9218106995884774,0.9221037747797306,0.9184565249592653,0.9734113464671901,2.389298537392435,1.5428533512979594,0.9171777427694318,0.7799191260886561,-0.008680430198550842,0.15761316872427983,0.1358024691358025,0.13621399176954735,0.07078189300411528
238,238,0.8436213991769548,0.845104634118367,0.8389798957557706,0.9139240506329114,2.3652603160119527,1.9549239523734272,0.5281845913509426,0.21498013035900929,0.5498600339264753,0.15390946502057617,0.09506172839506179,0.1049382716049383,0.12633744855967083
239,239,0.8765432098765432,0.8749232921302491,0.8511671686746989,0.9419427710843373,2.200843257339373,1.808523980447518,1.0164406115963325,0.9532694346697145,-0.11368130214392845,0.09835390946502057,0.102880658436214,0.10864197530864197,0.040740740740740765
240,240,0.9218106995884774,0.9219295079995189,0.9135802469135802,0.9483310470964792,1.564028831005911,1.6064452940880427,1.0835024955340278,1.2658225110055907,0.4363982973746403,0.1403292181069959,0.15802469135802472,0.12962962962962965,0.028806584362139964
241,241,0.897119341563786,0.898391492436518,0.8912973408541498,0.9460112812248187,2.2359952016859683,1.3387800054395653,1.7137158995684767,0.4296209012224132,0.18958743341394996,0.11193415637860085,0.13004115226337448,0.0925925925925926,0.06625514403292185
242,242,0.9094650205761317,0.9091211527108962,0.8902380952380953,0.9600793650793651,1.5391879000999549,1.8218688108795191,0.5741734561335313,0.9504929239525038,0.9350961813929377,0.14197530864197527,0.1106995884773662,0.12469135802469133,0.09999999999999998
243,243,0.8806584362139918,0.8828014295942792,0.8850815850815851,0.9343434343434344,1.8228791610050668,1.4882867279150265,0.9601325110674631,1.1405133405229813,0.4896557638335491,0.1222222222222222,0.0987654320987654,0.1296296296296296,0.06049382716049382
244,244,0.8353909465020576,0.8346102965328932,0.8199103528050896,0.9242336610757664,1.7153958196930224,1.1894640510251784,0.6603532240616768,1.4580800329069923,0.9959291557112604,0.12551440329218103,0.0979423868312757,0.1053497942386831,0.07613168724279831
245,245,0.8559670781893004,0.8582273511724954,0.8533799533799533,0.9197358197358196,2.433147872315005,0.9495061653851326,0.9735128909142364,1.195034655935485,0.5490103950166033,0.142798353909465,0.12962962962962962,0.1337448559670782,0.028395061728395045
246,246,0.8847736625514403,0.8862884510936652,0.8858024691358024,0.9513031550068587,1.7297420797496035,2.0855663019537127,0.798736885545181,0.8294545448977022,0.15158141936212619,0.14156378600823044,0.11646090534979422,0.1296296296296296,0.12510288065843617
247,247,0.8888888888888888,0.8900707199250383,0.8843822843822844,0.9453768453768454,2.104227292300652,1.8434798459550967,0.8158577558290401,0.792454329492805,0.3575454539285411,0.1423868312757201,0.10658436213991765,0.13251028806584356,0.1061728395061728
248,248,0.8765432098765432,0.8783278743596203,0.8860337243401759,0.9292521994134898,1.6094325074918256,1.6055556178581485,0.9279997548349359,0.7932173913462595,0.7551524127714633,0.19300411522633745,0.11728395061728394,0.1189300411522634,0.10082304526748972
249,249,0.8765432098765432,0.8777141848302896,0.8751675353685778,0.939463886820551,1.6360983194220289,2.0562660575395575,1.1683828988908858,1.0143335607424415,-0.13262998427505895,0.13744855967078187,0.12181069958847737,0.12181069958847739,0.07407407407407407
