,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backlow_CO2_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backlow_CO2_fd1_scaled
221,221,0.8724279835390947,0.8719661463888331,0.8598039215686275,0.9356572258533044,2.7581269796982473,0.3406014812791467,1.5321135695746788,1.2828116353322045,0.33443381762050145,0.1329218106995885,0.021399176954732535,0.039094650205761326,0.003703703703703731
222,222,0.8765432098765432,0.8756649786612334,0.86243881370573,0.9522746904693349,3.1374472730229086,-0.025316848201812507,1.148328688729323,1.3046828481509454,0.3678231137361917,0.10946502057613168,0.011111111111111127,0.03950617283950618,-0.01069958847736625
223,223,0.8765432098765432,0.8761965769303296,0.861578555472822,0.9475800446760982,2.6435537584771827,0.3774621825178299,1.0941834353051805,1.328705950992343,0.7375495431833915,0.12263374485596712,0.022222222222222244,0.05473251028806584,0.014403292181069971
224,224,0.8683127572016461,0.868658994582726,0.8579672375279226,0.9027550260610573,3.485854042683937,0.2812834098072368,1.6321930574432757,0.9711816365343989,0.026500808550749096,0.13456790123456797,0.03703703703703709,0.04609053497942391,0.014814814814814859
225,225,0.8765432098765432,0.8765432098765432,0.8619527344341766,0.9585668838054839,2.5312295644755225,-0.26512482334176785,1.0807149696642997,1.7406932621867923,0.5034498316319771,0.1279835390946502,0.016049382716049398,0.04814814814814815,0.006172839506172856
226,226,0.8683127572016461,0.8679309831920273,0.8516397124887691,0.9408505540581011,2.668997292823323,0.47010524776299384,1.84632247903028,1.6421434213918342,-0.32917946378798746,0.11893004115226342,0.007818930041152305,0.04526748971193421,0.00534979423868317
227,227,0.8559670781893004,0.8544573705670967,0.8393545623304298,0.9126088819077538,2.951742515233732,-0.3111794027347711,1.3570872578346183,1.5543573719225408,0.35962219591240013,0.14485596707818932,0.028806584362139908,0.04938271604938271,0.019753086419753076
228,228,0.9300411522633745,0.928472216454076,0.9000547645125958,0.9719136285401345,2.4408800013315672,-0.957075805647229,1.3340050322343273,1.73636784035085,0.3120805543158879,0.16748971193415638,0.04732510288065844,0.05020576131687243,0.0213991769547325
229,229,0.8930041152263375,0.8926738810140731,0.8773670655961218,0.9469777306468717,2.9369140906437545,0.0287556841974912,1.3677547366261258,1.0894561971419057,0.5740179294268742,0.13991769547325106,0.04897119341563792,0.05596707818930048,0.038683127572016515
230,230,0.8600823045267489,0.8600823045267489,0.8308630854896824,0.9325253848673436,1.805918676015004,-0.3960144239967995,1.4729190286811389,1.6771133274516765,1.0303850281516362,0.0987654320987654,0.013580246913580219,0.02716049382716046,0.02633744855967076
231,231,0.831275720164609,0.8273137403607355,0.8040860215053764,0.9104659498207884,2.8287235926449643,-0.9842307564712716,1.1801209160247035,1.5064285839611427,0.49952551894749986,0.10164609053497942,0.013168724279835365,0.015226337448559658,0.003703703703703709
232,232,0.8683127572016461,0.8670554671917999,0.8449171686746988,0.9349397590361446,3.2826857168049712,0.6484822449511072,1.9557537470657502,0.7508800928103484,0.10177400377352892,0.12263374485596712,0.014814814814814859,0.046502057613168744,0.002057613168724326
233,233,0.9094650205761317,0.9098500372103455,0.8930534732633684,0.9518574046310179,2.473996232891638,-0.05417201709350233,1.3031417290671408,1.6907272635069033,0.2957247102531203,0.139917695473251,0.02345679012345677,0.0502057613168724,0.011522633744855936
234,234,0.8395061728395061,0.8373113437723719,0.8126944156421271,0.9057917345578432,2.8645925809331767,-0.45387207486157893,1.7697464704628336,1.3130308415183831,0.14737937885821445,0.11522633744855962,0.035802469135802414,0.033744855967078144,0.005761316872427935
235,235,0.8724279835390947,0.871267894034854,0.8452214452214453,0.9243978243978244,3.149359119133212,0.2573289565708165,1.1928846140005336,1.478162828497599,0.05931443582355569,0.14279835390946505,0.020987654320987682,0.06213991769547329,0.006995884773662575
236,236,0.831275720164609,0.8279428315811829,0.8014296187683285,0.9005865102639297,2.4422351554409594,0.09767592321009834,1.4556501187052449,2.049614572190237,0.24203639981880284,0.10658436213991769,0.023045267489711918,0.04938271604938268,0.01069958847736625
237,237,0.8930041152263375,0.8930041152263375,0.8830173307658125,0.9585987261146497,2.8554188426791223,-0.4594934152187656,1.3412623156808927,0.6386462417121627,0.9077405526217138,0.12962962962962968,0.041975308641975365,0.052674897119341625,0.00905349794238688
238,238,0.8271604938271605,0.8271604938271605,0.8100148920327624,0.9216679076693969,2.8201956587927386,-0.4156166465446854,0.9156027442913934,1.3488630040474314,0.7489708418139995,0.10576131687242799,-0.002057613168724259,0.014403292181069971,0.007407407407407429
239,239,0.8765432098765432,0.8723230133486544,0.8366716867469879,0.9399096385542168,3.1230620269773133,-0.536180857773706,1.192401598208571,1.107784836345837,0.47173199140229805,0.11851851851851851,0.03950617283950618,0.04032921810699589,0.005761316872427991
240,240,0.897119341563786,0.8975738695364863,0.8888888888888888,0.9500838286846517,3.1953998752187065,0.5256369608229969,1.5975892041097508,1.0423194787481063,-0.11111797348179354,0.1530864197530864,0.03827160493827163,0.049382716049382734,-0.0032921810699588104
241,241,0.8765432098765432,0.8774544385655496,0.8609589041095891,0.9301369863013699,2.6954528426946878,0.21415833241023188,1.579374917420855,1.0810358658045451,0.6250895092829098,0.12592592592592594,0.020576131687242816,0.030864197530864203,-0.005349794238683125
242,242,0.9053497942386831,0.9044118106038758,0.8798809523809523,0.9525396825396826,2.7764388525060215,-0.013566030523665933,1.47552888359108,0.943934663982712,0.6912837393379171,0.14444444444444443,0.032098765432098754,0.06296296296296296,0.0251028806584362
243,243,0.8806584362139918,0.882240193558989,0.8783216783216783,0.9445998445998446,2.55400428834599,-0.44779933056847687,1.7839441380217533,1.340258706984798,0.31918679615179396,0.13292181069958847,0.03251028806584361,0.06954732510288064,0.03004115226337446
244,244,0.8395061728395061,0.8371463638520168,0.8165847310584153,0.9070271833429728,2.734255568001562,0.7041960231973027,1.0974608370051182,1.174808168812182,0.9110118581638239,0.12551440329218103,0.025102880658436168,0.060493827160493785,0.012345679012345623
245,245,0.8436213991769548,0.8436213991769548,0.8206293706293706,0.9156954156954156,2.873759526454626,1.2823879923717305,1.4823782228870643,1.2861554897837855,0.2976439714439805,0.12016460905349798,0.004115226337448619,0.0349794238683128,0.007818930041152316
246,246,0.8847736625514403,0.8844069529652353,0.8672839506172839,0.9234110653863741,2.7443954033589524,-0.4154404703223722,1.8020976494373824,0.7674941597737759,0.4427113079707751,0.1407407407407407,0.04156378600823042,0.06995884773662549,0.03415637860082301
247,247,0.8600823045267489,0.8590791127297063,0.8327505827505828,0.9320901320901321,2.7084745342900893,-0.04497357140092638,1.452568325363028,1.013116685075772,0.8559599295258138,0.11893004115226335,0.029629629629629596,0.04238683127572014,0.020164609053497918
248,248,0.8271604938271605,0.8279512628096506,0.8178519061583578,0.9115102639296188,2.809770700634491,-0.2639487960724855,1.452903293567103,1.3233612337002794,0.498056550086795,0.10781893004115226,-0.0032921810699588438,0.028395061728395055,-0.006172839506172834
249,249,0.8930041152263375,0.892383732460707,0.8769545793000744,0.9450483991064781,2.9133504425436705,-0.0644045238104694,1.1965885046779272,1.1513392494750092,0.6207752099111035,0.14362139917695477,0.041152263374485645,0.06543209876543213,0.02921810699588482
