,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.leftlow_CO2_fd1_scaled
107,107,0.96,0.9596611764705884,0.935833827014218,0.9945941943127962,1.739950331629316,0.9352747551704164,1.7958889734260943,2.360751399715607,1.368374198533621,0.23527272727272724,0.0018181818181817744,0.004363636363636314,0.003272727272727227
108,108,0.9672727272727273,0.9669814483037623,0.9445706497046797,0.9955323337876723,2.1963257601564647,0.9726905624363977,1.8043341050680906,2.212908716566577,0.7382303684642131,0.2825454545454546,0.01345454545454543,-0.0010909090909090868,-0.003272727272727294
109,109,0.9890909090909091,0.9890551205745309,0.9801625623692258,0.9983099951714148,2.2023080339324954,0.12565842492808965,1.7018495614812268,2.597906448400833,1.5168514199411205,0.2603636363636364,0.02072727272727277,0.011636363636363712,-0.0014545454545454085
110,110,0.9818181818181818,0.9817502581691023,0.9666695412211107,0.9975853742669887,2.0004883884666724,0.9956680269232776,2.6674068799000206,2.1048245145412325,0.23765102515186767,0.22000000000000003,0.0058181818181818334,0.0058181818181818334,0.004000000000000026
111,111,0.9636363636363636,0.9636363636363636,0.9323593073593073,0.9929161747343566,2.357391937468621,1.046803406182014,2.2962415353889414,2.082027286741247,0.629650410803502,0.16763636363636358,0.0029090909090909167,0.0014545454545454417,-0.0010909090909090979
112,112,0.9745454545454545,0.9741860962566844,0.9514652014652014,0.997948717948718,2.0522127404512935,0.6662108142593182,2.014238755825237,2.5080888501836003,0.8016288564629828,0.2861818181818181,0.0032727272727272163,0.006545454545454477,0.0014545454545454195
113,113,0.9672727272727273,0.9671504647043841,0.942954467057606,0.9956881683339083,1.4465445610997212,1.2585788290032907,1.6971869407506286,1.5314983338123214,2.122136616074941,0.24072727272727273,0.0018181818181818299,0.000363636363636366,0.0
114,114,0.96,0.9598465236278639,0.930015756302521,0.9945728291316526,1.6902192585756375,1.3110048684790592,2.134145360922276,1.7406327779069253,1.3855922811424648,0.19999999999999996,-0.00036363636363638817,-0.0043636363636363916,0.002545454545454506
115,115,0.9563636363636364,0.9560736523750223,0.9271286013198132,0.9911475937550298,2.1490758531409266,1.072146618318668,2.0185736442302855,1.5695281972095312,1.3480452123966138,0.2076363636363637,-0.002181818181818118,-0.00290909090909085,0.002181818181818207
116,116,0.9672727272727273,0.9675713558994574,0.9603130462418561,0.9958684252343873,1.584847849441542,0.5386977796617705,2.05322071806706,2.822221348115506,1.354923517549007,0.21927272727272729,0.003272727272727294,-0.0036363636363636264,0.004000000000000015
117,117,0.9672727272727273,0.967162581923402,0.9462247227658187,0.995515329419439,2.384189430734571,0.9606333160774323,1.9881347510824527,1.9856917590427625,0.83124732843151,0.2236363636363637,0.0021818181818181958,0.000727272727272732,0.0036363636363636598
118,118,0.9854545454545455,0.9855808895869652,0.9823671497584541,0.9989371980676329,2.3461579717389083,0.6781394603396711,1.8250183052152351,1.7556494016657047,1.2542108328276496,0.20036363636363638,0.00436363636363638,0.0018181818181818299,0.0025454545454545617
119,119,0.9672727272727273,0.9665930763451425,0.9351303317535544,0.9970379146919431,2.1048991881008807,0.9395665822928394,1.7962557819877072,1.2888064339737018,1.844768499839876,0.25890909090909087,0.003272727272727294,0.009454545454545448,0.00436363636363638
120,120,0.9527272727272728,0.9519712870837309,0.9156976744186046,0.9902325581395349,2.3871158280882945,1.6690410099191968,1.896845692410424,1.2094319718138784,0.8068135147579808,0.22690909090909095,0.00981818181818186,-0.0007272727272727208,-0.0029090909090908946
121,121,0.9636363636363636,0.9636363636363636,0.9407123145912384,0.9944808554674026,2.2019630587748313,0.865469176630189,1.964169804920921,2.2492405337602546,0.7382521814483103,0.21636363636363637,0.0025454545454545396,-0.0025454545454545617,-0.003272727272727294
122,122,0.9854545454545455,0.9853500842180086,0.9699597787833082,0.9989106753812635,1.5829242606461698,0.5364814105280615,1.5071972921726218,2.4883872757906618,1.8034646472564553,0.24763636363636365,0.0021818181818181958,-0.000727272727272732,0.000727272727272732
123,123,0.9709090909090909,0.971097552053612,0.9617987606001304,0.9951891715590345,2.2591425663900524,0.7810570039414891,1.7965886461942995,2.047876521974878,1.448236628239085,0.25090909090909097,0.002181818181818207,0.001454545454545464,-0.002545454545454506
124,124,0.9454545454545454,0.9452800872291126,0.9149054505005562,0.9899094231686,2.66235430038524,0.8894310062531733,2.047504680352123,2.0283769879470506,0.67481343822423,0.23890909090909088,0.0018181818181818188,0.0007272727272727208,-0.0010909090909090979
125,125,0.9672727272727273,0.9680846779220232,0.9722222222222222,0.9983111111111111,1.715611859722685,0.9770776381613369,1.5011156964791457,2.1049692485190903,2.0159497292120667,0.20400000000000001,0.004727272727272735,-0.005454545454545423,0.0036363636363636598
126,126,0.9709090909090909,0.9711415765018798,0.9577367841409692,0.9965124816446402,2.483838033207148,0.155339453146439,1.852770799826476,1.7450366143085532,2.067130625878892,0.19963636363636367,-0.0010909090909090647,-0.0018181818181817744,0.0025454545454545617
127,127,0.9636363636363636,0.9631404958677686,0.9317157572831161,0.9946885562530179,1.464709859666204,1.5603997938600838,2.33935393459256,2.1225539303819256,0.28255640928356224,0.20400000000000001,0.0032727272727272605,-0.001454545454545464,0.005090909090909068
128,128,0.9672727272727273,0.9671680523374677,0.9476799618623868,0.9942793580168441,2.282166545670743,1.2898368453772207,1.8066231670557653,1.6002787968988192,1.168249827339715,0.2309090909090909,0.002909090909090928,0.007272727272727297,0.0043636363636363916
129,129,0.9709090909090909,0.9707055471761354,0.9477272727272728,0.9942975206611571,2.207204999476545,0.6932000983886212,2.0372515628162615,2.107389367532326,1.2922073259428841,0.2243636363636364,0.012727272727272764,0.0010909090909090979,0.001454545454545475
130,130,0.9672727272727273,0.9665759271436902,0.9341494459418987,0.9964061096136568,2.237629459413842,0.1405229134563936,2.0023384382665563,1.5858570768448246,2.128212701064917,0.2847272727272727,0.001090909090909109,0.0,0.0
131,131,0.9781818181818182,0.9780474233864065,0.962015503875969,0.9968992248062015,1.9765536693679,0.9436777096344076,1.6710062477793308,1.836590391919934,1.5227672630842033,0.2389090909090909,0.006545454545454521,0.006181818181818155,0.0014545454545454527
132,132,0.9781818181818182,0.9778991264650366,0.955312303829253,0.9978813559322034,2.14247720238527,0.42567692532710344,2.3819938135756518,2.2544462197480586,1.119540326373425,0.22109090909090906,0.005818181818181789,0.008363636363636328,0.0
133,133,0.9781818181818182,0.9781818181818182,0.970400401836969,0.9974885189437428,2.0895215438942754,1.0320373472675093,2.008853371752801,1.6513691249868057,1.2436055099104835,0.2967272727272727,0.002181818181818185,-0.002545454545454573,0.0010909090909090868
134,134,0.9636363636363636,0.9636363636363636,0.9407123145912384,0.9949982752673336,2.2129527634366486,0.2466640180812442,2.0768968482411156,1.8773939993660747,2.1005360808647406,0.22109090909090906,-0.0025454545454545617,-0.007636363636363663,-0.0021818181818181958
135,135,0.96,0.959475304705861,0.933930093776641,0.9928246660983233,1.757678345487796,1.0359980425988486,2.184771421180192,1.7529833149422693,1.2387606017419739,0.2363636363636364,0.005454545454545379,0.00036363636363632155,0.005818181818181755
136,136,0.9563636363636364,0.9561141629837677,0.9326519916142557,0.991539383048817,1.6186140537140479,0.48668910181608177,2.3037913069090585,2.090410722477605,1.663362649215581,0.22690909090909095,0.00036363636363637706,0.00036363636363637706,0.0036363636363636598
137,137,0.9745454545454545,0.9744735828877005,0.961178496555855,0.997529200359389,2.1935360149896797,0.1821260999093867,2.1284000098564944,1.9459919991495005,1.584827969962199,0.24763636363636357,0.00363636363636356,0.0018181818181817744,-0.000363636363636366
138,138,0.9672727272727273,0.9671597079198653,0.9454545454545454,0.9951239669421488,2.9087479973226955,-0.09709059456922264,2.202774026563916,2.0225015141137224,1.5316991037256058,0.2294545454545455,-0.000363636363636366,-0.0010909090909090979,-0.0021818181818181958
139,139,0.9454545454545454,0.9438844214256508,0.8961835529304861,0.9930334696350144,2.318781582636384,1.2349481122213246,1.9453049215119222,2.2548657964179384,0.6004508931396184,0.23599999999999993,-0.000363636363636366,-0.0018181818181818299,-0.002909090909090928
140,140,0.96,0.9601417691609883,0.9393166751657318,0.9929457759646438,1.7182895125672948,0.9195404477907833,2.0650228791631258,2.422100046955264,1.2264905647556783,0.21818181818181817,0.0014545454545454085,0.00036363636363633266,-0.002909090909090928
141,141,0.9745454545454545,0.9742524541986493,0.9474387719903414,0.9948258020006898,2.1074605208540476,0.7635209707672506,1.7206388269184845,2.651593058419302,0.8495962445439001,0.23890909090909088,0.003999999999999948,0.003999999999999937,0.0032727272727272163
142,142,0.96,0.9598950609411722,0.9425837320574162,0.9912280701754386,1.662336648654749,0.9988564867951004,1.8856696194972191,3.328598822543886,0.8473499248739012,0.26654545454545453,0.011636363636363601,0.010181818181818136,0.0072727272727272085
143,143,0.9672727272727273,0.9671756342830723,0.9496705990500995,0.9947142638271794,1.7031303410265095,1.067363803777784,1.7607273398681205,1.3173651366278787,2.2630476550529663,0.23018181818181818,0.008000000000000007,0.004727272727272747,0.0
144,144,0.9709090909090909,0.9711480443198505,0.957120194102277,0.9952407614781634,2.2964279150637124,0.7660379285437114,1.6429738160910838,2.3734337493081026,1.3094563854026102,0.2232727272727273,0.012000000000000044,0.0010909090909090979,-0.002545454545454506
145,145,0.9709090909090909,0.9701720452000406,0.9277777777777778,0.9960888888888889,2.2275229351231647,0.5131200110485254,2.048929018455692,2.373069583313819,1.023528342554667,0.2221818181818182,0.004000000000000026,0.0025454545454545617,0.003272727272727294
146,146,0.9709090909090909,0.9709090909090909,0.9557379687751488,0.9939642684693385,1.8860159969083345,0.45968922121593936,1.4772808964712114,2.6696110651299105,1.9698067587406962,0.2410909090909091,0.006909090909090953,0.003272727272727294,0.001454545454545475
147,147,0.9854545454545455,0.9852561983471074,0.9649122807017544,0.9975052309673266,1.968825476362214,0.38880374964535813,2.29158568150642,1.9313416625899562,1.7506756335817015,0.24254545454545456,0.008363636363636406,0.007636363636363675,0.004727272727272747
148,148,0.9672727272727273,0.9677581922210021,0.9666295884315907,0.9966629588431591,2.441581217002262,0.7878694335119953,2.113601026346121,1.791155704036797,0.9320450652193956,0.24400000000000005,0.008727272727272717,0.002545454545454551,0.005818181818181845
149,149,0.9781818181818182,0.9783947383089013,0.9670627475505524,0.9962476547842402,2.3216047818335963,0.7543087309377463,2.2725565805058943,1.6627934518228626,1.4685243193361934,0.17454545454545456,0.0032727272727272605,0.0010909090909090868,0.002181818181818185
150,150,0.9636363636363636,0.9628925619834712,0.9264261878277451,0.992769744160178,2.118077743434845,0.9533160422705628,1.5022099510834988,2.449095645504374,1.334595101717054,0.21999999999999997,0.0065454545454545435,0.00436363636363637,0.0018181818181818078
151,151,0.9636363636363636,0.9636363636363636,0.9388888888888889,0.9940444444444445,2.700572028550085,0.16198932504549457,2.107163479841514,2.053106124304149,1.1837086624376547,0.19345454545454546,0.003999999999999981,-0.00618181818181821,-0.00945454545454546
152,152,0.9636363636363636,0.9643083376134225,0.9638780169602088,0.9966568819308544,2.010197038000907,1.1332128289372463,1.402538702000027,2.183431035785202,1.4381631272586752,0.21163636363636362,0.000727272727272732,0.0003636363636363549,-0.00945454545454546
153,153,0.9454545454545454,0.9456204502471733,0.9221594475831764,0.9903483992467044,2.059051939456557,1.5169413988295726,1.906779446086309,1.1276189279485431,1.573143350097588,0.19709090909090907,0.0014545454545454417,-1.1102230246251566e-17,0.0010909090909090868
154,154,0.9672727272727273,0.967372270148304,0.9545276208411801,0.9956842435655995,2.3258907635127763,0.23531948507925984,2.6410143316224852,1.9030369876945745,0.9038633648911741,0.2636363636363636,0.008363636363636361,0.002909090909090928,0.0036363636363636485
155,155,0.9636363636363636,0.9634284691531396,0.9429469901168015,0.9936358191075172,1.9318966448863004,1.0860113125294186,1.3231784330113847,2.2073794051043114,2.149671123165869,0.2450909090909091,0.02836363636363637,0.0032727272727272718,0.0014545454545454527
156,156,0.9709090909090909,0.9706828282828284,0.9442839635854342,0.9959733893557423,2.54691159306403,1.0307605163949178,1.783650057303291,1.8877538022273865,0.9378103163270552,0.19309090909090912,-0.0007272727272726875,-0.0010909090909090534,-0.005454545454545379
157,157,0.9636363636363636,0.9640322059457131,0.9593745267302741,0.9951537180069666,1.8538588148032116,1.0038182176950852,1.6650727876541105,2.2527650256838734,1.380220297374253,0.22836363636363638,0.0010909090909090758,-0.015636363636363636,0.0010909090909090647
158,158,0.9563636363636364,0.9563636363636364,0.9368009805423625,0.9927991420254328,2.4352851850000836,0.8299754325052093,2.3243789426350805,1.9648807282521625,0.7917797996754398,0.23927272727272736,0.001090909090909109,-0.0007272727272726875,0.003272727272727294
159,159,0.9745454545454545,0.9748547949626669,0.9677584919746174,0.9966405375139977,2.4503115990577005,0.2529987775617627,2.284021438031034,1.4600118721193247,1.6196569002595642,0.17709090909090905,-0.004363636363636403,-0.003636363636363671,0.004727272727272647
160,160,0.9672727272727273,0.9671597079198653,0.9454545454545454,0.9931404958677685,1.8173654265908152,1.162586274407627,1.9287850907361104,1.9322257302435162,1.4675057047843778,0.22000000000000003,0.008000000000000007,0.005818181818181811,0.001454545454545464
161,161,0.9781818181818182,0.9781818181818182,0.964427388754743,0.9981027940669196,2.565021820873703,0.6007871955682187,1.4412062347581482,1.3963918417156402,2.0981955244169432,0.21345454545454542,0.004727272727272714,-0.005818181818181856,-0.0036363636363636598
162,162,0.9818181818181818,0.981755393288814,0.9681818181818183,0.9972727272727272,2.272128500882104,0.9791265393392156,1.9002860089605933,1.938305447548246,0.9594105170640479,0.23418181818181819,0.006545454545454565,0.005454545454545467,0.002909090909090928
163,163,0.96,0.9598544676297485,0.9321349651538331,0.9896311405745367,2.6115815098401742,1.6432627942788498,0.940056057341999,1.378057045059249,1.655374581973191,0.1818181818181818,0.008727272727272684,0.012727272727272688,0.002909090909090861
164,164,0.96,0.9598544676297485,0.9321349651538331,0.9934557198708143,1.9855138247399293,1.3155067486764591,1.9521995812996134,1.363170086824778,1.3267555109718692,0.21927272727272723,-0.003272727272727294,-0.0036363636363636598,0.0018181818181817633
165,165,0.9490909090909091,0.9497026074700493,0.9361592245351978,0.9930875576036866,2.111206967369514,1.2306171510952826,2.0826150805153754,2.0786162820531304,0.686643925490365,0.21854545454545454,0.000727272727272732,0.000363636363636366,0.00436363636363638
166,166,0.9636363636363636,0.9638442581195876,0.9531944231653133,0.9952504979316684,3.0824634910388005,0.7020848366732646,2.079974307650525,1.3774960278258428,0.8907367790780221,0.2378181818181818,-0.0007272727272727431,-0.005454545454545478,-0.005454545454545478
167,167,0.9490909090909091,0.9485367298578198,0.9198564593301435,0.9906481078729883,1.9385083923567,1.5637058749708228,1.936323519799489,1.4878611355407876,1.3162546235185753,0.21309090909090908,0.0036363636363636377,-0.0021818181818181958,0.004727272727272747
168,168,0.9563636363636364,0.9557685950413224,0.9206502494769033,0.9908256880733946,2.411846700044971,0.5296145792356091,2.4979656689863092,1.0822425871707915,1.4611386396604853,0.2287272727272728,0.003272727272727294,0.0036363636363636598,0.005090909090909135
169,169,0.9709090909090909,0.9704565656565658,0.9378233873749569,0.9928423594342877,2.5227425380335746,0.42767216227694294,2.0087057323640125,1.1478850731036803,2.1540059984580737,0.21200000000000002,0.00981818181818186,0.003272727272727294,0.007636363636363675
170,170,0.9709090909090909,0.9702116341307238,0.93045015522594,0.9956881683339083,2.411825272710935,0.20250792227773243,2.3768835181103682,1.859100650881522,1.30246002358846,0.22400000000000006,0.005818181818181856,0.0021818181818181958,-0.0010909090909090647
171,171,0.9672727272727273,0.9673857466255894,0.9516507457683928,0.9950561421149656,1.9456766274565769,0.9557455119957053,1.8729543679822167,2.3051236217782023,0.9029014957799233,0.25381818181818183,0.0021818181818181958,0.001454545454545464,0.005090909090909113
172,172,0.9672727272727273,0.966749352596429,0.937015503875969,0.9972868217054264,2.1159860023273227,0.6181387005416358,1.7672070699512925,1.789032580014737,1.7830267447013184,0.22981818181818187,0.002909090909090928,0.0010909090909090979,0.0
173,173,0.9636363636363636,0.9634007872057125,0.9390592722072144,0.9943588113777213,2.2240841450872515,-0.2407078365985424,2.353406186718085,2.6989045199569386,1.5764455890869091,0.25018181818181817,-0.004727272727272747,-0.004000000000000026,-0.004727272727272758
174,174,0.9709090909090909,0.9705595489781536,0.9469180675450553,0.99538088747539,2.5101527929561023,0.6506190238247075,2.2820810040202324,2.152717741605469,0.639276431601512,0.2541818181818182,0.000363636363636366,0.0018181818181818299,-0.002545454545454484
175,175,0.9781818181818182,0.9776587255980429,0.9423076923076923,0.9987926871334943,1.8776047078095712,0.3087824466695842,2.296728268225743,2.179593891737365,1.5029823947084453,0.23236363636363627,0.014181818181818162,0.0010909090909090979,-0.000363636363636366
176,176,0.9745454545454545,0.974294934930807,0.9522882567932625,0.9953917050691244,2.0967070256518165,0.7734528012681292,1.7229694823162003,1.7464843137167536,1.4837315392451456,0.23527272727272724,0.0021818181818181403,0.00036363636363633266,0.00472727272727268
177,177,0.96,0.960149432027975,0.9375875350140056,0.9936974789915967,2.347149042678351,0.005774567544256539,2.6993727047567293,1.992298309684894,1.270901216346972,0.23054545454545447,0.005454545454545379,0.0003636363636363438,0.0021818181818181294
178,178,0.96,0.960448296083925,0.9444444444444444,0.9932444444444444,1.9488790395880016,1.4219705880403077,1.6594811799551532,2.102678570813221,0.9879735461618068,0.1949090909090909,-0.0040000000000000365,-0.00800000000000004,0.0010909090909090647
179,179,0.9672727272727273,0.9664370786758847,0.9142943063352045,0.9924819566960705,2.0829470355772095,0.9795252094440976,1.8518091287403042,2.0680760940653267,1.2688847654584112,0.15345454545454545,0.002181818181818207,0.0007272727272727431,0.0036363636363636598
180,180,0.9636363636363636,0.9638975167277055,0.9480855467402554,0.9956881683339083,2.525337507119711,1.1664715522140945,1.646518586717009,1.417987833075581,1.3717530360069916,0.20509090909090907,0.0076363636363635965,-0.0018181818181818299,-0.002909090909090928
181,181,0.9818181818181818,0.9818898519563709,0.972954668593101,0.998374571067365,2.7180991746562633,1.0935830728821578,2.204689428215131,1.5474081278923866,0.29339674972210805,0.19418181818181818,0.007636363636363652,-0.0025454545454545396,0.002545454545454551
182,182,0.9636363636363636,0.9636363636363636,0.941568927417984,0.9943056263810981,2.0926745318589055,0.13381668086566476,2.296466952290442,1.8902272867166443,1.5771009332550154,0.21018181818181816,0.0021818181818181624,-0.0018181818181818299,-0.007636363636363663
183,183,0.9563636363636364,0.9557201542851768,0.9168761521702697,0.9915367856544327,2.259045007341998,0.6667947442876824,1.8326054965499479,2.251112381556562,1.0677669502583447,0.2163636363636364,-0.0018181818181817744,-0.0007272727272727098,-0.00036363636363633266
184,184,0.9709090909090909,0.9711415765018798,0.9577367841409692,0.9970631424375918,2.7867382191218093,1.0324146294443837,1.9807154230775486,1.1057855334708286,1.0620809689723547,0.19018181818181823,0.0007272727272727431,-0.002909090909090839,0.001090909090909109
185,185,0.9490909090909091,0.9488069372975033,0.923281990521327,0.9916321090047393,2.392439564085126,1.4779665792114178,1.6011543843828033,2.160620179281628,0.5129691897688348,0.24836363636363634,-0.00436363636363637,0.001454545454545464,0.0010909090909090979
186,186,0.9709090909090909,0.9709090909090909,0.9551532941943901,0.9963307240704501,1.973361682361132,0.7264058534011083,2.3109301873986183,2.0973510041765335,1.096336912782006,0.23054545454545455,0.0036363636363636598,0.002181818181818207,-0.005454545454545379
187,187,0.9709090909090909,0.9711617791739302,0.9557971014492754,0.9958454106280193,2.080969096049534,0.9213146455280692,1.7244636657485561,2.262190543886553,1.3386971851055114,0.19236363636363638,0.014181818181818195,2.2204460492503132e-17,0.000727272727272732
188,188,0.9563636363636364,0.9559430523043863,0.9338580502623585,0.9953742060204364,2.3481106987159146,1.2135142417296945,2.11718791667896,1.8034741597340604,0.5974148528424472,0.27563636363636373,-0.0018181818181817854,-0.005454545454545379,-0.009454545454545405
189,189,0.9672727272727273,0.966924748423029,0.9386363636363636,0.9956198347107438,2.3143064968490985,1.1414127704020285,2.23103330439404,1.8612208615926336,0.6030420258456666,0.2443636363636364,0.003272727272727294,0.0025454545454545617,0.0
190,190,0.96,0.9598842367814778,0.9398758140239285,0.9935635317280024,2.092447265613998,1.3961948808726001,2.0684233569243395,2.289326344030744,-0.08342016950672308,0.2269090909090908,-0.0014545454545454861,-0.00036363636363637706,-0.00036363636363638817
191,191,0.9636363636363636,0.9631652107750611,0.9337335216572504,0.9959981167608286,1.6458992131875185,1.4158911298664956,1.8371455437364228,1.851088808342333,1.4976715828807594,0.19890909090909087,0.005454545454545434,0.0021818181818181958,0.0036363636363636377
192,192,0.9563636363636364,0.9578797659526729,0.954731248722665,0.9935622317596566,3.536210657818703,0.8788911337611558,2.523811185954223,0.9941985250583265,0.15186754477263387,0.15018181818181825,0.0007272727272727763,-0.008727272727272672,-0.0032727272727272163
193,193,0.9745454545454545,0.9742601752193204,0.9483256841747407,0.996260411354751,2.3242039484733947,1.204746512998114,1.393759698003911,1.7971978804599107,1.4449169847147092,0.22872727272727267,0.0032727272727272163,0.0021818181818181403,0.0069090909090908535
194,194,0.9490909090909091,0.9490909090909091,0.9157475490196079,0.9920343137254902,2.6067499384656196,1.0475578586130514,2.0456895854470227,1.416227696790791,1.2847787326598308,0.19636363636363638,-0.0018181818181818299,-0.0025454545454545617,-0.006545454545454554
195,195,0.9781818181818182,0.9781818181818182,0.9633333333333334,0.9968,2.6273728210354443,0.9968224206581445,1.8189060147369025,1.4609984659031567,1.2220335178431796,0.2087272727272727,-0.0010909090909090979,0.001454545454545464,-0.0025454545454545617
196,196,0.9672727272727273,0.9669587024669483,0.942208097928437,0.9948210922787194,1.9268957075820494,0.9135909682939113,1.8408521324607443,2.007047307304273,1.508981234114938,0.23563636363636364,0.011999999999999988,0.003272727272727294,0.0036363636363636598
197,197,0.9454545454545454,0.9434102739365897,0.8778889272162815,0.9908589168678854,1.622815726295743,0.5958554537777496,2.075546156592275,1.8331117873057707,2.0224188140160493,0.19636363636363635,0.008363636363636328,0.003999999999999992,0.0021818181818181958
198,198,0.9636363636363636,0.9636363636363636,0.9398196778711485,0.9938725490196079,2.555917744984433,0.849093008253597,1.7905891909325502,1.9351455936723685,1.2616345765599633,0.23054545454545453,0.010545454545454502,-0.003272727272727294,-0.0029090909090909167
199,199,0.9672727272727273,0.9675867520785063,0.9595156555772995,0.9967384213959556,2.956003405188942,0.5298238017879864,1.6061670874798302,1.352425841002563,1.7424605081232418,0.20909090909090913,-0.002181818181818185,-0.002545454545454551,-0.0032727272727272605
200,200,0.9672727272727273,0.9676816356334429,0.967948717948718,0.995970695970696,2.3456591940863722,1.1657761621185523,1.868697875051087,1.4857922409875162,1.387695184580768,0.2381818181818182,-0.008727272727272672,0.0010909090909090979,0.005090909090909113
201,201,0.9781818181818182,0.9778330897926348,0.9487482492997199,0.9950105042016807,2.338922371581841,0.8296390671326044,2.086029599201241,1.8932717515888886,1.2110374004942543,0.21381818181818177,0.005818181818181789,0.010181818181818136,0.004363636363636347
202,202,0.9818181818181818,0.9815199441816966,0.9576271186440678,0.9967827997489015,1.6730334691608173,0.8255272886461725,2.1600598655962084,0.9597088013258422,2.1538571767722328,0.2461818181818182,0.016727272727272723,0.007272727272727297,0.01018181818181817
203,203,0.9709090909090909,0.9711180133821641,0.9599430838220075,0.996291824767161,2.089505130905315,0.5936410853365951,1.7771200988617413,2.1449720651286954,1.3028726365746814,0.20800000000000005,-0.0010909090909090424,-0.011272727272727235,-0.0043636363636362805
204,204,0.9745454545454545,0.974750744477309,0.9723345312967955,0.9958820005989817,2.6357763675546093,0.8883198570848599,1.9420255419996162,1.917353950505207,0.8919336173190301,0.2607272727272727,0.002181818181818118,-0.00036363636363637706,-0.0021818181818181958
205,205,0.9781818181818182,0.9780251263270131,0.958438076085135,0.9974861739567622,2.07321331759406,1.3746623610451645,1.6043511315303332,1.9251316303773924,1.3285121003402196,0.22654545454545452,0.00654545454545451,0.0003636363636363549,-0.000727272727272732
206,206,0.9818181818181818,0.9817502581691023,0.9666695412211107,0.9981027940669196,2.2533815297685322,0.38447790070483023,2.1280852266892962,2.4526532353076043,0.931809620126132,0.24072727272727273,0.010909090909090879,0.0029090909090909167,0.0
207,207,0.9527272727272728,0.9522736813411475,0.9206293157564345,0.9923101067168865,2.1748179677983632,0.7084088551522009,2.266870533023117,2.4335507550200717,0.7525637276076542,0.22872727272727275,-0.0032727272727272605,-0.0014545454545454527,-0.004000000000000015
208,208,0.9563636363636364,0.956613109743505,0.942661253255707,0.9927991420254328,2.2471933166115527,1.051093839957521,1.820331223410871,2.3900721552339825,1.0023077170156351,0.22800000000000006,0.0010909090909091202,-0.0014545454545454195,0.003272727272727294
209,209,0.9454545454545454,0.9452335880136795,0.9028806212750586,0.99024742640419,2.4087262087086625,0.8719778410486421,2.4036214143529913,1.655562395798026,0.8386730568213725,0.18290909090909085,-0.0061818181818182215,-0.006909090909090953,-0.006545454545454588
210,210,0.9672727272727273,0.967147155695525,0.9420518207282913,0.9945728291316527,1.7099939158345567,0.6860302137133237,2.6552640249606148,2.163704937811181,1.2791100347510769,0.20109090909090907,0.001090909090909109,0.0010909090909090979,0.000363636363636366
211,211,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.9975853742669887,2.2742501137548716,0.3128675977026856,2.4620555380217493,1.6282005686616747,1.3850674434784755,0.23927272727272722,0.008727272727272672,-0.002545454545454573,0.003636363636363571
212,212,0.9709090909090909,0.9709090909090909,0.9503341159472638,0.9928661730178797,2.3564786402330196,1.0835186534093204,1.8171606486604872,2.2192135022656383,0.7569296450779408,0.22472727272727275,0.013454545454545486,0.001818181818181841,0.004000000000000026
213,213,0.96,0.9601762072350307,0.9314009661835749,0.9946859903381643,2.657641070175885,0.5810033345494255,2.2288518882099173,2.161299672080101,0.5239461532178243,0.1785454545454545,0.005818181818181767,0.004363636363636303,0.004727272727272658
214,214,0.9636363636363636,0.9634432234432233,0.9449760765550239,0.9946353487023343,1.901321059917014,0.5740246465276921,2.4121587279449432,2.149238049013028,0.7248743524363114,0.2727272727272727,0.0025454545454545396,0.000363636363636366,0.0032727272727272718
215,215,0.9563636363636364,0.9553407523991254,0.9183150183150184,0.9934798534798535,1.728555780090305,1.0142403613879039,2.710036004672114,1.6289803088808164,1.3283458329384639,0.26872727272727276,0.008363636363636417,0.0014545454545454861,0.0003636363636363993
216,216,0.9672727272727273,0.9666276960290263,0.9282080027595723,0.996378061400483,2.46671468849549,0.3998193997386401,2.557492908852943,1.9743580114158372,0.6093860309047547,0.21309090909090914,0.004000000000000015,-0.000363636363636366,0.000363636363636366
217,217,0.9745454545454545,0.9746544573282767,0.9586576798936777,0.9959179798746914,1.2773769055935826,1.6797444591973356,1.6482646136711434,2.024196507061415,1.6870456024842373,0.1752727272727272,0.004727272727272658,-0.0021818181818181958,0.004363636363636303
218,218,0.9818181818181818,0.9817502581691023,0.9666695412211107,0.9975853742669887,2.2336976395454706,0.7759714671161678,2.3328041245852345,1.848495005921448,0.7654223700411971,0.23272727272727273,0.0010909090909090979,0.001454545454545464,0.0
219,219,0.9745454545454545,0.9749849742510293,0.9769317005864091,0.9974991376336668,2.496218901998366,1.2970864581329573,1.5387362681417696,1.971908207553271,0.5187903340454371,0.2272727272727272,-0.001454545454545464,-0.0025454545454545617,-0.005818181818181856
220,220,0.9672727272727273,0.9669665207771443,0.9430232558139535,0.994031007751938,1.8219052189898106,0.5585755267076578,1.967718753068574,2.1757046898595114,1.945319982337172,0.2556363636363636,0.007636363636363641,-0.0021818181818181958,0.0036363636363636598
