,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd3_scaled
176,176,0.8884462151394422,0.8653846153846154,0.9073694284933005,0.979559748427673,-0.0011952191235058418,0.18685258964143414,0.14780876494023898,0.13984063745019915
177,177,0.9083665338645418,0.8878048780487805,0.9253828274541974,0.9768936286573695,0.0031872509960160222,0.10358565737051795,0.11195219123505973,0.029880478087649376
178,178,0.9123505976095617,0.8932038834951457,0.9308176100628931,0.972176647525294,0.003984063745020028,0.11752988047808766,0.09243027888446209,0.07808764940239044
179,179,0.9362549800796812,0.9191919191919192,0.9473954060705496,0.9865326770576976,0.02589641434262957,0.1533864541832669,0.09880478087649402,0.08286852589641436
180,180,0.9322709163346613,0.914572864321608,0.9442507519824993,0.9863275909215203,0.007968127490039945,0.16215139442231064,0.13306772908366526,0.11593625498007976
181,181,0.9123505976095617,0.89,0.923947224500957,0.9798331966092426,0.013147410358565703,0.17529880478087645,0.18605577689243014,0.13466135458167328
182,182,0.9043824701195219,0.8846153846153846,0.9245283018867925,0.9760732841126607,0.0007968127490040056,0.14302788844621506,0.13665338645418323,0.08565737051792832
183,183,0.852589641434263,0.8262910798122066,0.874487284659557,0.9380639868744873,0.00517928286852587,-0.0003984063745020583,-0.0023904382470119057,0.00039840637450194727
184,184,0.9163346613545816,0.896551724137931,0.931672135630298,0.9832512988788624,0.013545816733067761,0.16015936254980068,0.10796812749003992,0.11952191235059761
185,185,0.8924302788844621,0.8695652173913043,0.9105140825813509,0.9481132075471699,-0.0015936254980079,0.12430278884462143,0.0784860557768925,0.043426294820717026
186,186,0.9203187250996016,0.9019607843137255,0.9371069182389937,0.9719031993437244,-0.0035856573705177475,0.2737051792828684,0.2426294820717131,0.07091633466135461
187,187,0.852589641434263,0.8262910798122066,0.874487284659557,0.9379956248290949,-0.0019920318725099584,-0.005577689243027817,1.1102230246251565e-16,-0.007171314741035828
188,188,0.852589641434263,0.8262910798122066,0.874487284659557,0.9016270166803391,0.0011952191235059528,-0.004382470119521975,-0.0015936254980079,-0.003984063745019806
189,189,0.9083665338645418,0.8878048780487805,0.9253828274541974,0.9809953513809133,0.007968127490039945,0.11633466135458159,0.07569721115537853,0.010756972111553909
190,190,0.8565737051792829,0.8317757009345794,0.8799220672682526,0.9321164889253487,0.03585657370517936,0.003984063745020028,0.003984063745020028,0.0031872509960160222
191,191,0.9043824701195219,0.8846153846153846,0.9245283018867925,0.9715613891167624,0.011155378486055856,0.1872509960159362,0.1426294820717131,0.12749003984063745
192,192,0.8844621513944223,0.8599033816425121,0.9019346458846049,0.9771670768389391,-0.003984063745019806,0.17450199203187244,0.12390438247011948,0.09203187250996014
193,193,0.9123505976095617,0.8910891089108911,0.9262373530216024,0.9800382827454197,0.007968127490039945,0.15019920318725088,0.10756972111553786,0.06892430278884454
194,194,0.9123505976095617,0.8910891089108911,0.9262373530216024,0.977850697292863,0.002788844621514075,0.15776892430278877,0.11832669322709155,0.041832669322709126
195,195,0.852589641434263,0.8262910798122066,0.874487284659557,0.9455838118676512,0.0063745019920319335,0.0011952191235059528,-0.0031872509960159112,-0.007569721115537886
196,196,0.8884462151394422,0.8653846153846154,0.9073694284933005,0.9701941482089145,0.011155378486055856,0.14223107569721105,0.11354581673306774,0.050996015936255024
197,197,0.852589641434263,0.8262910798122066,0.874487284659557,0.9347142466502598,-0.0007968127490038945,-0.0019920318725099584,-0.0011952191235059528,-0.007968127490039723
198,198,0.9123505976095617,0.8888888888888888,0.9216570959803118,0.9729286300246104,0.015537848605577609,0.1270916334661354,0.0800796812749005,0.04462151394422309
199,199,0.8884462151394422,0.8679245283018868,0.9119496855345912,0.9722450095706864,-0.009960159362549681,0.14900398406374493,0.06653386454183274,0.11235059760956168
200,200,0.900398406374502,0.8792270531400966,0.9190935192780968,0.9760732841126607,0.0023904382470120167,0.12231075697211147,0.11434262948207163,0.06135458167330676
201,201,0.896414342629482,0.8761904761904762,0.9182389937106918,0.9706726825266612,-0.00039840637450183625,0.1749003984063744,0.12589641434262944,0.14661354581673303
202,202,0.9083665338645418,0.8878048780487805,0.9253828274541974,0.9772354388843314,0.0003984063745021693,0.12390438247011948,0.11075697211155378,0.06215139442231077
203,203,0.9282868525896414,0.9042553191489362,0.927365326770577,0.986259228876128,0.0015936254980080111,0.17131474103585653,0.06852589641434259,0.052589641434262924
204,204,0.900398406374502,0.8780487804878049,0.9168033907574515,0.9691687175280285,0.009561752988047845,0.09362549800796816,0.13745019920318724,0.10677290836653386
205,205,0.896414342629482,0.8737864077669902,0.9136587366694011,0.9713563029805852,0.0019920318725100694,0.13745019920318724,0.11314741035856568,0.10916334661354576
206,206,0.9123505976095617,0.8910891089108911,0.9262373530216024,0.9796964725184578,0.013545816733067761,0.13824701195219113,0.15298804780876485,0.09880478087649402
207,207,0.8565737051792829,0.8317757009345794,0.8799220672682526,0.9206316652994257,0.0011952191235059528,0.01872509960159363,0.02390438247011961,0.0015936254980080111
208,208,0.896414342629482,0.875,0.9159488651900465,0.9626743232157506,0.028286852589641365,0.18087649402390427,0.17768924302788836,0.11075697211155378
209,209,0.852589641434263,0.8262910798122066,0.874487284659557,0.9453103636860816,0.007968127490039945,-0.0007968127490038945,-0.0023904382470119057,-0.004382470119521975
210,210,0.9123505976095617,0.8910891089108911,0.9262373530216024,0.9719715613891168,0.00517928286852587,0.1641434262948206,0.16374501992031865,0.1756972111553784
211,211,0.9043824701195219,0.8811881188118812,0.9176579163248564,0.9813371616078753,-0.0015936254980079,0.14820717131474093,0.11832669322709155,0.05816733067729085
212,212,0.9043824701195219,0.883495145631068,0.9222381733661471,0.9714246650259776,0.011553784860557692,0.10358565737051795,0.14621513944223097,0.09880478087649402
213,213,0.9043824701195219,0.8811881188118812,0.9176579163248564,0.9744325950232431,0.007171314741035939,0.1386454183266932,0.06294820717131477,0.11434262948207163
214,214,0.852589641434263,0.8262910798122066,0.874487284659557,0.8861088323762647,0.023107569721115606,-0.0011952191235059528,0.00039840637450194727,-0.00517928286852587
215,215,0.8804780876494024,0.8598130841121495,0.9056603773584906,0.9745693191140279,0.003984063745020028,0.14143426294820716,0.05776892430278879,-0.012350597609561809
216,216,0.9123505976095617,0.8877551020408163,0.9193669674596664,0.9739540607054964,-0.004780876494023811,0.16892430278884452,0.1749003984063744,0.10278884462151394
217,217,0.8565737051792829,0.8317757009345794,0.8799220672682526,0.9509160514082582,0.009561752988047845,0.0063745019920319335,0.005976095617529875,0.013944223107569709
218,218,0.8605577689243028,0.8341232227488151,0.8807765928356577,0.9250068362045393,0.011952191235059861,1.1102230246251565e-16,0.009561752988047845,0.003984063745020028
219,219,0.8645418326693227,0.8425925925925926,0.890791632485644,0.9714246650259776,-0.01713147410358562,0.17051792828685253,0.1426294820717131,0.09003984063745019
220,220,0.9083665338645418,0.8888888888888888,0.9276729559748428,0.9769619907027618,0.004382470119521864,0.12669322709163344,0.10199203187250994,0.10000000000000009
221,221,0.8844621513944223,0.8599033816425121,0.9019346458846049,0.9755947497949139,-0.0011952191235059528,0.14701195219123497,0.07888446215139444,0.0362549800796812
222,222,0.9203187250996016,0.900990099009901,0.9348167897183484,0.9815422477440525,0.005976095617529875,0.18486055776892418,0.1378486055776892,0.07529880478087636
223,223,0.8565737051792829,0.8301886792452831,0.8776319387476074,0.9454470877768664,0.013147410358565703,0.00517928286852587,-0.0003984063745020583,0.00039840637450194727
224,224,0.852589641434263,0.8262910798122066,0.874487284659557,0.9274678698386656,-0.0015936254980079,-0.002788844621513964,-0.0015936254980079,0.00039840637450194727
225,225,0.900398406374502,0.8768472906403941,0.9145132622368062,0.9781241454744326,0.004382470119521864,0.12071713147410357,0.16772908366533856,0.10438247011952184
226,226,0.9043824701195219,0.883495145631068,0.9222381733661471,0.9768936286573695,0.015537848605577609,0.13665338645418323,0.0824701195219123,0.08964143426294824
227,227,0.9043824701195219,0.8823529411764706,0.9199480448455017,0.9710144927536232,0.013147410358565703,0.2729083665338644,0.27848605577689234,0.14621513944223097
228,228,0.896414342629482,0.875,0.9159488651900465,0.9636313918512442,0.0031872509960160222,0.18406374501992018,0.12350597609561753,0.13665338645418323
229,229,0.9123505976095617,0.8910891089108911,0.9262373530216024,0.9721082854799016,-0.002788844621513964,0.14820717131474093,0.10517928286852585,0.10358565737051795
230,230,0.9083665338645418,0.8878048780487805,0.9253828274541974,0.9757998359310911,0.00039840637450194727,0.15657370517928282,0.12828685258964134,0.09442231075697205
231,231,0.900398406374502,0.8803827751196173,0.9213836477987422,0.9807219031993437,0.006772908366533881,0.1071713147410358,0.027091633466135523,0.03266932270916334
232,232,0.9083665338645418,0.8866995073891626,0.9230926989335522,0.978876127973749,0.01035856573705185,0.16972111553784852,0.13346613545816732,0.07729083665338643
233,233,0.8605577689243028,0.8356807511737089,0.883066721356303,0.9293136450642604,0.003984063745020028,0.021513944223107595,0.008764940239043839,0.003984063745020028
234,234,0.900398406374502,0.8780487804878049,0.9168033907574515,0.9733388022969647,0.02031872509960153,0.15298804780876485,0.14342629482071712,0.12031872509960151
235,235,0.9043824701195219,0.883495145631068,0.9222381733661471,0.9738856986601039,-0.0031872509960159112,0.1625498007968127,0.12071713147410357,0.08685258964143427
236,236,0.9043824701195219,0.883495145631068,0.9222381733661471,0.9688952693464589,0.004780876494023922,0.17011952191235047,0.15697211155378477,0.11274900398406373
237,237,0.900398406374502,0.8780487804878049,0.9168033907574515,0.9758681979764835,-0.0007968127490038945,0.14223107569721105,0.11673306772908365,0.05458167330677288
238,238,0.8884462151394422,0.8653846153846154,0.9073694284933005,0.9754580257041291,0.019521912350597526,0.2127490039840637,0.16772908366533856,0.05617529880478078
239,239,0.8924302788844621,0.8695652173913043,0.9105140825813509,0.965818977303801,0.0007968127490040056,0.1681274900398405,0.17051792828685253,0.09561752988047811
240,240,0.9282868525896414,0.91,0.941106097894449,0.9867377631938747,1.1102230246251565e-16,0.22549800796812736,0.1270916334661355,0.057370517928286846
241,241,0.8884462151394422,0.8640776699029126,0.9050792999726551,0.965477167076839,0.005976095617529875,0.13745019920318724,0.14063745019920315,0.11354581673306774
242,242,0.900398406374502,0.8780487804878049,0.9168033907574515,0.9765518184304075,1.1102230246251565e-16,0.14741035856573703,0.12828685258964134,0.07131474103585667
243,243,0.900398406374502,0.8803827751196173,0.9213836477987422,0.9719031993437244,0.02071713147410359,0.17250996015936249,0.11314741035856568,0.06533864541832668
244,244,0.852589641434263,0.8262910798122066,0.874487284659557,0.9451052775499044,0.00039840637450194727,0.0015936254980080111,0.002788844621513964,-0.0015936254980079
245,245,0.9163346613545816,0.896551724137931,0.931672135630298,0.9779190593382554,0.007171314741035939,0.17928286852589637,0.14701195219123497,0.08087649402390429
246,246,0.9282868525896414,0.9072164948453608,0.934235712332513,0.9782608695652175,0.014741035856573825,0.18247011952191228,0.11155378486055778,0.0916334661354582
247,247,0.8924302788844621,0.8669950738916257,0.9059338255400602,0.9747060432048127,-0.0031872509960159112,0.16733067729083662,0.12071713147410357,0.11633466135458159
248,248,0.8884462151394422,0.86,0.8982089144107193,0.9760732841126607,-0.0023904382470119057,0.18446215139442224,0.13904382470119514,0.14382470119521906
249,249,0.8884462151394422,0.8666666666666667,0.9096595570139459,0.9727919059338256,-0.0015936254980079,0.11274900398406373,0.07649402390438242,0.060956175298804705
