,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backlow_temperature_scaled,feature_importance.backlow_temperature_fd1_scaled,feature_importance.backlow_temperature_fd2_scaled,feature_importance.backlow_temperature_fd3_scaled,feature_importance.backlow_humidity_scaled,feature_importance.backlow_humidity_fd1_scaled,feature_importance.backlow_humidity_fd2_scaled,feature_importance.backlow_humidity_fd3_scaled
232,232,0.730593607305936,0.5986394557823129,0.6958233481684355,0.7555631633002396,0.13789954337899535,0.020547945205479423,0.03789954337899537,0.020547945205479423,-0.05388127853881286,0.12328767123287654,0.07990867579908678,0.07716894977168942
233,233,0.8127853881278538,0.7453416149068323,0.7906538856555974,0.6825573433755564,0.21689497716894968,0.0511415525114155,0.03972602739726028,0.0858447488584474,-0.020547945205479423,0.08493150684931505,0.05616438356164388,0.07305936073059349
234,234,0.776255707762557,0.6797385620915033,0.7471756247860322,0.7646353988360151,0.04611872146118723,-0.007305936073059405,-0.014155251141552583,-0.037442922374429255,-0.047945205479452024,0.008219178082191747,0.031050228310502193,0.02602739726027392
235,235,0.6757990867579908,0.6162162162162163,0.6680503252310852,0.7838925025676139,0.2497716894977169,-0.03835616438356171,-0.02100456621004576,-0.06210045662100461,-0.19315068493150678,0.10730593607305938,0.05159817351598173,0.010958904109589107
236,236,0.7351598173515982,0.5972222222222222,0.6982625813077713,0.9285347483738446,0.0091324200913242,-0.04337899543378998,-0.03698630136986303,-0.05205479452054795,-0.007305936073059405,0.02648401826484026,0.02100456621004565,-0.0365296803652968
237,237,0.7899543378995434,0.7125,0.766475522081479,0.8246319753509073,0.1990867579908676,0.04840182648401825,0.03196347031963476,0.004566210045662156,-0.04200913242009119,0.08264840182648414,0.06438356164383563,0.07579908675799085
238,238,0.7168949771689498,0.5633802816901409,0.6780212256076686,0.8531324888736733,0.011415525114155223,-0.012785388127853903,-0.029680365296803513,-0.042465753424657526,-0.03515981735159812,-0.0018264840182649067,-0.006849315068493067,0.00045662100456611565
239,239,0.7899543378995434,0.7051282051282052,0.7634799726121191,0.8478260869565218,0.015068493150684925,-0.04292237442922364,-0.05433789954337909,-0.06666666666666654,0.010958904109589107,0.0748858447488584,0.07397260273972595,0.05662100456621022
240,240,0.730593607305936,0.5874125874125874,0.6928277986990756,0.8616056145155768,-0.0031963470319635867,-0.06621004566210054,-0.09269406392694068,-0.04292237442922375,0.004109589041095818,0.008675799086757974,0.01415525114155236,0.016438356164383494
241,241,0.7945205479452054,0.7133757961783439,0.7689147552208149,0.8378979801437864,0.027853881278538828,-0.025114155251141468,-0.03378995433789955,-0.025570776255707806,-0.01324200913242013,0.04977168949771682,0.042465753424657526,0.015068493150684925
242,242,0.7945205479452054,0.7204968944099379,0.7719103046901746,0.8016946251283806,0.04611872146118723,0.0018264840182647957,-0.015068493150684925,-0.004566210045662045,-0.0273972602739726,0.034703196347032006,0.045205479452054775,0.021461187214611877
243,243,0.7488584474885844,0.6357615894039735,0.7175624786032181,0.7855186579938377,0.07168949771689492,-0.05936073059360747,-0.03196347031963476,-0.05022831050228316,-0.06575342465753431,0.01689497716894961,0.0237442922374429,0.006849315068493178
244,244,0.7579908675799086,0.6490066225165563,0.7269342690859295,0.8264293050325231,0.004109589041095818,-0.018264840182648512,-0.02876712328767128,-0.005479452054794609,-0.004109589041095929,0.045205479452054775,0.0328767123287671,0.04337899543378987
245,245,0.7808219178082192,0.6962025316455697,0.7556059568640876,0.8166723724751797,0.038812785388127935,-0.034703196347032006,-0.021461187214611877,-0.02602739726027392,0.0237442922374429,0.02876712328767128,-0.006849315068493178,0.03972602739726028
246,246,0.7351598173515982,0.5972222222222222,0.6982625813077713,0.8051181102362205,0.014611872146118698,-0.01826484018264829,-0.07716894977168953,-0.06894977168949779,0.013698630136986245,0.031050228310502193,0.018264840182648512,0.022831050228310557
247,247,0.7853881278538812,0.7044025157232704,0.7610407394727834,0.842262923656282,0.00913242009132409,-0.07214611872146115,-0.047945205479452135,-0.06210045662100472,0.011415525114155223,0.025570776255707806,0.005936073059360725,0.012785388127853903
248,248,0.7031963470319634,0.5323741007194245,0.6617168777815816,0.921858952413557,-0.005479452054794609,0.0018264840182647957,0.005479452054794498,-0.007305936073059405,-0.0036529680365297024,0.013698630136986245,-0.00136986301369868,0.00913242009132409
249,249,0.7351598173515982,0.5915492957746479,0.6967648065730914,0.7404998288257446,0.007762557077625631,-0.01050228310502277,-0.012328767123287676,-0.034703196347031895,-0.00639269406392684,0.019178082191780743,0.01963470319634697,0.0091324200913242
