,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.frontlow_CO2_scaled,feature_importance.frontlow_humidity_scaled,feature_importance.frontlow_temperature_scaled
14,14,0.9465020576131687,0.946210164125005,0.9329917070880926,0.987012987012987,1.3409626612129792,2.8040312220483234,0.800781865585538,1.3094333095140536,1.315738125820478,0.3436213991769548,0.29012345679012347,0.1691358024691358
15,15,0.9670781893004116,0.9669916299551415,0.9616489832007074,0.9936634246979075,1.6991734070688824,3.0047848763162683,0.16245218171338846,0.9026367745569415,1.4964846685935451,0.38189300411522636,0.24115226337448564,0.1843621399176955
16,16,0.9382716049382716,0.9383358995762097,0.9354664555139649,0.9870429023898646,1.7693622163522837,2.7495951400753165,0.4999324499723187,1.2379785663712475,1.021666160968252,0.27901234567901223,0.16172839506172834,0.1576131687242798
17,17,0.9670781893004116,0.9668992397709201,0.9591069849690539,0.9830533451223106,0.8139039285645195,2.6936419044992066,0.9831241562311543,1.3729073926071385,1.6127848343210969,0.2934156378600824,0.19300411522633748,0.2283950617283951
18,18,0.9588477366255144,0.9587466661839422,0.9533051218444477,0.9931416897709032,1.340382944200656,3.1447361225001105,0.6234733425168191,0.835737574473219,1.5906339292396183,0.3604938271604938,0.28024691358024684,0.15555555555555553
19,19,0.9465020576131687,0.9472111212505813,0.9538461538461538,0.990986790986791,2.283240756393243,3.1998881897186733,0.5479568472978349,-0.5179887180726699,1.9310126680886956,0.3987654320987654,0.3477366255144033,0.2567901234567902
20,20,0.9588477366255144,0.9591259220888851,0.9593050740624015,0.9863693665300978,1.5437791416481812,3.229592785603906,0.6638679089109396,0.733335412703359,1.06298270616206,0.36213991769547327,0.32098765432098764,0.2576131687242798
21,21,0.9588477366255144,0.9586869078766295,0.9476251399328323,0.984167599552215,1.360553838393888,3.0047461409852745,0.7206251319974106,1.0483973340227737,1.3218165658657148,0.34115226337448556,0.26296296296296295,0.19547325102880656
22,22,0.9465020576131687,0.9469381953706942,0.9507110057769219,0.9823729817804769,1.137834015845381,2.9513579085169073,0.6867116581080149,0.9593211419565242,1.7643724978120285,0.40740740740740744,0.24650205761316873,0.21069958847736628
23,23,0.9670781893004116,0.9673007376711079,0.9688780334068705,0.99204223132682,1.064835096060835,2.8376493812325068,1.0125352742104743,1.1219911336368857,1.302520053436429,0.3794238683127572,0.2946502057613169,0.16378600823045272
