,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_CO2_fd3_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.fronttop_CO2_fd2_scaled
216,216,0.8724279835390947,0.8722091678788557,0.8519813519813519,0.9526029526029527,2.2989970436920366,0.4045798162978954,1.3880612304968132,2.3295110709964777,0.14129563900096956,0.16831275720164612,0.002057613168724304,-0.0024691358024691245,0.009465020576131722
217,217,0.9012345679012346,0.9000152415790276,0.8805658972449739,0.9634400595681311,2.2844409078472654,-0.28183995443153176,1.1226474644624407,1.9689584789362449,0.9953457020692142,0.19629629629629633,0.012345679012345689,0.005349794238683148,0.013580246913580252
218,218,0.8106995884773662,0.8072065451695082,0.7697852760736197,0.9183282208588956,2.9678099318720954,-0.03554106352877351,1.5079320066297748,1.668065180435361,0.2781492093788302,0.09958847736625512,-0.030041152263374504,-0.005349794238683159,-0.006172839506172878
219,219,0.8600823045267489,0.8581809657759024,0.8385620915032679,0.9457516339869282,2.9121067976777306,-0.36644720588366286,1.1314013946242287,2.183512003656193,0.03861891458612015,0.18436213991769543,0.013991769547325061,0.010699588477366217,0.004938271604938249
220,220,0.8930041152263375,0.8907918272386738,0.8576268515600378,0.9463441537976678,3.597069528876813,0.23896278818113229,0.9332597343094544,1.5146699118051705,0.43895681935643927,0.14238683127572022,0.011934156378600869,0.016049382716049432,0.025925925925925963
221,221,0.8724279835390947,0.8704896261314605,0.8506535947712419,0.9492374727668845,2.751913177957083,0.02387194681289105,1.5671380237866905,2.107653553712086,-0.08068165444360328,0.18641975308641973,0.010699588477366285,0.01316872427983542,0.020576131687242816
222,222,0.8683127572016461,0.8673759772386489,0.8536927728188886,0.9533544486035128,2.7707824703051296,0.07373506237988316,0.8492155791536742,2.0505673504417596,0.7183259230447507,0.14609053497942387,0.006172839506172878,-0.004938271604938227,0.004938271604938327
223,223,0.8600823045267489,0.8611132230307857,0.854355919583023,0.9461653015636633,2.949035919144485,0.018121343603674067,1.0638675197317493,1.9826837239420068,0.2597819077656817,0.14855967078189297,0.026748971193415617,0.018106995884773623,0.01687242798353906
224,224,0.8683127572016461,0.8679430153923514,0.8525316455696204,0.9279970215934475,2.5972526916209957,0.3939732996843734,0.6298278589467761,2.380438054880416,0.8263628064271272,0.19794238683127574,0.01975308641975314,0.008641975308642035,0.02757201646090538
225,225,0.8724279835390947,0.8709411704999784,0.8468792607180731,0.9512195121951219,2.7218439341088314,-0.23607750013000328,1.008314969512929,1.562205454250427,0.9530737860783909,0.1711934156378601,-0.0012345679012345401,0.017283950617283994,0.01316872427983543
226,226,0.8683127572016461,0.869005231963806,0.8600628930817611,0.951182988918838,2.839090457904966,0.5094567701752761,0.8459842683189027,1.6654836546495766,0.7185679107619112,0.14238683127572022,0.004115226337448608,0.014403292181070004,-0.006172839506172789
227,227,0.8559670781893004,0.8536276183292976,0.8354276738540625,0.9271740682564615,2.546276665876009,-0.47554632393998564,1.4002234300849352,2.130469849504733,0.39458989375971326,0.1633744855967078,0.012345679012345678,0.005349794238683103,0.00781893004115225
228,228,0.9053497942386831,0.9048333672980857,0.8854639336567047,0.9654201220466281,2.684261183749604,-0.8804076923341333,1.5117124328363678,1.7238658475021462,0.2135065051552752,0.15720164609053494,0.008230452674897115,0.013168724279835387,0.025925925925925918
229,229,0.8724279835390947,0.8729739715584119,0.8618391152855628,0.9447810937736707,2.5726830328703034,-0.26572557665750557,1.3188870853280859,2.0549595669727863,0.41301013816713505,0.17242798353909466,0.017283950617283973,0.006584362139917721,0.007407407407407441
230,230,0.8641975308641975,0.865505603530607,0.8461758925646905,0.9502947920078612,2.8617455296556367,-0.38733254670835554,0.6053285894310653,2.1350460255740757,0.6363619729700883,0.1378600823045267,0.009465020576131643,-0.009465020576131754,0.011934156378600791
231,231,0.8353909465020576,0.8312313511474938,0.8074193548387096,0.937921146953405,2.3047192906606466,-0.6492853689332959,0.7203989090366684,2.3933457193634924,0.9485181268577848,0.13127572016460903,-0.01028806584362144,-0.005761316872428024,0.001234567901234529
232,232,0.8600823045267489,0.8596636748516093,0.8415662650602409,0.9393825301204819,3.2667079140702158,0.25950929195093514,1.6877077491485128,1.4404109958782692,-0.049969398044045855,0.13662551440329213,0.0127572016460905,0.011522633744855926,0.006995884773662531
233,233,0.8847736625514403,0.8837085615692581,0.8495752123938031,0.9636015325670497,2.2850111549550274,0.045194948005151926,1.438222453094747,1.9931129044981677,0.36748777771724594,0.12222222222222219,-3.3306690738754695e-17,-0.003292181069958877,0.0012345679012345401
234,234,0.8559670781893004,0.8539973597957183,0.8306917493704636,0.9286772330025181,2.7584869134893717,-0.6927034341918124,1.6280126459129565,1.8564925359931048,0.1771332580874814,0.1506172839506173,0.018930041152263367,0.01358024691358024,0.01563786008230451
235,235,0.8353909465020576,0.8321743715243581,0.7942890442890442,0.9293706293706294,3.395544098806771,0.4414987879412776,0.7249358688092347,1.674167798435706,0.4403368130159818,0.11769547325102876,0.010288065843621363,-0.009876543209876566,0.006584362139917666
236,236,0.8395061728395061,0.8388837476109016,0.8226173020527859,0.9216275659824048,2.8534268422452427,0.3775969958063928,1.2769794907636063,2.013721875244976,0.3547196510467066,0.11399176954732507,-0.0012345679012346067,-0.002057613168724326,-0.0061728395061728895
237,237,0.897119341563786,0.8966930166207581,0.8835728040290327,0.964227521848615,2.774828499975707,-0.3412051665093973,1.4578967625744295,1.6548098576332233,0.21996553844177485,0.16584362139917697,0.011934156378600857,0.006584362139917721,0.017695473251028836
238,238,0.8477366255144033,0.8461170792796802,0.8231198808637379,0.9316455696202531,3.0354870424001934,-0.39215444439575087,0.8300229361094995,1.8560679239538433,0.6369914101471328,0.13127572016460906,0.012757201646090588,0.00823045267489716,0.009876543209876566
239,239,0.8353909465020576,0.8305310601606899,0.7938253012048193,0.9402861445783133,2.4620067983571015,-0.5645936970080073,1.4974621740816052,2.169606158474072,0.03408338839824844,0.12181069958847734,-2.2204460492503132e-17,-0.006584362139917732,-0.004115226337448585
240,240,0.8888888888888888,0.8879639130350608,0.867283950617284,0.9482548392013412,2.5614481516407817,0.9457427433338708,1.649386490473233,1.4958590746163156,0.5067311286565559,0.17489711934156374,0.012757201646090488,0.00987654320987651,0.006995884773662498
241,241,0.8641975308641975,0.8658767700162034,0.8521353746978243,0.9502014504431909,2.6874282178607176,0.05620671523797596,1.5340468120719601,1.9282059175268893,-0.030912324461905113,0.16008230452674893,-0.004115226337448608,-0.0012345679012346067,-0.0008230452674897637
242,242,0.8888888888888888,0.8862535331964976,0.8495238095238096,0.9553968253968255,1.8589482038554042,-0.04102029993156396,1.4573929779004304,2.212471176353845,0.7064569999389234,0.17160493827160486,0.017283950617283893,0.004526748971193373,0.0057613168724279466
243,243,0.8559670781893004,0.8570956686898715,0.8432400932400932,0.938927738927739,2.8751786881450094,-0.07850307237670293,1.4406428939075722,1.9120402321107426,0.1937504091375251,0.13251028806584358,0.009465020576131666,0.004115226337448552,0.012757201646090543
244,244,0.823045267489712,0.8204434268111982,0.7990167727009833,0.9214141122035859,3.180639967098786,0.5687144528786221,1.4578215744072358,1.640846483274664,0.15735418742702378,0.15020576131687244,0.003703703703703731,2.2204460492503132e-17,0.014814814814814836
245,245,0.8436213991769548,0.8454929200775789,0.8341491841491842,0.9253302253302254,3.1924474487619023,0.5589689134897177,1.1289306650964257,1.7182904765165203,0.3095229644553302,0.11563786008230456,-0.0037037037037036535,-0.0024691358024691024,-0.005349794238683081
246,246,0.8518518518518519,0.8518518518518519,0.8333333333333333,0.9417771681146166,2.2383358046768396,-0.5481097982804339,1.4063238553363737,2.128323590389114,0.4432613791933756,0.1353909465020576,0.00864197530864198,0.006172839506172834,0.010288065843621408
247,247,0.8683127572016461,0.8668547912992358,0.8388111888111889,0.9491841491841492,2.531374499552706,-0.17678681661451848,1.0421289792208979,2.017023050783324,0.8072854249502028,0.1584362139917696,0.004526748971193461,0.010699588477366306,0.009876543209876599
248,248,0.831275720164609,0.8314793257899933,0.8186217008797654,0.9255131964809383,3.109465122689638,-0.14868234078004205,0.9662100557236484,1.2878342735776804,1.0020864932571703,0.12757201646090532,0.013168724279835387,0.0020576131687242817,0.010288065843621385
249,249,0.8847736625514403,0.885622654260647,0.8814966492926284,0.9539836187639612,2.2810428933406297,-0.25003101230306624,1.677909992227746,2.4432223750539066,-0.13025651187258705,0.17366255144032916,0.011111111111111082,0.0032921810699588216,0.014814814814814803
