,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_humidity_scaled,feature_importance.leftlow_temperature_fd3_scaled,feature_importance.leftlow_temperature_scaled,feature_importance.leftlow_humidity_fd1_scaled,feature_importance.leftlow_temperature_fd2_scaled,feature_importance.leftlow_humidity_fd3_scaled,feature_importance.leftlow_humidity_fd2_scaled,feature_importance.leftlow_temperature_fd1_scaled
75,75,0.9709090909090909,0.9715197221079572,0.9745710784313726,0.9904586834733892,1.3483171872330262,2.8404452623721594,1.002106703542108,2.8285002785635314,-0.05855091964980511,0.09054545454545458,0.05309090909090911,0.02509090909090913,0.007636363636363686,0.014909090909090938,0.000363636363636366,0.002909090909090928,0.0043636363636363916
76,76,0.9672727272727273,0.9673774022079868,0.9534443907934975,0.9888137775631739,2.0717821138171684,3.27738858587448,0.7579319185596318,1.7031249977532459,0.25982018698451365,0.12181818181818183,0.06618181818181819,0.04545454545454547,0.014181818181818174,0.01963636363636364,0.00872727272727275,0.009454545454545448,0.017818181818181834
77,77,0.9709090909090909,0.9713869977306101,0.9651604328839947,0.9942092272640972,1.6292250844145244,3.255862426356248,0.24179230679988684,1.528795372603811,1.3898363349166616,0.09490909090909094,0.05527272727272732,0.0232727272727273,0.012727272727272764,0.01563636363636366,0.008363636363636406,0.010181818181818203,0.013454545454545474
78,78,0.96,0.9608810361751539,0.9478748997594226,0.9919807538091419,1.7691341337844269,3.3146096288988813,0.4451075295364751,2.3041439142535705,0.08111491616082726,0.06436363636363635,0.08727272727272722,0.015636363636363605,0.005090909090909035,0.007272727272727231,0.0021818181818181403,0.0010909090909090424,0.0047272727272726685
79,79,0.9527272727272728,0.9528710568808835,0.9329488386691777,0.9831293157564344,1.262391542963194,2.961533540058008,1.2649820936356067,2.3030737010392053,0.3583053164687022,0.1054545454545455,0.05454545454545455,0.03636363636363641,0.0025454545454545842,0.0025454545454545617,0.007636363636363663,0.001454545454545475,-0.000727272727272732
80,80,0.9745454545454545,0.9743298395721927,0.9561981635071091,0.995779028436019,2.297708625758834,3.125094417312311,0.451059582664771,1.7969615536996473,0.3572710331243403,0.12872727272727266,0.04872727272727266,0.03636363636363632,0.009454545454545393,0.010909090909090858,0.01563636363636357,0.004363636363636303,0.006181818181818122
81,81,0.9527272727272728,0.9531925234401896,0.9363636363636363,0.9903305785123967,1.5312700716097105,2.91207576673873,1.0153354297957071,2.5215897118787964,0.06098331942970864,0.08509090909090912,0.06181818181818185,0.021818181818181858,-0.00654545454545451,-0.0032727272727272492,-0.002181818181818185,-0.003999999999999992,-0.0018181818181818078
82,82,0.9636363636363636,0.9646809760017308,0.9698844139425682,0.9845584251399675,1.978751634110187,2.8203076190942395,0.9792641328429846,1.4363244393407042,0.9979212989552314,0.09854545454545455,0.04436363636363637,0.046545454545454536,0.006181818181818155,0.015272727272727249,0.003999999999999981,0.0032727272727272826,0.0032727272727272718
83,83,0.9563636363636364,0.9572335883294787,0.9514278429372769,0.9890362060173381,1.592356385443375,2.9009867002089664,0.6388647115349171,2.774032366348603,0.23209626575992232,0.08254545454545459,0.09854545454545462,0.03054545454545462,0.004000000000000015,0.0010909090909091313,-0.0025454545454544953,-0.0007272727272727098,0.0018181818181818299
84,84,0.9636363636363636,0.9640420376269433,0.9590546958786579,0.9902711812471273,1.6841099250482154,3.0829234599535464,0.9885931526730872,2.34603614519611,-0.1608166816666253,0.14654545454545453,0.04945454545454543,0.04254545454545452,0.018181818181818177,0.0010909090909090758,0.007636363636363608,0.0,0.003999999999999992
85,85,0.96,0.960383808095952,0.9483039791258969,0.9889106327462491,1.3669683340354126,3.5379496196744253,0.42366021330080983,2.141765351747957,0.5704947366935597,0.11599999999999996,0.06327272727272723,0.055636363636363595,0.010545454545454502,0.010181818181818148,0.005090909090909046,0.0025454545454544953,0.0025454545454544953
86,86,0.9672727272727273,0.9673585865026774,0.9573260073260073,0.994798534798535,1.917444237187237,3.0772082031639005,0.857032638520361,1.4511943677500074,0.3737807996389806,0.12,0.0541818181818182,0.04909090909090911,0.011272727272727268,0.004727272727272747,0.003272727272727294,0.002909090909090939,-0.0003636363636363438
87,87,0.9454545454545454,0.9464809951138183,0.9415121801746591,0.98873908380573,2.158257868890107,3.127411381926997,0.13988490176403626,1.9510370708109737,0.4695484841989463,0.09999999999999999,0.04472727272727273,0.026909090909090903,0.0025454545454545396,0.0029090909090908946,-0.0043636363636363916,-0.001454545454545464,-0.0021818181818181958
88,88,0.96,0.9598720639680159,0.9367551247417766,0.9902272366121087,1.6118599718088176,3.035306422200053,0.1335247835257286,1.928899391568325,1.1031708005618333,0.11854545454545454,0.09236363636363633,0.04327272727272724,0.0021818181818181403,0.01599999999999997,0.009090909090909049,0.007636363636363575,0.0032727272727272163
89,89,0.9636363636363636,0.9640843462877361,0.9576291646547561,0.9894575889264445,1.3073301392344963,3.383973758823229,0.5925132934139156,2.4411853490728412,0.1297317365898073,0.09454545454545453,0.04800000000000001,0.02472727272727271,0.004363636363636347,-0.0007272727272727431,0.0007272727272727098,0.0003636363636363549,-0.0036363636363636485
90,90,0.9745454545454545,0.9749525237381309,0.9772727272727273,0.9955371900826446,1.742801862802607,3.1851110480531806,0.7596233507054495,1.1852383719911903,0.9098750919544445,0.0825454545454545,0.04472727272727267,0.02909090909090902,0.004363636363636314,0.02181818181818177,0.0014545454545454195,-0.0010909090909091202,-0.0010909090909091202
91,91,0.96,0.9604321331510272,0.9592653962993648,0.9821181993924331,1.859662653029144,3.5670108283329816,1.2490898725685171,1.4508860613369559,-0.036528314197674286,0.1127272727272727,0.06872727272727268,0.046545454545454515,0.004363636363636314,0.0065454545454544984,0.009454545454545405,0.003999999999999937,0.0032727272727272163
92,92,0.9745454545454545,0.9748876044318788,0.9778509768287142,0.9898530970770861,1.5361045743114787,2.8215880316689184,0.3962634186995615,1.6749408858819528,1.5075408444415694,0.10218181818181812,0.052363636363636314,0.022909090909090844,0.012727272727272688,0.013454545454545386,0.0047272727272726685,0.0014545454545454195,0.003999999999999937
93,93,0.9527272727272728,0.9528948180993496,0.9276304606493286,0.9896311405745368,1.3441913277272013,2.9112475319534736,0.6584120714906582,2.596479668858694,0.5597909553917216,0.0832727272727273,0.0483636363636364,0.026545454545454584,0.0021818181818181958,0.0058181818181818334,-0.0021818181818181624,0.00036363636363637706,0.003272727272727294
94,94,0.9563636363636364,0.9566392672955522,0.9400853050056333,0.9895380653468534,1.6529355724336,2.8243303040602923,1.142194118412312,1.6804859273183557,0.7574445079637939,0.07854545454545461,0.07890909090909096,0.029818181818181876,0.004727272727272769,-0.0032727272727272163,-0.00036363636363632155,-0.003636363636363593,5.551115123125783e-17
95,95,0.9672727272727273,0.9675948239201311,0.9590909090909091,0.9958677685950413,1.408346229408113,3.5925009403215817,0.6115342896154767,1.9210258197812382,-0.06968076875905774,0.11454545454545455,0.04436363636363638,0.027636363636363636,0.0,0.000363636363636366,-0.005090909090909057,0.00545454545454549,-0.0025454545454545617
96,96,0.9636363636363636,0.9638603549620498,0.9516923565866836,0.9880819958684253,1.6073231156343486,3.115165407990577,0.19642645010554566,2.245906026541832,1.021238804681918,0.08727272727272727,0.05127272727272727,0.04109090909090908,0.017090909090909066,0.005818181818181811,0.0058181818181818005,0.004363636363636359,0.00836363636363634
97,97,0.9454545454545454,0.9471944397030366,0.9428390825356692,0.9820299801336464,1.8234416973285894,3.2826894224048875,0.5294067394285522,1.7549643639619703,0.6190870974862128,0.08072727272727272,0.029454545454545435,0.023999999999999976,0.005454545454545434,0.003999999999999992,-0.001454545454545464,-0.002545454545454573,-0.006545454545454588
98,98,0.9672727272727273,0.9671868680427772,0.9525518341307815,0.9931129476584022,1.6531790030212299,3.1753093791979152,0.348238583674542,1.3978728624540637,0.9876837516482024,0.12036363636363641,0.05345454545454548,0.03236363636363637,0.008000000000000007,0.008363636363636373,0.0032727272727272718,-0.0076363636363635965,-0.009090909090909061
99,99,0.9381818181818182,0.9383698436134631,0.9113700564971752,0.9810106716886379,2.067205929449167,2.947143639207751,0.1768625375871797,1.959997400822974,0.852227281110255,0.09527272727272731,0.04618181818181821,0.023636363636363688,0.010545454545454603,0.0007272727272727763,0.002909090909090939,0.002545454545454573,0.0007272727272727653
100,100,0.9563636363636364,0.9563636363636364,0.9298827129015809,0.9877613462519123,1.9015652663865676,3.3386606981341345,0.5606479072708191,2.271084659098552,4.106530012349535e-05,0.11490909090909096,0.029818181818181865,0.025090909090909143,0.0040000000000000365,0.002909090909090961,0.010181818181818226,0.008363636363636406,0.003636363636363671
101,101,0.9563636363636364,0.9560661157024795,0.9260844748858448,0.9908675799086758,2.0567667079678538,2.5860453489784434,0.48651870517167034,2.370504175233372,0.5643913310395319,0.10000000000000005,0.04145454545454552,0.026545454545454615,0.005090909090909135,-0.0025454545454544953,0.003272727272727316,-0.0010909090909090534,2.2204460492503132e-17
102,102,0.9636363636363636,0.9638975167277055,0.9480855467402554,0.9937909624008279,2.4202401188561624,3.2562973573981426,0.3198346858729635,1.7210573969417107,0.09150941687318567,0.10036363636363635,0.0458181818181818,0.03927272727272729,0.0029090909090909054,-0.006181818181818177,-0.002909090909090928,-0.0043636363636363916,0.006181818181818166
103,103,0.9672727272727273,0.9675713558994574,0.9603130462418561,0.9887970761163197,1.3507883109368393,2.7125213186870853,1.4332588199776233,1.5438520392154018,0.5026197271784038,0.09854545454545455,0.04909090909090911,0.04727272727272728,0.028363636363636358,0.01454545454545455,0.006545454545454554,0.0010909090909090979,0.004000000000000015
104,104,0.9745454545454545,0.974455237806644,0.956175632646221,0.9932964638846992,1.301780051902424,3.3835915048432574,0.38080478908502297,2.3666782007135536,0.09993357445163076,0.10945454545454543,0.05418181818181812,0.01890909090909084,0.002909090909090861,-0.00036363636363638817,-0.00036363636363637706,-1.1102230246251566e-17,0.0021818181818181294
105,105,0.9563636363636364,0.957170005136107,0.9526663405088063,0.9852413568166993,2.1477594600994365,3.2337495694811476,0.41370081538742387,1.6864383202798732,0.38105688849537656,0.10945454545454551,0.042909090909090966,0.029818181818181876,0.010545454545454603,-0.003272727272727227,-0.0021818181818181515,-0.0014545454545454306,-0.005090909090909012
106,106,0.9563636363636364,0.9563636363636364,0.9368009805423625,0.9892753179102192,1.92600089296535,3.493273862219179,0.5641450594752712,1.7222187924624959,0.04792788858162369,0.11345454545454552,0.03527272727272733,0.025454545454545507,0.007636363636363686,0.0007272727272727541,0.002181818181818207,1.1102230246251566e-17,-0.00036363636363633266
107,107,0.9745454545454545,0.9744753279147649,0.9616409952606635,0.994372037914692,1.47471392774588,3.1193917125737327,0.5216056163436513,1.9832283221983955,0.5403037438288818,0.1316363636363636,0.06327272727272722,0.04799999999999995,0.003999999999999948,0.0021818181818181515,0.0036363636363636043,0.005454545454545379,0.010181818181818136
108,108,0.9563636363636364,0.9568386471348558,0.9489625927608663,0.992806300166591,1.2332413279880095,3.2777407373087524,0.7838638751865853,1.6736990946099017,0.7641866691466755,0.08872727272727277,0.07490909090909095,0.025454545454545507,0.005090909090909135,0.004363636363636414,0.001454545454545475,-0.004363636363636303,-0.002909090909090839
109,109,0.96,0.9593093261769541,0.9229438274585546,0.9927571221632061,1.8816770228532362,3.1136132489643034,0.5258729913625544,2.1883985331886513,0.3847700819946576,0.12036363636363631,0.05054545454545452,0.01927272727272723,0.005090909090909035,0.0029090909090908725,0.005818181818181755,-0.004000000000000026,0.0032727272727272384
110,110,0.9709090909090909,0.9713161783750018,0.9673163159710245,0.993704725767506,2.213364189395698,3.1598386545067965,0.45865430982542227,1.3130162898900088,0.9354333016837449,0.0825454545454546,0.06836363636363642,0.04872727272727277,0.011272727272727313,0.021090909090909115,0.01745454545454548,0.012727272727272754,0.010909090909090934
111,111,0.96,0.9601813351531843,0.9301948051948052,0.9907516725698544,1.3585351250645101,2.919063152322331,0.881451392915661,1.9332088272475307,1.0241207639938603,0.06145454545454544,0.05490909090909089,0.03236363636363634,-0.00545454545454549,-0.0003636363636364215,-0.007272727272727308,-0.0003636363636364104,0.0003636363636363105
112,112,0.9745454545454545,0.9744770245681696,0.9620879120879121,0.9972893772893773,2.037020086981111,3.377057062626929,0.12723241906837252,1.4563550390621698,0.6795747008335096,0.09709090909090903,0.03563636363636359,0.023272727272727223,-0.002909090909090939,0.011636363636363589,-0.001818181818181852,-0.007636363636363686,0.0018181818181817854
113,113,0.9709090909090909,0.9715041322314049,0.9746895481200414,0.9925836495343222,2.560039722289507,3.235908082261034,0.21150259238169533,1.3182987474703378,0.611166157529217,0.09927272727272729,0.06618181818181823,0.040727272727272765,0.005090909090909135,0.01636363636363637,0.0036363636363636598,0.0007272727272727541,0.00981818181818186
114,114,0.9781818181818182,0.978342688701433,0.9714635854341737,0.9928221288515406,1.6591659842558848,3.3577181045173035,1.3124294353555375,1.4830908421547477,0.172731003906674,0.09527272727272725,0.06654545454545452,0.042909090909090876,0.005090909090909068,0.009090909090909061,0.004727272727272702,-0.000363636363636366,0.005454545454545445
115,115,0.9418181818181818,0.9414315365000296,0.9049975857073878,0.9849509093835507,1.615339270373234,2.9364838585777875,0.769458241668506,1.8714147207616743,1.0392382504968032,0.0938181818181818,0.03599999999999996,0.026545454545454518,0.008363636363636306,-0.0014545454545454861,0.012727272727272688,-0.008363636363636417,0.00036363636363633266
116,116,0.9672727272727273,0.9677581922210021,0.9666295884315907,0.9892737962815829,1.5509687929030895,2.670923786181657,1.0381145055816794,2.303511979695037,0.46758339846196095,0.10981818181818184,0.06727272727272728,0.036,0.015636363636363636,0.015272727272727271,0.0061818181818182,0.000727272727272732,0.004000000000000026
117,117,0.9745454545454545,0.9749423888915807,0.9773727984344422,0.9952707110241358,2.0033320934765135,3.2483022220712146,0.7000554025878408,1.9110061744184919,0.09912550490958039,0.10509090909090904,0.059636363636363585,0.039272727272727216,0.005090909090909035,0.019636363636363573,0.0072727272727272085,0.0010909090909090534,0.003636363636363571
118,118,0.9672727272727273,0.9682007485243643,0.9714975845410627,0.9922705314009661,1.5470003133916186,3.208504260490476,0.11099709374519594,2.3765168273466113,0.6885558837942022,0.09054545454545454,0.0581818181818182,0.018545454545454542,0.008727272727272728,-0.000727272727272732,0.000727272727272732,-0.001454545454545464,-0.006545454545454521
119,119,0.9527272727272728,0.9523268449197861,0.9256516587677726,0.9875592417061612,1.939297022658967,3.188774578510036,1.3693420899052364,2.1362376184776353,-0.5388291862868805,0.13381818181818186,0.03745454545454548,0.030545454545454553,0.00981818181818187,-0.0014545454545454417,0.003272727272727294,-0.0032727272727272826,0.006545454545454588
120,120,0.9636363636363636,0.9640521526028113,0.9587209302325581,0.9874418604651163,1.2323986535776732,3.012132293260817,1.2007117777759035,2.5025239615367574,-0.018055530282506338,0.12472727272727271,0.05599999999999998,0.04909090909090909,0.014181818181818151,0.004727272727272714,-0.002909090909090928,0.0032727272727272605,0.0032727272727272605
121,121,0.9636363636363636,0.9638975167277055,0.9480855467402554,0.9919799931010694,1.7125138617837312,3.4240539929722544,0.014573608700949724,2.616630636950952,0.11631142433957646,0.11345454545454545,0.05236363636363635,0.036727272727272706,-0.00036363636363637706,-0.0032727272727272826,0.0018181818181818299,-0.001454545454545464,-0.0018181818181818299
122,122,0.9709090909090909,0.9707001684360175,0.9469163733869617,0.995139936316407,2.518592751002502,2.9193966774374,0.3762142674319772,1.7362879499343902,0.3700077575614937,0.09818181818181822,0.06909090909090913,0.026909090909090928,0.002545454545454573,0.013454545454545464,0.002909090909090939,0.0040000000000000365,0.008000000000000052
123,123,0.9745454545454545,0.9747896960610605,0.9707273320287019,0.9920906718851924,2.2945129571591827,2.8775826613116493,0.5156356830004899,1.7227689315352561,0.6513152138446228,0.12218181818181813,0.0745454545454545,0.05636363636363632,0.007636363636363575,0.0032727272727272384,0.0029090909090908725,0.0018181818181817854,0.006545454545454477
124,124,0.96,0.9605933460478915,0.9557047513109804,0.9880819958684253,1.542591049394549,3.244702953041276,0.9138239033143397,1.9066250202346242,0.434227257094202,0.08981818181818178,0.058181818181818154,0.02945454545454541,0.0007272727272726986,0.015636363636363594,0.0014545454545454195,-0.0021818181818181958,-4.4408920985006264e-17
125,125,0.9527272727272728,0.9547433591499124,0.971111111111111,0.9862222222222222,1.4099881846112972,3.4224030755414248,0.4498206474235204,1.8410250397277903,0.8808626836655199,0.09418181818181823,0.08254545454545459,0.05636363636363641,0.00800000000000004,0.04072727272727278,0.00872727272727275,0.005090909090909123,0.017090909090909122
126,126,0.9672727272727273,0.9679005851587386,0.9637481644640236,0.9933920704845816,1.9072494362570533,2.9023901122738778,0.6227814203078854,2.271798061951782,0.5967262317096599,0.09490909090909092,0.03381818181818184,0.013454545454545474,-0.003999999999999992,-0.0010909090909090868,-0.0007272727272727208,-0.0032727272727272718,-0.004363636363636347
127,127,0.9709090909090909,0.9710928448637014,0.962216320618059,0.9892161596652181,1.2979152975339048,2.855265308732729,0.5899615260502321,2.2329750869944656,0.8185323383854445,0.14472727272727276,0.0465454545454546,0.05163636363636369,0.019272727272727285,0.007636363636363686,0.01054545454545459,0.0061818181818182215,0.01381818181818184
128,128,0.9781818181818182,0.978443974630021,0.9798585730176386,0.9927697441601779,2.102909321536507,3.1170911566335313,0.7413530706365661,1.393416930894233,0.5339420226617323,0.10509090909090905,0.07199999999999998,0.03709090909090905,0.006181818181818155,0.01018181818181817,0.005818181818181811,0.003999999999999992,0.0021818181818181737
129,129,0.9636363636363636,0.9636363636363636,0.9431818181818181,0.9901652892561983,2.3836176472307273,2.5994282179835397,0.35081083557883647,2.3614338685941214,0.6375847985251466,0.13890909090909087,0.06145454545454545,0.04218181818181819,0.014545454545454518,0.006545454545454521,0.0029090909090909167,0.006545454545454554,0.0058181818181818005
130,130,0.9527272727272728,0.952316839497967,0.9247154836777478,0.9922132374962563,2.0530465070444386,3.385488028886954,0.756147140320048,1.3598207206868416,0.3963181004827727,0.09818181818181823,0.028727272727272768,0.03454545454545458,-0.005454545454545423,-0.011272727272727235,-0.00654545454545451,-0.0010909090909090647,-0.007999999999999974
131,131,0.9563636363636364,0.9568625831233738,0.9480620155038759,0.9866666666666667,1.3055399756412902,2.922465055473576,0.6822063928572145,1.3243606473685423,1.6256759039741562,0.08109090909090914,0.06436363636363641,0.04654545454545461,0.04363636363636368,0.02763636363636367,0.0014545454545454972,0.009090909090909139,0.00472727272727278
132,132,0.9672727272727273,0.9675640062416923,0.9606873822975518,0.9941933458882611,1.706958916053909,2.81034854910292,0.49806883342665664,2.4839693325758887,0.6378962070145453,0.14145454545454544,0.04327272727272728,0.021090909090909084,0.005454545454545467,0.0007272727272727431,0.004727272727272735,-0.0014545454545454527,0.0018181818181818188
133,133,0.9563636363636364,0.9565790901340773,0.945859644087256,0.9914609644087256,1.3082385879907101,3.276824405545117,0.7036131920443209,1.9694943921587307,0.6595427572109885,0.10545454545454551,0.0585454545454546,0.02290909090909097,-0.00036363636363633266,-0.0025454545454544953,0.001818181818181852,-0.003636363636363582,-0.0018181818181817854
134,134,0.9636363636363636,0.9638975167277055,0.9480855467402554,0.9926698861676441,1.8240382472277221,2.7910752769050005,0.5895735416807356,1.8520957597196355,1.0835173534999512,0.09236363636363634,0.03418181818181818,0.03600000000000001,0.007999999999999974,0.008363636363636351,-0.004727272727272735,-0.0021818181818181958,-0.00436363636363637
135,135,0.9490909090909091,0.9485631433956794,0.9217462347257743,0.9870701903949985,0.9748079258169029,3.0439841031035293,0.8189209576236904,2.1580745403486254,0.9458212242879611,0.09127272727272727,0.0541818181818182,0.03963636363636366,0.009090909090909084,-0.006909090909090943,-0.006545454545454554,-0.0069090909090909315,-0.002909090909090928
136,136,0.9454545454545454,0.9456048168060229,0.9255765199161425,0.9911650194669063,1.909931777203886,3.4949826343081187,0.09983761499036213,2.389524682450781,0.154655279814209,0.11272727272727272,0.05018181818181818,0.015272727272727249,-0.000363636363636366,-0.006909090909090943,-0.005090909090909123,-0.012363636363636377,-0.0072727272727273196
137,137,0.9709090909090909,0.9712181152181153,0.9699760407307577,0.9963312368972745,1.5443431373896184,3.4611232698915737,0.21089381349604955,1.8703731116488878,0.7565020641217961,0.08618181818181822,0.06472727272727277,0.03272727272727276,0.009454545454545504,0.008363636363636417,-0.002909090909090861,-0.0007272727272726986,0.006545454545454565
138,138,0.9563636363636364,0.9563636363636364,0.9318181818181819,0.9908264462809917,2.007342074216068,3.097351211358904,0.012593775418707417,2.133523334173528,0.8476820546425481,0.10072727272727278,0.05818181818181824,0.016727272727272778,0.004000000000000026,0.002181818181818218,0.001818181818181852,0.006545454545454588,0.001818181818181852
139,139,0.9563636363636364,0.9561079153725086,0.9318112978948963,0.9889444192033924,0.8936486589017983,3.488165983396222,0.3130688781519565,2.0643286540192376,0.9450873405834009,0.09163636363636367,0.04945454545454551,0.028363636363636435,0.004000000000000059,0.005818181818181856,0.010181818181818214,-0.0003636363636363105,0.0025454545454545617
140,140,0.9527272727272728,0.9532170232563418,0.9348121706612273,0.98946115927248,1.974097956883357,2.949025890526502,0.3961197298101052,2.19058987809353,0.5792029582194101,0.09963636363636366,0.05054545454545458,0.021818181818181837,0.0025454545454545617,0.0036363636363636598,-0.0018181818181818078,0.006545454545454588,0.0010909090909090979
141,141,0.9563636363636364,0.9563636363636364,0.928854777509486,0.9888754743014834,1.7474403465881392,3.2901786487323412,0.955321292368794,2.07328371138625,0.11716973237553777,0.10254545454545458,0.059272727272727345,0.031636363636363705,0.0072727272727273196,0.0014545454545455082,0.0072727272727273196,-0.00036363636363632155,-0.0021818181818181403
142,142,0.9527272727272728,0.9528483078199096,0.937799043062201,0.9874583152095114,1.6165877570627791,2.8016377669968215,1.4061615829780083,2.0050261438975228,0.27954778156407334,0.10400000000000002,0.0534545454545455,0.024727272727272754,0.00545454545454549,0.01054545454545459,-0.0021818181818181737,-0.0072727272727272415,0.004363636363636403
143,143,0.9636363636363636,0.9642301271003878,0.9649149685920024,0.9936417956182013,1.455229809141656,3.4941910571165646,0.8268778626944032,1.5730401655951456,0.3924331486808945,0.10872727272727274,0.05454545454545453,0.04290909090909091,0.004363636363636359,0.0072727272727272415,-0.001454545454545464,-0.0021818181818181958,-0.00036363636363638817
144,144,0.9527272727272728,0.9543166861157347,0.9546005972377754,0.9780701754385965,2.0452903357390917,2.973863261742866,0.6353102935496785,1.6372015608112156,1.0156118650304973,0.09563636363636366,0.04981818181818186,0.02945454545454549,0.002545454545454573,0.010909090909090934,0.008363636363636396,0.001818181818181841,-0.0029090909090908946
145,145,0.9490909090909091,0.9494763814616756,0.9222222222222223,0.9910222222222222,1.3181603930082537,3.054424597848323,0.4802011269803061,2.110264011109969,1.0164178615496553,0.07199999999999998,0.05490909090909091,0.015272727272727282,-0.008363636363636373,-0.009090909090909104,-0.0021818181818181958,-0.004727272727272747,-0.005818181818181845
146,146,0.9490909090909091,0.9487525944375259,0.9160630935136005,0.98704329631418,1.1647295233636545,2.587227329602008,0.541662347729965,2.2143607849112983,1.7645168475339483,0.07890909090909091,0.05672727272727274,0.023272727272727257,-0.004727272727272724,-0.000727272727272732,-0.010545454545454547,-0.01018181818181818,0.00436363636363637
147,147,0.96,0.9598687754399465,0.9359005311443747,0.9920328343795268,1.83158636709851,2.8419229811413973,0.7232965214682171,2.2170138556780654,0.45407791978792583,0.12872727272727272,0.035999999999999956,0.028363636363636334,0.018909090909090865,0.004363636363636292,-2.2204460492503132e-17,-0.001818181818181852,0.0021818181818181403
148,148,0.9672727272727273,0.9673747961045881,0.9539965040521214,0.9925313840775465,1.8500513972392625,3.1380420976279924,0.5494022796649441,1.2651368594401269,1.1893469738164322,0.10109090909090908,0.07054545454545456,0.032000000000000015,0.0007272727272727431,0.007272727272727287,0.0032727272727272826,0.002181818181818185,0.0018181818181818188
149,149,0.9745454545454545,0.9744154647637234,0.9448092557848655,0.9948926412341048,2.22584701028176,2.9267296616624057,0.29607486431476887,2.023002199271502,0.8087773603977099,0.07418181818181814,0.04472727272727267,0.03199999999999995,0.010545454545454514,0.009454545454545405,0.008363636363636306,0.00545454545454539,0.010545454545454492
150,150,0.9709090909090909,0.97108828396964,0.9626171937072938,0.9900683298903543,2.276544758534413,3.541064032240376,0.39585240922855625,1.0229781190675156,0.6805461453210866,0.11309090909090913,0.06363636363636369,0.05163636363636368,0.01309090909090912,0.03454545454545459,0.012000000000000021,0.006909090909090953,0.008727272727272773
151,151,0.9672727272727273,0.968289901448486,0.98,0.9907555555555555,1.466881032168976,3.0608329725912493,0.8242993253598935,2.2216622961007957,0.4520669062688381,0.10654545454545454,0.07854545454545456,0.04472727272727274,0.006181818181818177,0.005818181818181845,0.003272727272727294,0.011272727272727268,0.0018181818181818299
152,152,0.9672727272727273,0.9679695274017643,0.9728065883887802,0.9895629484670581,2.0747887654392607,2.967193338202423,0.38552055892406867,1.7575543469674517,0.6049656614870448,0.13527272727272727,0.05309090909090911,0.03963636363636365,0.002181818181818185,0.007999999999999997,0.0018181818181818299,0.000363636363636366,0.0029090909090909167
153,153,0.9563636363636364,0.9575511632916848,0.9660624607658506,0.9873666038920277,1.9745270481477797,3.1689766104935573,0.6630369514767173,1.5787705871886644,0.5444089932609105,0.1178181818181819,0.07127272727272731,0.04872727272727277,0.024000000000000056,0.01236363636363642,0.01600000000000006,0.004727272727272758,0.0007272727272727653
154,154,0.96,0.9607905882352942,0.9622175141242938,0.9911330822347771,1.7423896557517238,3.31110336696879,0.3832876284160632,2.301245463088411,0.1622835683112632,0.13236363636363632,0.05599999999999996,0.01963636363636362,0.0069090909090908535,-0.0007272727272727763,0.0021818181818181515,-0.004000000000000026,0.0018181818181817633
155,155,0.9672727272727273,0.9671803208556151,0.9508834980533094,0.9942348008385744,2.17633838083034,3.1744051836678717,0.3836322977235577,1.8690085856765393,0.34118014413295816,0.12145454545454545,0.06036363636363638,0.028727272727272733,0.011636363636363644,0.015636363636363636,-0.003999999999999981,-0.005090909090909068,0.0032727272727272826
156,156,0.9781818181818182,0.978342688701433,0.9714635854341737,0.9934348739495797,1.769740560348818,3.37661025925398,0.5953064838497597,1.5388521979349348,0.559279812767717,0.08254545454545452,0.06327272727272723,0.04072727272727268,0.005090909090909068,0.017090909090909046,0.001454545454545464,0.0018181818181818078,0.0025454545454545396
157,157,0.96,0.9605376641072382,0.9570271088898985,0.9894744812963804,1.907704932468669,2.80341821038945,0.7440815403029706,1.7356828948367624,0.5552670495938432,0.10436363636363633,0.06109090909090907,0.026909090909090893,0.014545454545454528,0.011272727272727222,0.00618181818181811,-0.0007272727272727431,0.00290909090909085
158,158,0.9563636363636364,0.9572907092907093,0.9602420713957407,0.9835299525049793,1.0234246999395271,3.171693916685883,0.966757084085232,2.0234086843937553,0.7119522829881075,0.08509090909090913,0.05418181818181824,0.03418181818181824,0.01600000000000007,0.018181818181818223,0.001090909090909109,-0.0007272727272726765,0.006909090909090953
159,159,0.9563636363636364,0.95768525592055,0.9567935796939157,0.9854423292273236,1.8200998774463675,2.7175517042502104,0.7987905945096104,2.5780371471024828,0.3808879252828993,0.09963636363636369,0.04509090909090916,0.018181818181818233,-0.0072727272727272085,0.003272727272727294,-0.0007272727272726875,0.0025454545454545617,0.006545454545454588
160,160,0.9709090909090909,0.9714603527729223,0.975,0.9953719008264463,2.005960974555096,3.068511689547394,0.6678654631299237,1.7157969501126582,0.34031166263904944,0.09309090909090913,0.08363636363636366,0.046909090909090956,0.01709090909090911,0.008727272727272783,0.002181818181818218,-0.0018181818181817633,0.00618181818181821
161,161,0.9636363636363636,0.9641452229687523,0.9554587788892721,0.9880131079682649,1.8697095505105643,2.932599980124945,0.3084170973516715,1.8581859435309085,0.7731961099380291,0.11309090909090909,0.05563636363636363,0.039636363636363636,0.003999999999999981,0.006181818181818155,0.0032727272727272826,0.010545454545454525,0.009818181818181781
