,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd3_scaled
107,107,0.9527272727272728,0.9523268449197861,0.9256516587677726,0.9899289099526066,2.1749956779309128,1.1796036650571526,1.8754854380463812,1.121044107711338,1.3335247981672456,0.20509090909090913,0.037454545454545476,0.005090909090909113,0.008363636363636384
108,108,0.9745454545454545,0.9743189042362596,0.9549825836740875,0.9913675601999092,2.5904275200092766,1.518586317635286,1.5767899988940173,0.4481268696658825,1.1547236623195543,0.21527272727272723,0.02254545454545448,0.018909090909090855,0.042545454545454484
109,109,0.9781818181818182,0.9780368261875112,0.9603251247384517,0.9964590375020119,2.9076768895569853,1.1909474161037206,2.7545441471596304,0.47124165494203035,-0.06837913839199103,0.24109090909090908,0.02618181818181814,0.007999999999999974,0.029090909090909056
110,110,0.9745454545454545,0.9744503614367431,0.9548120041393584,0.9924111762676785,2.4232718046464328,1.2570914980368066,1.9320076463278968,0.35694688238438893,1.706085017516206,0.20909090909090905,0.041090909090909046,0.012727272727272665,0.03745454545454539
111,111,0.96,0.9594231499051232,0.9117965367965368,0.9935064935064936,1.8742755949905803,1.3246001202079503,1.496018277273916,1.42985960355518,1.6040483054723507,0.16618181818181815,0.025090909090909063,0.0047272727272726685,0.0225454545454545
112,112,0.9636363636363636,0.963012680186692,0.9336996336996337,0.9958241758241758,1.8424128215736753,1.469752599759827,1.4413361330875554,0.6612925673285569,2.199369094910728,0.22872727272727272,0.057090909090909095,-0.0010909090909090979,0.043272727272727275
113,113,0.96,0.959850567972025,0.9310969299758538,0.9843049327354261,2.284377373888603,2.1025956926983214,1.8747945923283373,0.285129999605496,1.155135850276087,0.1978181818181818,0.02545454545454543,0.030181818181818153,0.0407272727272727
114,114,0.9527272727272728,0.9517697904835202,0.9028361344537814,0.9863445378151261,2.399779551901573,0.6710076240052644,2.0372216876679157,1.2657759041782646,1.293941511081151,0.17454545454545461,0.022181818181818212,0.0021818181818181958,0.012000000000000044
115,115,0.9563636363636364,0.9554476895653367,0.9141718976339932,0.9835828102366008,2.321079308684781,1.3652633108275565,1.631761878443493,0.8877199791719186,1.5328756101943157,0.18181818181818188,0.04945454545454551,0.0072727272727273196,0.02872727272727278
116,116,0.9672727272727273,0.9675713558994574,0.9603130462418561,0.991816303829652,2.6213774187637964,1.795903804596498,1.7884033975453024,0.6243072960620923,0.9967515839550944,0.21890909090909094,0.05890909090909093,0.009090909090909104,0.06472727272727274
117,117,0.96,0.9595855957061723,0.9283675799086758,0.9919275929549902,2.667345081360357,1.5846240135287828,2.2026308127965297,0.822640342189373,0.5316057788481984,0.20109090909090904,0.016363636363636313,0.002909090909090861,0.018909090909090875
118,118,0.9818181818181818,0.9817357567485525,0.9623188405797102,0.9939613526570048,2.3568379673784414,0.9281797358737357,2.6656330465251217,0.4915373727875721,0.767854931898829,0.20290909090909087,0.02218181818181817,0.004727272727272758,0.030909090909090896
119,119,0.9636363636363636,0.9627625088090205,0.9273178317535544,0.995112559241706,2.643906386141378,0.7371009316827037,1.8031093215654144,1.7412156224543278,0.41568768700447617,0.20290909090909087,0.08036363636363636,0.010909090909090879,0.007636363636363585
120,120,0.9454545454545454,0.9438023652146659,0.8930232558139535,0.9864341085271318,2.5277444416195496,1.9615040495174016,1.9427993363841638,0.8353487867292504,0.6012302601540808,0.1818181818181818,0.037090909090909084,0.004363636363636359,0.035272727272727254
121,121,0.96,0.959850567972025,0.9310969299758538,0.992152466367713,2.53051893895195,1.5106618596587706,2.233180126416453,0.6736893790315566,0.6017936757153063,0.17527272727272725,0.040363636363636324,0.006181818181818122,0.02436363636363632
122,122,0.9854545454545455,0.9853500842180086,0.9699597787833082,0.9959778783308195,2.7594335084339523,0.5188592440930473,1.8547914613535537,0.21836254672063232,2.063535092042308,0.22363636363636363,0.053818181818181834,0.019272727272727275,0.03236363636363636
123,123,0.9636363636363636,0.9640957485228897,0.9572325505544683,0.9942922374429223,2.6203599813510983,1.3974699587095398,1.6279465104919786,1.131904612024026,1.0166442629901769,0.2250909090909091,0.049090909090909074,-0.001454545454545464,0.037090909090909084
124,124,0.9454545454545454,0.9445366675435013,0.902272366121087,0.980772286667726,2.537704060896118,0.9590055529902304,1.870513306039861,1.3339412019710026,0.9974802479253391,0.20981818181818182,0.00836363636363634,0.002181818181818185,0.013090909090909075
125,125,0.9636363636363636,0.964419822910389,0.9622222222222222,0.9934222222222222,2.600916007350654,0.7170856338114145,2.2225473646443614,1.207558459402199,0.7522191040193108,0.2210909090909091,0.026909090909090893,0.002181818181818185,0.016363636363636358
126,126,0.9636363636363636,0.9636363636363636,0.9369034508076359,0.9948604992657857,2.3330311481414654,0.9867139959087169,2.389733932629318,1.5192952628107563,0.15678260048265663,0.17418181818181816,0.017454545454545434,-0.012363636363636344,0.005090909090909079
127,127,0.9636363636363636,0.9628730746377805,0.925237405440206,0.9890552068244005,1.2390653119719084,1.8768867670991836,2.146101693292537,1.7209745845031137,0.3506048142947823,0.19418181818181815,0.04472727272727273,0.015999999999999993,0.05672727272727272
128,128,0.9527272727272728,0.9512193643785803,0.9005641188622279,0.9904655966947402,2.045538940353124,1.6520988455939325,2.923920917221047,0.7357358637616765,0.3396090360018013,0.20036363636363638,0.013090909090909108,0.009454545454545493,0.01563636363636367
129,129,0.96,0.9592723381487428,0.9204545454545454,0.9901652892561983,2.675522035244557,0.6192639502641405,2.166920682360033,1.0019341729615716,1.0606806383739087,0.1938181818181818,0.038545454545454515,0.00290909090909085,0.016363636363636323
130,130,0.9709090909090909,0.9703847780126849,0.9420859538784067,0.9946840371368673,2.892019840685872,0.8167944678633784,1.944374073293198,1.2364329356717414,0.7023957888700993,0.2210909090909091,0.029818181818181834,0.008000000000000052,0.01563636363636366
131,131,0.96,0.9598783364854061,0.9383720930232557,0.9907364341085272,3.5203085484967,0.8426340940806609,1.9447352882183908,0.6374288769218825,0.5669824101471646,0.22036363636363632,0.04254545454545453,0.0003636363636363438,0.0236363636363636
132,132,0.9672727272727273,0.9665017098274501,0.9298885750156937,0.9922708725674827,2.1049853981632256,1.3043250528662518,2.14758114252878,1.1810913493090958,1.0465760087968254,0.1938181818181818,0.031272727272727285,0.005818181818181822,0.02145454545454546
133,133,0.9818181818181818,0.9817716298594752,0.9728042479908152,0.9970579793340988,2.892014121174181,1.1783658067759528,2.0398990675188875,0.8729472999348419,0.6971020995515101,0.26290909090909087,0.045454545454545435,0.001454545454545464,0.018909090909090896
134,134,0.9709090909090909,0.9711180133821641,0.9599430838220075,0.995256985167299,2.5638396217170527,1.016293674524666,2.378886885567414,-0.4006458771990649,2.077652659078757,0.18945454545454551,0.056363636363636414,-0.004363636363636292,0.04727272727272731
135,135,0.9527272727272728,0.9518376830225695,0.9192242114236999,0.9894146064222791,1.974463761034014,1.5781203253166478,2.0938798343260436,1.0307787593992281,0.6561084090265229,0.22690909090909095,0.01563636363636365,0.0010909090909090979,0.028000000000000035
136,136,0.9490909090909091,0.9481733615221986,0.9112009583707696,0.9898921832884097,1.9770390696342572,1.1178069895456793,1.7403275811705967,1.4782071760663116,1.3068806615677389,0.2,0.03200000000000001,0.0036363636363636485,0.01636363636363638
137,137,0.9781818181818182,0.978057081491884,0.9635369871218928,0.9972297094938605,3.1351784256886077,1.3814920092641638,2.047512556587015,-0.2710963429838734,1.2017319155438926,0.22654545454545452,0.057454545454545425,0.01781818181818179,0.03309090909090906
138,138,0.9672727272727273,0.9671597079198653,0.9454545454545454,0.9965289256198347,2.475427468169952,0.16487205104684644,2.1158667897428063,1.274675721819901,1.656571236235783,0.1785454545454546,0.042181818181818174,-0.005818181818181789,0.025454545454545462
139,139,0.9490909090909091,0.9478046314086359,0.9042480690595185,0.9831894593366652,2.241039350199129,0.856332577289509,1.6859492085871666,0.7253566807050374,2.509325274720035,0.19090909090909092,0.03309090909090908,0.022909090909090914,0.022909090909090924
140,140,0.9527272727272728,0.9521974682644522,0.9132670406255312,0.9875063742988271,2.535305125537092,1.6518380234816654,2.2157568226072613,0.5559936501074708,0.7556767050038251,0.17418181818181822,0.025090909090909108,0.00618181818181821,0.02581818181818184
141,141,0.9709090909090909,0.9706888209829385,0.9451966195239738,0.9932735426008968,1.7649610583897593,1.504215776601574,1.9643599530690967,0.9661909816832871,1.6276081920440668,0.19781818181818184,0.045454545454545504,0.01709090909090911,0.045818181818181834
142,142,0.9527272727272728,0.9528483078199096,0.937799043062201,0.9885457445266057,2.5660353186450298,0.9896086436757404,1.7941315730499219,1.2573742569872146,1.361390956742548,0.23163636363636364,0.058909090909090946,0.009454545454545493,0.02509090909090912
143,143,0.9636363636363636,0.9636363636363636,0.9473341504519688,0.9944078443389,2.5704971721767857,1.7394189644081175,1.542413198597496,0.3861352677250526,1.4166991281712995,0.19127272727272732,0.05890909090909089,0.007272727272727231,0.0749090909090909
144,144,0.9563636363636364,0.9573818181818183,0.9483482642777156,0.9931877566256065,2.6053843867980664,0.963733623318036,2.341783362988137,0.4114790703363882,1.3582056590291123,0.19418181818181823,0.017090909090909136,-0.0018181818181817633,0.02436363636363642
145,145,0.9672727272727273,0.9665913034334087,0.9255555555555556,0.994488888888889,2.8181239474336737,1.1486525235727347,1.924359534741448,0.1753795249942542,1.5525016399418181,0.18581818181818183,0.048363636363636366,0.02327272727272729,0.02145454545454545
146,146,0.9563636363636364,0.9557685950413224,0.9206502494769033,0.9951714147754708,2.134674672813098,1.3537027340803078,2.2985241667196394,0.7944690845445019,0.9610970841715961,0.19490909090909098,0.03127272727272732,-0.0018181818181817633,0.017090909090909146
147,147,0.9709090909090909,0.9702984597102243,0.9363029132464188,0.9961371318203767,2.685041616151395,-0.018755339297829143,2.0737620407672614,1.9431492698676696,0.9739893310146355,0.2123636363636364,0.02690909090909095,0.002545454545454573,0.006545454545454588
148,148,0.9636363636363636,0.9640732910500351,0.9580088987764183,0.9960273319561418,3.01224778390417,0.8564715930898291,2.004519162771364,-0.16506983191385435,1.8761763698644556,0.22218181818181817,0.03527272727272727,0.0018181818181818078,0.034909090909090904
149,149,0.9818181818181818,0.9819082442286179,0.9691994996873046,0.9960391911611425,2.9430451086340437,1.3446147549460474,2.0426432152794414,0.10979985519830646,1.0247009677495909,0.1578181818181818,0.020727272727272726,0.014181818181818174,0.04763636363636362
150,150,0.96,0.9593268895319009,0.9241220403623073,0.9810901001112347,2.853178422190009,1.8370548773600466,2.085165445192539,-0.7663095135411644,1.7365802917976567,0.1978181818181818,0.06036363636363633,0.01599999999999996,0.08254545454545449
151,151,0.9672727272727273,0.9671437210239873,0.9411111111111111,0.9938666666666667,2.346393362572937,0.740668112567703,1.9631259733591542,1.4566622924687602,1.1798203592191954,0.1850909090909091,0.03745454545454546,-0.003999999999999981,0.013454545454545452
152,152,0.9490909090909091,0.9490909090909091,0.9215182648401826,0.990296803652968,1.888213439879115,1.893038775590378,2.5077155692475004,-0.07289778744961628,1.408541928737664,0.1847272727272727,0.02727272727272727,0.01709090909090908,0.05272727272727275
153,153,0.9490909090909091,0.9490909090909091,0.9244742623979911,0.9784996861268047,2.04264266105891,1.7437787615588383,2.0012603958420114,0.41307408396001644,1.7282773151490933,0.19927272727272727,0.053454545454545456,0.03272727272727273,0.04363636363636364
154,154,0.9745454545454545,0.9744660676762292,0.9591572504708098,0.9894852479598242,2.481505533447267,0.8599518207153471,2.341406448827382,0.8241075621309214,0.8086053940963419,0.24399999999999994,0.01818181818181811,0.011272727272727222,0.036363636363636306
155,155,0.9636363636363636,0.9632101619844842,0.9373689727463312,0.9886942198262954,2.8332127207659634,0.6420257825666789,2.1123816509724036,0.7317500723797846,1.3595520381397574,0.24472727272727274,0.009454545454545415,-0.000363636363636366,0.00509090909090909
156,156,0.9672727272727273,0.9668857085265067,0.9344800420168067,0.9943102240896359,2.2993595578358876,1.0123226687393996,1.855819011438488,0.9033875665430496,1.907197756830393,0.1869090909090909,0.030181818181818188,0.02145454545454547,0.021818181818181837
157,157,0.9527272727272728,0.953595404941212,0.9523322732091474,0.9939421475087081,2.6482833785824367,1.485594235153421,1.0123952620428365,1.1644722428400809,1.2185434517057598,0.22181818181818186,0.042545454545454574,-0.009090909090909061,0.012727272727272776
158,158,0.9636363636363636,0.9638442581195876,0.9531944231653133,0.9916500689443848,2.6269420974701823,1.542206050276734,1.5901565559669741,0.623747956456009,1.379729307752181,0.19054545454545452,0.04254545454545453,0.004727272727272702,0.04072727272727274
159,159,0.9781818181818182,0.9783610332398879,0.9699514744307578,0.9946808510638298,3.0686159601861664,0.9002966054420626,2.3599885491658217,1.0552378934276807,-0.04408692468668661,0.1727272727272727,0.04654545454545452,0.01345454545454543,0.030181818181818143
160,160,0.9563636363636364,0.955398413245947,0.9113636363636364,0.9866115702479339,3.072693569532193,0.9899784260311917,2.2028874588181373,1.223680785408837,0.12519056558793867,0.19490909090909095,0.013090909090909143,-0.00618181818181811,0.002909090909090961
161,161,0.9781818181818182,0.9784871337812514,0.9791738530527768,0.9978440841669541,2.6530357941282636,1.0330226173176846,1.6827698102076232,0.5767931100563976,1.3320446866724027,0.1967272727272727,0.017454545454545424,-0.0010909090909091202,0.04618181818181817
162,162,0.9709090909090909,0.9707055471761354,0.9477272727272728,0.9904132231404958,2.728108076122375,1.4959192980137443,1.7260385160661105,0.496880090978165,1.1939705020274687,0.19236363636363643,0.06254545454545458,0.005454545454545501,0.03454545454545458
163,163,0.9490909090909091,0.9479030303030304,0.8966513683494816,0.98419173890872,2.864757636357339,1.2181103915591602,1.286861192565931,0.7643700864510762,1.783321116550145,0.16763636363636364,0.023272727272727268,0.008000000000000018,0.05381818181818181
164,164,0.9636363636363636,0.9636363636363636,0.941568927417984,0.9909060003399627,2.509028187040817,1.1467958954879605,1.5803709148335845,0.649672115824613,1.765828495789137,0.19381818181818183,0.043999999999999984,0.02218181818181818,0.05818181818181818
165,165,0.9490909090909091,0.9497026074700493,0.9361592245351978,0.989432703003337,3.026404949161432,1.042345828449758,1.5477649627256542,1.0161660362452625,1.054740105113766,0.19818181818181818,0.014909090909090917,-0.0036363636363636598,0.025454545454545462
166,166,0.9636363636363636,0.9636363636363636,0.9473341504519688,0.9928757468975027,2.8851808998872017,1.6513649450388264,1.9121309351174838,0.5153617211053726,0.7608143649532131,0.22654545454545455,0.05818181818181819,0.0007272727272727208,0.016363636363636348
167,167,0.9527272727272728,0.9520760968708698,0.9222488038277512,0.9874583152095114,2.296940486819025,1.2847223460682728,1.9765229203323194,1.419218262682331,0.6542492410772177,0.21454545454545454,0.04618181818181823,0.0043636363636363916,0.02945454545454549
168,168,0.96,0.9590076158730829,0.9164654756156446,0.989699018187671,1.4281304674349071,1.323094915686078,2.246368830223858,2.3924204391228776,0.20871959015168423,0.19636363636363635,0.04109090909090905,0.006181818181818122,0.009818181818181771
169,169,0.9527272727272728,0.9528992655284789,0.9266126250431184,0.9866333218351155,1.8422483639531324,1.0752235862027937,2.3400197389320634,0.17694486368329188,2.325184692954542,0.17236363636363636,0.07200000000000001,-0.0010909090909090758,0.0512727272727273
170,170,0.9672727272727273,0.9666276960290263,0.9282080027595723,0.9894791307347361,2.5305667247399413,0.8597318265716866,2.5157935937620097,0.2008108475058431,1.2797427055631558,0.19709090909090912,0.008363636363636373,0.0,0.02836363636363638
171,171,0.9636363636363636,0.9641196702840539,0.956385118149824,0.9916624769565946,2.7454352813567797,1.4152421723574473,1.6629387935317144,1.0750891454005984,0.6738177214408415,0.21236363636363637,0.04618181818181817,0.002181818181818185,0.03054545454545452
172,172,0.96,0.9593603198400799,0.9263565891472869,0.9924031007751939,1.5291257118018127,1.3021919539836657,1.8106812710740279,1.104958995300215,1.972173685561963,0.1887272727272727,0.04945454545454543,0.03999999999999996,0.058545454545454526
173,173,0.9672727272727273,0.9671680523374677,0.9476799618623868,0.9964245987605276,1.8369857351904022,1.1150185790467027,1.5158826048396348,1.4329347631053244,1.8265933190796768,0.19163636363636366,0.06472727272727274,0.01090909090909089,0.03454545454545456
174,174,0.9672727272727273,0.9665582454497004,0.9331364531273664,0.9950022716946841,2.657808294458598,1.225512014688304,2.092373149296145,1.1345667456310091,0.7486620181215093,0.22872727272727275,0.03890909090909093,-0.0021818181818181958,0.01745454545454548
175,175,0.9709090909090909,0.9699532772660526,0.9230769230769231,0.9940496723007934,3.5741145125741807,0.5605337332867497,2.199581360528193,0.5682550314762131,0.6998516631312779,0.18145454545454548,0.004727272727272758,0.014181818181818184,0.008363636363636406
176,176,0.96,0.9596063263198394,0.9304385825520419,0.9856189416812331,2.997604020849574,0.7799151509618999,1.8447821318559923,0.22591328684480874,1.5684273537529105,0.21381818181818177,0.018909090909090865,0.025454545454545407,0.015272727272727226
177,177,0.9672727272727273,0.967147155695525,0.9420518207282913,0.9956232492997199,3.3478351582462285,1.1817203242847751,1.781745898215613,0.4888730763046287,1.0254565016382144,0.17818181818181816,0.03236363636363636,0.019272727272727275,0.019999999999999983
178,178,0.9563636363636364,0.9563636363636364,0.9266666666666667,0.9832,2.2053806890362218,2.2079178561790913,1.9400052084053359,0.4849594321585762,0.8173306060148094,0.17163636363636367,0.050545454545454595,0.03600000000000007,0.057454545454545515
179,179,0.9636363636363636,0.9632814967578914,0.9216118684843624,0.9898757016840416,2.2967196852985254,1.1333078252016373,2.000465222484817,0.8005823406118676,1.2829744608425253,0.152,0.043636363636363626,0.01527272727272726,0.016727272727272702
180,180,0.9527272727272728,0.9532299088435036,0.9339858571921352,0.9911607450845119,3.254056127500099,0.933531439199305,1.6774154890899708,1.3648693215777092,0.45060078696761474,0.21090909090909093,0.028000000000000035,-0.0069090909090908535,0.001454545454545475
181,181,0.9709090909090909,0.9709090909090909,0.9503341159472638,0.9961170308831497,2.260518700312932,1.328225869429532,1.7143815811537138,1.1483000853265757,0.7495406051010541,0.17454545454545461,0.03200000000000005,-0.0014545454545454195,0.008363636363636396
182,182,0.9636363636363636,0.9636363636363636,0.941568927417984,0.9913309535951046,2.577244819901782,0.8217209176902472,2.3023522153404783,0.7317587712295865,1.0925304635115614,0.19818181818181818,0.004363636363636347,0.011272727272727235,0.037818181818181806
183,183,0.9563636363636364,0.9553724216959512,0.9098793363499247,0.9873470755823697,2.576908717283996,0.5056566243084649,1.8578392125916752,0.7750237054336586,1.9845910969290825,0.18618181818181823,0.020363636363636407,0.0007272727272727653,0.011272727272727334
184,184,0.9745454545454545,0.9746485680178586,0.9599394273127753,0.9944933920704846,3.1372330635102306,0.8703556086387448,1.5579939863009333,0.9709943066277554,1.0906191479237957,0.18072727272727268,0.049818181818181796,0.006545454545454477,0.024727272727272664
185,185,0.9636363636363636,0.9634335266410738,0.943646327014218,0.9873000592417062,2.261648356174908,1.483465742205685,2.29819743128274,0.5994484162104313,1.2089307497183372,0.24872727272727274,0.04472727272727273,0.0025454545454545396,0.030909090909090896
186,186,0.9636363636363636,0.9638719400670148,0.9505870841487281,0.9930691454664058,3.2450595416757606,1.019715506818176,2.3813646479000576,0.17946685686411706,0.8578211643848326,0.22000000000000003,0.02218181818181817,-0.0010909090909090979,0.025818181818181806
187,187,0.9745454545454545,0.9746575864222924,0.9579710144927536,0.9951690821256038,2.867358180541708,1.2798715424087412,1.7961718177395578,0.9507454951006916,0.66319347251517,0.1705454545454545,0.02799999999999995,0.0007272727272727098,0.0323636363636363
188,188,0.9527272727272728,0.952150786242089,0.9268157967412316,0.991714995857498,2.629308018221928,1.6994704343965603,2.403892192679932,-0.07978101178509218,0.992212372434286,0.25381818181818183,0.019636363636363664,0.020363636363636396,0.036000000000000046
189,189,0.9636363636363636,0.9628320110382891,0.9227272727272727,0.9872727272727273,2.4689676807542296,1.4686046751657813,1.9543664396054534,0.48631523384691194,1.3372141678817857,0.2167272727272727,0.026909090909090893,0.008727272727272705,0.03381818181818182
190,190,0.9490909090909091,0.9487925679345934,0.9213993639254885,0.9880357413296986,2.1998263454727205,0.9219522297796416,2.1279733382350012,1.2090219457906495,1.0846491255185091,0.20909090909090913,0.023636363636363667,0.007636363636363641,0.025818181818181796
191,191,0.9527272727272728,0.9516135808618723,0.9083097928436912,0.9872096672944131,2.5422306471357814,1.591733755014291,1.2276512595889133,1.0013736071961927,1.3767314808084563,0.1763636363636364,0.034909090909090945,0.0112727272727273,0.050909090909090945
192,192,0.9563636363636364,0.9563636363636364,0.9156958920907419,0.9916206826078071,2.548871563418908,0.9901273850508855,2.0945519316608054,1.4706641764442434,0.5880588174836384,0.1516363636363637,0.010181818181818236,0.001818181818181852,0.018909090909090966
193,193,0.9745454545454545,0.9742601752193204,0.9483256841747407,0.9924358320584735,1.7986892601115136,1.2036023514593872,2.2092962451648104,0.7695764650308965,1.6751604961208963,0.2134545454545454,0.03818181818181813,0.011272727272727212,0.03599999999999994
194,194,0.9563636363636364,0.9563636363636364,0.9277836134453781,0.9862132352941176,2.831554215816003,1.34421797726906,2.0809768372784014,0.4986119712200319,1.2704761071261628,0.1872727272727273,0.06036363636363643,0.00472727272727278,0.04363636363636368
195,195,0.9672727272727273,0.9671437210239873,0.9411111111111111,0.9945777777777778,2.246907764127309,1.7083456241400552,1.6964116404626934,0.5051086116494106,1.5190642122231421,0.15672727272727274,0.06327272727272729,-0.0010909090909090647,0.033818181818181824
196,196,0.9672727272727273,0.9669587024669483,0.942208097928437,0.9894460138104205,2.856813991531573,1.1468317504371441,1.6431428056968012,0.8368303467150562,1.3975263820480084,0.23454545454545456,0.04109090909090911,0.006909090909090943,0.037090909090909084
197,197,0.9454545454545454,0.9434102739365897,0.8778889272162815,0.9852535357019662,2.0540684021788462,0.95481722576194,1.8993604221824103,1.9759924677712293,0.8862237298808869,0.1632727272727273,0.02109090909090906,0.001454545454545464,0.006181818181818166
198,198,0.9709090909090909,0.9704441197235129,0.9367121848739496,0.9928221288515406,1.9218125625437665,1.6218075696220038,1.7231003963477987,1.5490168529550488,0.7648321031050825,0.20181818181818184,0.021090909090909125,0.006909090909090953,0.022909090909090945
199,199,0.9672727272727273,0.967380092821862,0.952870189171559,0.9967384213959556,3.0608656199858815,0.4676520241523323,2.469012032529737,-0.1677066928783565,1.8238111876169016,0.18836363636363643,0.03163636363636364,0.021090909090909105,0.03672727272727274
200,200,0.9672727272727273,0.9671847458733611,0.952014652014652,0.9936996336996337,2.467859272840785,0.9091530147926901,2.2935525412628,0.19936516807433757,1.9131972166333868,0.22436363636363638,0.04109090909090911,2.2204460492503132e-17,0.045818181818181834
201,201,0.9672727272727273,0.9663187338976813,0.9193364845938375,0.9929096638655462,2.6431635703931513,0.5728209420869813,1.8245427234407743,1.4251926586445949,1.2400889744177819,0.19309090909090906,0.029454545454545476,0.002909090909090928,0.016727272727272747
202,202,0.9672727272727273,0.9665017098274501,0.9298885750156937,0.9945072190834903,2.799878583642663,1.4599781283533384,2.4400378030747856,-0.3140419781774885,1.0101078735139593,0.2,0.04618181818181819,0.028727272727272733,0.04581818181818185
203,203,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.9947395653673681,2.9414181113476894,1.3009451162867671,1.9694628333263617,-0.03079446957653386,1.4248985564622116,0.21309090909090905,0.03236363636363632,0.017090909090909046,0.060727272727272685
204,204,0.9709090909090909,0.9710674278328307,0.9643980233602875,0.9925876010781671,2.4380402316533067,1.5045040310691484,2.138743253146885,-0.06963897339590047,1.8179131094911332,0.22727272727272735,0.033454545454545494,0.02945454545454549,0.04290909090909095
205,205,0.9527272727272728,0.951457604557783,0.9006200770906654,0.9905312552371376,2.336301858857848,0.7419173656559854,2.124283896602038,0.10857433090627758,2.204503582211437,0.19127272727272732,0.03163636363636367,-0.007636363636363585,0.03090909090909094
206,206,0.9854545454545455,0.9853444104914694,0.9689116936874784,0.9981027940669196,2.048081541933087,0.9526769595876279,2.1847767373211404,1.141173490631429,1.0258688945509669,0.20472727272727273,0.037090909090909105,0.0,0.02909090909090911
207,207,0.9563636363636364,0.9560880054317206,0.9291038920276209,0.9870527306967984,2.148844282111459,1.0117480371344278,1.896693303745034,2.003756197375882,0.6077460579665538,0.20909090909090916,0.036727272727272775,-0.009090909090909038,0.0014545454545454972
208,208,0.9527272727272728,0.9522959202664404,0.9227439865175425,0.987130381492263,2.9542464389375684,1.3554614671719738,1.385567030707665,0.9699182408876393,1.5528922052042622,0.2174545454545455,0.0512727272727273,0.020363636363636396,0.04800000000000003
209,209,0.9563636363636364,0.9560052062474969,0.9175094816687737,0.9910601408705075,2.7477827640738086,0.970208308652422,1.7267680780378116,0.93841049492872,1.4220583300325929,0.1683636363636364,0.025454545454545518,0.0072727272727273196,0.019636363636363684
210,210,0.96,0.9591898227168247,0.9148721988795518,0.9900210084033614,1.9114753061800314,1.0591095719276853,2.069018241325739,2.1877422987944355,0.7045804843852164,0.18836363636363634,0.014545454545454518,-0.006545454545454588,0.013454545454545408
211,211,0.9672727272727273,0.967391799212024,0.950327699206623,0.9953432218006208,2.567122975616598,1.0831562069151668,1.733092109136815,0.17122663565607565,2.126123912889848,0.20181818181818184,0.03127272727272727,-0.000363636363636366,0.04327272727272728
212,212,0.9636363636363636,0.963919191919192,0.945909337186202,0.9904280296189272,2.1987836896999413,1.256833856079009,0.8316544291284034,1.6448876592097041,1.7664618016950997,0.20654545454545453,0.046545454545454536,-0.001454545454545464,0.03963636363636362
213,213,0.9636363636363636,0.9629474374863308,0.9157004830917874,0.991207729468599,2.9215294617220557,0.6608336731549475,1.7715299202984225,1.0140882513275775,1.2937829842674504,0.14909090909090908,0.016363636363636348,0.01090909090909089,0.03418181818181818
214,214,0.96,0.9596774015356571,0.9374003189792663,0.989343192692475,1.7066783588212304,1.812857227929254,1.922066658317017,0.30529489313352165,1.580342074922219,0.25127272727272726,0.05163636363636361,0.0003636363636363438,0.03490909090909089
215,215,0.9527272727272728,0.9514650638617581,0.9106227106227107,0.9894505494505494,2.1917995103464603,1.2863368889200875,1.6513431320414957,1.5256396347354755,1.2991843391607456,0.2294545454545455,0.03745454545454548,0.011636363636363656,0.008363636363636384
216,216,0.9745454545454545,0.9744503614367431,0.9548120041393584,0.9933597792342187,3.1323107332656694,0.6994622299313162,1.9615006474784822,1.5050196483040759,0.3177695832918066,0.1854545454545454,0.025090909090909032,0.003999999999999948,0.006909090909090842
217,217,0.9745454545454545,0.9744333226686167,0.9499715207898234,0.9890829694323143,2.63651263110769,0.5084254763607712,1.8098068100126967,0.9755956027813066,1.6551217372308504,0.17381818181818173,0.012727272727272665,-0.0025454545454545617,0.034181818181818126
218,218,0.9854545454545455,0.9853444104914694,0.9689116936874784,0.9976716109003104,2.0800906545085684,1.057777227002123,1.6717999836990785,0.016015812262434752,2.7168749539466237,0.20290909090909093,0.04800000000000002,0.007636363636363686,0.041454545454545466
219,219,0.9745454545454545,0.9748161047618865,0.9695584684373922,0.9954294584339427,3.477337775948243,0.7425523146206428,1.8213639716528107,0.5554649673545565,0.6932702286714045,0.21999999999999997,0.04981818181818176,0.0025454545454544953,0.021454545454545382
220,220,0.9709090909090909,0.9707298978485418,0.9513565891472868,0.9930232558139535,2.5568342416009013,0.9680315413764032,1.8751285173185583,0.9262843844042871,1.2896173163746774,0.19781818181818184,0.04327272727272732,0.01818181818181821,0.04290909090909094
221,221,0.9672727272727273,0.9677020234224775,0.96761755016472,0.9981281820904463,3.1084462063009815,0.5699153085119607,2.1014181199462194,0.9587952213490739,0.6797985407515329,0.25527272727272726,0.050181818181818195,-0.009090909090909038,0.0058181818181818334
222,222,0.9672727272727273,0.9669814483037623,0.9445706497046797,0.9931091927911556,2.73223594255831,1.5570541053328129,1.9556116777596375,0.3090635436383182,1.0043188089754573,0.21309090909090914,0.028727272727272747,0.008727272727272705,0.03963636363636366
