,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.frontlow_temperature_scaled,feature_importance.frontlow_temperature_fd1_scaled,feature_importance.frontlow_temperature_fd2_scaled,feature_importance.frontlow_temperature_fd3_scaled,feature_importance.frontlow_humidity_scaled,feature_importance.frontlow_humidity_fd1_scaled,feature_importance.frontlow_humidity_fd2_scaled,feature_importance.frontlow_humidity_fd3_scaled
112,112,0.7853881278538812,0.6887417218543046,0.7550496405340636,0.9272509414584046,0.022831050228310446,-0.0004566210045662267,-0.008675799086758085,-0.0009132420091324533,0.014155251141552583,0.0036529680365298134,0.014611872146118698,0.03789954337899537
113,113,0.7945205479452054,0.7096774193548387,0.7674169804861348,0.8642588154741526,-0.0018264840182647957,0.0031963470319633647,-0.025570776255707806,-0.024657534246575352,-0.015525114155251152,0.026027397260274143,0.03150684931506842,0.0328767123287671
114,114,0.817351598173516,0.7468354430379747,0.7930931187949333,0.8776104073947278,0.07579908675799085,0.030593607305936077,0.012328767123287787,-0.026027397260274032,-0.0018264840182647957,0.032420091324200984,0.017351598173515947,0.029680365296803735
115,115,0.771689497716895,0.6666666666666666,0.7402430674426566,0.8771824717562478,0.07990867579908667,0.03150684931506853,0.022831050228310557,-0.01187214611872156,-0.0091324200913242,0.008219178082191747,0.0036529680365298134,0.0022831050228310223
116,116,0.8264840182648402,0.7682926829268293,0.8069582334816844,0.8789798014378637,0.061187214611872154,0.004109589041095929,0.0004566210045662267,-0.0031963470319633647,-0.0031963470319633647,0.014155251141552472,0.03424657534246578,0.026027397260274032
117,117,0.7671232876712328,0.6577181208053692,0.734808284833961,0.8426908592947622,0.02511415525114158,0.009589041095890427,0.012785388127853792,0.026027397260274032,-0.033333333333333326,-0.0009132420091324533,0.00136986301369868,0.005022831050228271
118,118,0.776255707762557,0.6754966887417219,0.7456778500513523,0.8643444026018486,0.005479452054794498,0.02237442922374433,-0.01963470319634697,-0.01735159817351606,-0.021461187214611877,0.0022831050228310223,0.004566210045662156,0.015525114155251152
119,119,0.8127853881278538,0.7421383647798742,0.7891561109209175,0.8827456350564875,-0.00273972602739736,-0.0022831050228312444,0.004566210045662156,-0.0031963470319634757,0.005479452054794387,0.019178082191780965,0.013698630136986245,0.018721461187214627
120,120,0.7168949771689498,0.6477272727272727,0.703483396097227,0.8114515576857241,0.2191780821917808,0.059817351598173474,0.006392694063926951,-0.03150684931506842,-0.10639269406392693,0.1808219178082192,0.27853881278538817,0.2575342465753425
121,121,0.7899543378995434,0.6973684210526315,0.7604844231427593,0.8839438548442314,0.0,-0.03013698630136985,-0.01050228310502277,-0.05251141552511418,-0.03652968036529691,-0.0009132420091324533,-0.007305936073059294,-0.0031963470319634757
122,122,0.8356164383561644,0.7857142857142857,0.8193255734337556,0.8659705580280727,0.028310502283105166,-0.014611872146118587,-0.01552511415525104,-0.025570776255707695,-0.015068493150684925,0.028310502283105166,0.033789954337899664,0.03926940639269405
123,123,0.7808219178082192,0.6842105263157895,0.7511126326600479,0.8539027730229373,0.007762557077625631,0.004109589041095818,-0.008675799086757974,0.002739726027397138,-0.021917808219177992,0.008219178082191858,0.01689497716894972,0.005479452054794498
124,124,0.7808219178082192,0.6883116883116883,0.7526104073947278,0.8389250256761384,0.07579908675799074,0.04429223744292243,0.0009132420091324533,0.024200913242009126,-0.040182648401826504,0.03150684931506853,0.015525114155251152,0.04155251141552507
125,125,0.8264840182648402,0.7654320987654321,0.8054604587470044,0.8681102362204725,0.020547945205479534,0.02100456621004565,-0.0036529680365294803,0.005022831050228382,-0.009589041095890427,0.02511415525114158,0.06666666666666676,0.04885844748858459
126,126,0.7671232876712328,0.6622516556291391,0.7363060595686408,0.9129578911331736,0.012785388127853903,0.012785388127853792,0.0031963470319633647,0.0018264840182647957,-0.004566210045662045,0.026484018264840148,0.023744292237442788,-0.004109589041095818
127,127,0.7899543378995434,0.7012987012987013,0.7619821978774393,0.8068298527901404,0.1114155251141552,0.022831050228310557,0.029223744292237397,0.005479452054794609,-0.027397260273972712,0.03926940639269405,0.0383561643835616,0.008219178082191858
128,128,0.7945205479452054,0.7133757961783439,0.7689147552208149,0.8909619993153031,0.009589041095890316,-0.029680365296803624,0.004109589041095818,0.021917808219178103,-0.025570776255707806,0.041095890410958846,0.010045662100456543,0.026940639269406264
129,129,0.8082191780821918,0.7341772151898734,0.7837213283122219,0.8562136254707291,0.009589041095890427,0.008219178082191747,-0.010045662100456543,-0.013698630136986356,-0.018721461187214627,0.07123287671232881,0.025570776255707806,0.027397260273972712
130,130,0.776255707762557,0.6797385620915033,0.7471756247860322,0.8292536802464909,0.06438356164383563,0.038812785388127824,0.00776255707762552,0.0031963470319634757,-0.02100456621004565,0.021917808219178103,0.03242009132420087,0.007305936073059294
131,131,0.7442922374429224,0.6,0.7046388223211228,0.7888565559739815,0.039726027397260166,0.033333333333333326,0.023287671232876783,0.01187214611872145,-0.00913242009132409,0.019178082191780854,0.032420091324200984,0.01050228310502288
132,132,0.817351598173516,0.75,0.7945908935296131,0.908935296131462,0.013242009132420018,0.0031963470319633647,-0.01552511415525104,-0.0009132420091323423,0.010045662100456765,0.03424657534246589,0.037442922374429255,0.028310502283105055
133,133,0.8082191780821918,0.7375,0.7852191030469018,0.8789798014378637,-0.009132420091324311,-0.008675799086757974,-0.004109589041095929,-0.0004566210045662267,0.0036529680365297024,0.031050228310502193,0.008675799086757974,0.018721461187214516
134,134,0.7031963470319634,0.5390070921985816,0.6632146525162615,0.7592434097911676,0.13744292237442923,0.06073059360730593,0.005479452054794498,0.0018264840182649067,-0.05296803652968041,0.09908675799086752,0.01552511415525104,0.06301369863013706
135,135,0.7853881278538812,0.6928104575163399,0.7565474152687436,0.8950701814447108,0.016438356164383494,0.0022831050228310223,0.0036529680365297024,0.00639269406392684,-0.00136986301369868,-0.01050228310502277,0.01689497716894972,0.029223744292237397
136,136,0.7853881278538812,0.6967741935483871,0.7580451900034235,0.8363574118452586,0.11232876712328765,0.005936073059360614,0.026484018264840148,0.009589041095890316,-0.03515981735159812,0.02876712328767128,0.02739726027397249,0.004109589041095818
137,137,0.7899543378995434,0.7012987012987013,0.7619821978774393,0.8390106128038344,0.014155251141552472,-0.02876712328767128,-0.02100456621004565,-0.03515981735159812,-0.020547945205479423,0.016894977168949832,0.02511415525114158,0.021917808219178103
138,138,0.7488584474885844,0.6206896551724138,0.7130691543991784,0.7700273878808627,-0.009132420091324311,-0.004566210045662045,0.03515981735159823,0.016438356164383605,-0.03150684931506853,0.029680365296803624,-0.00273972602739736,0.013698630136986356
139,139,0.6940639269406392,0.49624060150375937,0.6478517630948305,0.8807771311194796,-0.012328767123287676,0.006849315068493178,0.017808219178082174,0.00913242009132409,-0.0273972602739726,-0.006849315068493178,-0.005936073059360725,0.001369863013698569
140,140,0.7351598173515982,0.5915492957746479,0.6967648065730914,0.8645155768572408,-0.008675799086757863,0.028310502283105055,0.008675799086758085,0.020547945205479423,-0.016438356164383605,0.007305936073059405,0.010958904109589107,0.009589041095890427
141,141,0.7534246575342466,0.6351351351351351,0.7200017117425539,0.8297672030126669,0.0730593607305936,-0.023287671232876783,0.00136986301369868,-0.005936073059360614,-0.06484018264840175,0.02511415525114158,0.013698630136986356,0.005022831050228382
142,142,0.7625570776255708,0.6533333333333333,0.7308712769599452,0.8253166723724752,0.006392694063926951,0.02602739726027392,-0.005479452054794609,0.0018264840182649067,-0.0273972602739726,0.006392694063926951,0.00776255707762552,0.0091324200913242
143,143,0.7945205479452054,0.7133757961783439,0.7689147552208149,0.830023964395755,0.005479452054794498,-0.016894977168949832,-0.014155251141552583,0.006849315068493067,-0.0022831050228310223,0.001369863013698569,0.015068493150684925,0.0018264840182647957
144,144,0.8082191780821918,0.7375,0.7852191030469018,0.8177850051352277,0.22694063926940644,0.031050228310502304,0.05342465753424663,0.06073059360730604,-0.024200913242009126,0.08447488584474894,0.029223744292237397,0.040182648401826615
145,145,0.8082191780821918,0.7341772151898734,0.7837213283122219,0.8357583019513866,0.006849315068493178,-0.012328767123287787,-0.016438356164383605,-0.02237442922374422,-0.014611872146118698,0.028310502283105055,0.03242009132420087,0.00136986301369868
146,146,0.7671232876712328,0.6751592356687898,0.7407993837726805,0.8472269770626498,-0.005936073059360836,-0.004566210045662156,-0.021917808219178103,-0.021461187214611877,-0.033333333333333326,0.007305936073059294,0.02465753424657524,0.0018264840182647957
147,147,0.7671232876712328,0.6622516556291391,0.7363060595686408,0.9095344060253339,0.0091324200913242,-0.021917808219178103,-0.012785388127853903,-0.045205479452054886,0.005022831050228271,0.024200913242009015,0.024657534246575352,-0.007762557077625631
148,148,0.771689497716895,0.6527777777777778,0.7357497432386169,0.905597398151318,0.02237442922374433,0.021461187214611877,0.010958904109589107,-0.009589041095890316,-0.01324200913242013,0.017808219178082174,0.02648401826484026,0.015068493150684925
149,149,0.776255707762557,0.6666666666666666,0.7426823005819925,0.8671687778158164,0.02602739726027392,0.01963470319634697,-0.029223744292237508,0.0004566210045662267,0.004109589041095929,0.01963470319634708,0.011415525114155112,0.011415525114155223
150,150,0.771689497716895,0.6710526315789473,0.7417408421773366,0.873416638137624,0.005022831050228271,0.007305936073059294,0.0018264840182649067,-0.021461187214611877,-0.011415525114155223,0.021461187214611877,0.008219178082191747,0.0009132420091323423
151,151,0.7853881278538812,0.6967741935483871,0.7580451900034235,0.8796644984594317,0.006392694063926729,0.0,-0.028310502283105055,-0.024657534246575352,-0.005022831050228382,0.0031963470319634757,0.00136986301369868,0.015525114155251152
152,152,0.8310502283105022,0.7757575757575758,0.8123930160903801,0.8205237932214995,0.21095890410958895,0.03013698630136974,0.12694063926940635,0.07123287671232881,-0.018264840182648512,0.0821917808219178,0.09360730593607303,0.05342465753424663
153,153,0.771689497716895,0.6666666666666666,0.7402430674426566,0.8557001027045532,0.01826484018264829,0.02511415525114158,0.004109589041095818,-0.00045662100456611565,-0.02328767123287656,-0.002739726027397138,0.0091324200913242,0.020091324200913196
154,154,0.7671232876712328,0.6622516556291391,0.7363060595686408,0.8612632660047927,0.013698630136986356,-0.04018264840182639,-0.005022831050228271,-0.0657534246575342,-0.045662100456621,0.011415525114155223,0.012785388127853903,0.04018264840182639
155,155,0.8310502283105022,0.7757575757575758,0.8123930160903801,0.8381547415268743,0.2342465753424655,0.036073059360730464,0.04703196347031968,0.06529680365296786,-0.010958904109588996,0.051598173515981616,0.02100456621004565,0.07031963470319635
156,156,0.6712328767123288,0.5909090909090909,0.6566244436836699,0.8101677507702841,0.091324200913242,-0.00776255707762552,0.006849315068493178,-0.028310502283104944,-0.13470319634703187,0.07945205479452055,0.0009132420091324533,-0.00045662100456611565
157,157,0.821917808219178,0.7577639751552795,0.8000256761383088,0.8537315987675453,0.14474885844748853,0.04611872146118712,0.014155251141552472,0.022831050228310557,-0.022831050228310557,0.0237442922374429,0.041095890410958846,0.03378995433789944
158,158,0.776255707762557,0.6797385620915033,0.7471756247860322,0.815046217048956,0.10639269406392693,0.05205479452054795,0.02237442922374422,-0.0004566210045663377,-0.03150684931506842,0.018721461187214627,0.030593607305935966,-0.018721461187214516
159,159,0.8127853881278538,0.7453416149068323,0.7906538856555974,0.8797500855871276,-0.01187214611872156,-0.0009132420091324533,-0.0091324200913242,-0.01187214611872156,-0.021461187214611877,0.02100456621004565,0.022831050228310334,0.011872146118721338
160,160,0.776255707762557,0.6711409395973155,0.7441800753166723,0.8462855186579938,0.0858447488584474,0.033789954337899664,0.026484018264840148,-0.005479452054794498,-0.0420091324200913,0.022831050228310557,-0.006849315068493178,0.029680365296803624
161,161,0.7031963470319634,0.5962732919254659,0.6781923998630606,0.7270626497774735,0.16666666666666652,0.055707762557077545,0.0383561643835616,-0.019178082191780854,-0.08675799086757985,0.05616438356164377,0.062100456621004496,0.045205479452054775
162,162,0.7853881278538812,0.6928104575163399,0.7565474152687436,0.8065730914070524,0.11643835616438358,0.014155251141552472,-0.007305936073059405,0.0036529680365297024,-0.006849315068493067,0.0876712328767123,0.06666666666666654,0.07762557077625565
163,163,0.7899543378995434,0.7051282051282052,0.7634799726121191,0.8769257103731598,0.13105022831050228,0.014155251141552472,0.04292237442922375,-0.0022831050228309113,-0.03926940639269405,0.04703196347031968,0.03424657534246578,0.018264840182648512
164,164,0.680365296803653,0.5882352941176471,0.6615029099623416,0.7486306059568641,0.09269406392694057,0.043835616438356206,0.0031963470319634757,0.006849315068493178,-0.13607305936073044,0.10091324200913243,0.07716894977168953,0.06347031963470318
165,165,0.817351598173516,0.7530864197530864,0.796088668264293,0.8781239301609038,0.01552511415525104,0.004566210045662156,-0.0031963470319633647,-0.03013698630136985,-0.015981735159817267,0.02100456621004576,0.021917808219178214,0.029680365296803624
166,166,0.821917808219178,0.7577639751552795,0.8000256761383088,0.7972440944881889,0.012785388127853903,0.0237442922374429,0.03013698630136985,0.058447488584474794,0.006849315068493178,0.10821917808219172,0.15296803652968038,0.042465753424657526
167,167,0.7899543378995434,0.7012987012987013,0.7619821978774393,0.7950188291680933,0.11050228310502275,0.05159817351598184,0.049315068493150704,-0.01050228310502288,-0.015981735159817267,0.014611872146118698,0.049315068493150815,0.016438356164383605
168,168,0.8264840182648402,0.7790697674418605,0.812949332420404,0.90748031496063,0.002739726027397249,0.018264840182648512,0.01187214611872145,0.006849315068493067,-0.014155251141552472,0.04885844748858448,0.018264840182648512,0.010958904109588996
169,169,0.8127853881278538,0.7421383647798742,0.7891561109209175,0.860492981855529,0.0,0.03561643835616435,0.0004566210045663377,-0.013698630136986245,-0.00273972602739736,0.02100456621004576,0.011415525114155223,0.02511415525114158
170,170,0.7853881278538812,0.6928104575163399,0.7565474152687436,0.8680246490927764,0.017808219178082174,-0.015068493150684925,-0.008219178082191747,-0.012328767123287676,0.0036529680365295913,-0.007305936073059405,0.027853881278538828,-0.005022831050228382
171,171,0.7808219178082192,0.6883116883116883,0.7526104073947278,0.798527901403629,0.027853881278538828,0.004566210045662045,0.014155251141552472,0.024657534246575463,-0.0022831050228310223,-0.002739726027397249,0.02648401826484026,0.01735159817351606
172,172,0.7853881278538812,0.6967741935483871,0.7580451900034235,0.828397808969531,0.22146118721461183,0.06712328767123288,0.06894977168949767,0.04611872146118712,-0.0365296803652968,0.029223744292237508,0.017808219178082285,0.05068493150684927
173,173,0.7945205479452054,0.7133757961783439,0.7689147552208149,0.8681958233481684,0.004566210045661934,-0.03789954337899548,-0.0237442922374429,-0.049315068493150704,-0.020547945205479423,0.0091324200913242,0.031963470319634646,0.024657534246575352
174,174,0.8127853881278538,0.7453416149068323,0.7906538856555974,0.918606641561109,0.014155251141552472,-0.027853881278538828,-0.017351598173515836,-0.008219178082191747,-0.010958904109589107,0.012785388127853903,0.018721461187214627,0.014611872146118698
175,175,0.776255707762557,0.6711409395973155,0.7441800753166723,0.8650290996234166,0.004109589041095929,-0.017808219178082063,-0.008219178082191747,-0.026940639269406486,-0.02511415525114158,-0.005936073059360836,0.006849315068493067,0.014611872146118698
176,176,0.7899543378995434,0.7088607594936709,0.7649777473467991,0.8053748716193084,0.11552511415525124,0.05890410958904124,0.07945205479452067,0.024657534246575352,-0.021917808219178103,0.04063926940639284,0.06849315068493156,0.037442922374429255
177,177,0.726027397260274,0.589041095890411,0.6903885655597398,0.8042622389592605,0.0036529680365295913,0.008675799086757974,-0.0022831050228311334,-0.014155251141552583,-0.05799086757990857,0.013698630136986356,0.01187214611872145,0.017808219178082174
178,178,0.8036529680365296,0.7261146496815286,0.7782865457035262,0.8448305374871619,0.18721461187214605,0.02237442922374422,0.08264840182648392,0.03150684931506853,-0.025570776255707806,0.03150684931506853,0.04063926940639262,0.042465753424657526
179,179,0.680365296803653,0.4444444444444444,0.6285518657993838,0.826600479287915,0.009589041095890538,0.026940639269406486,0.026940639269406375,0.03926940639269405,-0.006849315068493067,0.02100456621004576,0.024200913242009126,-0.012785388127854014
180,180,0.8082191780821918,0.7375,0.7852191030469018,0.860835330366313,0.012785388127854014,0.010958904109589107,0.021461187214611877,0.03013698630136985,0.002739726027397249,0.07397260273972617,0.01187214611872156,0.01872146118721474
181,181,0.8127853881278538,0.7453416149068323,0.7906538856555974,0.8488531324888737,-0.004566210045662267,0.02876712328767128,0.010045662100456654,-0.0009132420091324533,-0.006849315068493067,0.0383561643835616,0.02602739726027392,0.02511415525114158
182,182,0.7899543378995434,0.7012987012987013,0.7619821978774393,0.8215508387538514,0.00136986301369868,0.046575342465753566,0.009589041095890316,-0.00776255707762552,0.0,0.01050228310502277,0.024657534246575352,0.015525114155251152
183,183,0.7945205479452054,0.7133757961783439,0.7689147552208149,0.8543307086614172,0.008675799086757974,0.009589041095890427,0.0031963470319635867,-0.013698630136986245,-0.016894977168949832,0.016438356164383494,0.026940639269406375,0.008675799086757974
184,184,0.776255707762557,0.6754966887417219,0.7456778500513523,0.8236905169462513,0.037442922374429144,0.026484018264840148,0.00776255707762552,0.01735159817351606,-0.017808219178082174,0.054337899543378865,0.0365296803652968,0.02237442922374433
185,185,0.8127853881278538,0.7421383647798742,0.7891561109209175,0.8930160903800068,-0.001369863013698569,-0.005479452054794498,-0.0036529680365295913,-0.005022831050228382,0.0009132420091324533,0.036073059360730575,0.041552511415525184,0.022831050228310334
186,186,0.8310502283105022,0.7730061349693251,0.8108952413557001,0.8852276617596714,0.030593607305936077,0.005936073059360725,0.005936073059360614,-0.009589041095890427,-0.018264840182648512,0.03698630136986303,0.023287671232876672,0.012785388127853903
187,187,0.8082191780821918,0.7375,0.7852191030469018,0.8094830537487162,0.17214611872146113,0.032420091324200984,0.05159817351598173,0.04703196347031968,-0.026484018264840148,0.05616438356164388,0.03378995433789955,0.019178082191780743
188,188,0.7990867579908676,0.717948717948718,0.7728517630948306,0.8663129065388565,0.0,-0.011415525114155334,-0.005936073059360614,-0.00776255707762552,-0.006849315068493067,0.03150684931506853,0.024200913242009126,0.018721461187214627
189,189,0.7899543378995434,0.6973684210526315,0.7604844231427593,0.778928449161246,0.015525114155251152,0.022831050228310446,0.01963470319634697,0.011415525114155223,-0.011415525114155223,0.03561643835616446,0.055707762557077656,0.05068493150684927
190,190,0.7397260273972602,0.6586826347305389,0.7201728859979459,0.7464909277644642,0.20958904109589038,0.025114155251141468,0.0383561643835616,0.021917808219178103,-0.0671232876712331,-0.0009132420091324533,0.01826484018264829,0.015981735159817156
191,191,0.7853881278538812,0.7006369426751592,0.7595429647381033,0.9037144813420059,0.007305936073059294,-0.012328767123287676,-0.03835616438356171,-0.009589041095890427,-0.014155251141552583,0.015981735159817267,0.015068493150684925,0.012785388127853792
192,192,0.771689497716895,0.6621621621621622,0.7387452927079767,0.9020883259157824,0.013242009132420018,-0.005479452054794498,-0.004109589041095818,-0.018721461187214627,-0.019178082191780743,0.00273972602739736,-0.0036529680365297024,0.017351598173515947
193,193,0.7534246575342466,0.625,0.7170061622731941,0.9124443683669975,0.028310502283105055,0.017351598173515947,0.01187214611872145,0.0022831050228310223,-0.017351598173515836,-0.0009132420091324533,-0.005479452054794387,0.040182648401826504
194,194,0.7899543378995434,0.7160493827160493,0.7679732968161588,0.8384115029099625,0.06347031963470318,0.12328767123287676,0.18264840182648412,0.07260273972602738,-0.04611872146118723,0.10593607305936081,0.1296803652968036,0.020547945205479534
195,195,0.8082191780821918,0.7375,0.7852191030469018,0.8502225265320096,0.08493150684931516,0.03013698630136985,0.0182648401826484,0.04840182648401836,-0.018721461187214627,0.01324200913242024,0.020547945205479423,0.031050228310502304
196,196,0.7853881278538812,0.6928104575163399,0.7565474152687436,0.9029441971927421,0.005936073059360725,-0.020547945205479423,-0.03561643835616446,-0.021461187214611877,-0.012328767123287676,0.01598173515981749,0.018721461187214627,0.005022831050228271
197,197,0.8356164383561644,0.7804878048780488,0.8163300239643958,0.8616912016432728,0.054337899543378976,0.020091324200913196,0.054337899543378976,0.008219178082191858,-0.04429223744292232,0.09452054794520548,0.08310502283105015,0.04977168949771693
198,198,0.7168949771689498,0.5571428571428572,0.6765234508729887,0.8150462170489559,0.03424657534246589,0.013242009132420018,0.017808219178082285,0.01324200913242013,-0.05936073059360736,0.0036529680365297024,0.008675799086757974,0.015068493150684925
199,199,0.7853881278538812,0.7006369426751592,0.7595429647381033,0.782095172885998,0.13242009132420096,0.005936073059360725,-0.011415525114155223,0.03013698630136985,-0.04063926940639273,0.02237442922374422,0.01461187214611881,0.004566210045662045
200,200,0.680365296803653,0.6153846153846154,0.6704895583704211,0.8161588497090038,0.24200913242009137,0.07625570776255719,-0.0182648401826484,-0.04977168949771693,-0.16210045662100458,0.01598173515981738,0.07762557077625576,0.026940639269406486
201,201,0.8721461187214612,0.8372093023255814,0.859808284833961,0.874101335159192,0.17214611872146113,0.04977168949771693,0.04977168949771693,0.05890410958904124,-0.004566210045662045,0.11415525114155256,0.07077625570776258,0.07442922374429228
202,202,0.8082191780821918,0.7341772151898734,0.7837213283122219,0.8806059568640877,-0.010045662100456543,0.008675799086757974,-0.03242009132420087,-0.02100456621004565,-0.011872146118721338,0.043835616438356095,0.04063926940639273,0.021917808219178103
203,203,0.7945205479452054,0.7133757961783439,0.7689147552208149,0.8234337555631632,0.015068493150684814,0.006849315068493067,0.006392694063926951,0.005936073059360614,-0.016894977168949832,0.04977168949771693,0.009589041095890538,0.015525114155251152
204,204,0.7899543378995434,0.7012987012987013,0.7619821978774393,0.8369565217391305,0.0018264840182649067,0.005936073059360836,-0.015981735159817267,-0.03013698630136974,-0.005022831050228271,0.010958904109589107,0.004109589041095929,0.0182648401826484
205,205,0.6940639269406392,0.6338797814207651,0.6852961314618282,0.8276275248202671,0.22237442922374429,0.029680365296803624,0.08082191780821912,0.0009132420091324533,-0.1351598173515982,0.02237442922374422,-0.045662100456621,0.017351598173515836
206,206,0.7351598173515982,0.5915492957746479,0.6967648065730914,0.8024649092776447,0.029680365296803624,-0.0004566210045662267,-0.00913242009132409,-0.031050228310502304,-0.025570776255707695,0.01689497716894972,0.014611872146118698,-0.0009132420091323423
207,207,0.821917808219178,0.7607361963190185,0.8015234508729887,0.8812906538856555,0.0237442922374429,-0.01735159817351606,-0.020547945205479534,-0.014155251141552583,-0.018721461187214627,0.0182648401826484,0.01872146118721474,0.01598173515981738
208,208,0.8264840182648402,0.7710843373493976,0.8084560082163643,0.8349024306744266,0.1881278538812785,0.06575342465753431,0.016438356164383605,0.07853881278538821,-0.011415525114155112,0.03013698630136985,0.05662100456621011,0.03926940639269405
209,209,0.7853881278538812,0.6967741935483871,0.7580451900034235,0.8977233824032864,-0.0009132420091324533,-0.025570776255707806,0.004109589041095929,-0.01963470319634697,0.004566210045662045,0.005022831050228271,0.015068493150685036,0.0018264840182647957
210,210,0.863013698630137,0.8255813953488372,0.8504364943512496,0.8998630605956863,0.12922374429223737,0.07168949771689503,0.08812785388127853,0.11872146118721472,0.0,0.05114155251141561,0.0748858447488584,0.06301369863013706
211,211,0.7990867579908676,0.717948717948718,0.7728517630948306,0.8146182814104759,-0.006849315068493067,0.01963470319634708,-0.006392694063926951,-0.024200913242009126,-0.0018264840182649067,0.018721461187214627,0.020091324200913308,0.021917808219177992
212,212,0.7990867579908676,0.7215189873417721,0.7743495378295104,0.8452584731256418,0.00913242009132409,-0.012785388127853792,-0.018264840182648512,-0.019178082191780743,-0.0018264840182649067,0.019178082191780854,0.015068493150684925,0.02237442922374433
213,213,0.7351598173515982,0.5972222222222222,0.6982625813077713,0.8527045532351935,0.006392694063926951,0.0022831050228311334,-0.024200913242009015,-0.01050228310502288,-0.06849315068493145,0.008219178082191747,0.011415525114155334,0.006392694063927062
214,214,0.6484018264840182,0.5925925925925926,0.6429305032523109,0.8003252310852449,0.11004566210045663,-0.022831050228310557,-0.05890410958904113,-0.0009132420091323423,-0.171689497716895,0.033333333333333326,0.05616438356164377,0.04155251141552507
215,215,0.7214611872146118,0.5413533834586466,0.6759671345429648,0.920147209859637,0.01963470319634697,0.0182648401826484,0.027853881278538717,0.027853881278538717,-0.002739726027397249,0.0031963470319634757,0.03013698630136974,0.0091324200913242
216,216,0.7488584474885844,0.6258503401360545,0.7145669291338583,0.8960972269770626,0.10639269406392682,-0.010958904109588996,-0.005936073059360614,-0.00639269406392684,-0.05159817351598173,0.0031963470319633647,-0.010045662100456654,0.023287671232876672
217,217,0.7671232876712328,0.6622516556291391,0.7363060595686408,0.8644299897295447,0.009589041095890427,0.017808219178082174,0.004566210045662045,-0.013698630136986356,0.00136986301369868,0.014155251141552472,0.005479452054794498,0.008219178082191747
218,218,0.7990867579908676,0.7215189873417721,0.7743495378295104,0.8526189661074974,0.00776255707762552,0.008219178082191747,-0.012328767123287676,-0.012785388127853792,0.009589041095890316,0.01324200913242013,0.01187214611872145,0.01963470319634708
219,219,0.7625570776255708,0.6533333333333333,0.7308712769599452,0.9262238959260527,0.008675799086757974,-0.005936073059360725,-0.0009132420091323423,-0.0420091324200913,-0.004566210045661934,0.0004566210045662267,0.0022831050228310223,-0.00136986301369868
220,220,0.7990867579908676,0.7215189873417721,0.7743495378295104,0.8770112975008558,-0.008675799086757974,-0.03378995433789944,-0.0031963470319634757,-0.01187214611872145,-0.029680365296803735,0.03926940639269416,0.06484018264840186,0.01324200913242013
221,221,0.7853881278538812,0.6928104575163399,0.7565474152687436,0.8337042108866826,0.01552511415525104,0.0365296803652968,0.047945205479452024,-0.00639269406392684,-0.0036529680365298134,0.0730593607305936,0.06894977168949767,0.06347031963470318
222,222,0.821917808219178,0.7607361963190185,0.8015234508729887,0.8919034577199589,0.04337899543378998,-0.0031963470319634757,0.029223744292237397,0.026940639269406375,-0.0004566210045662267,-0.00045662100456611565,-0.0009132420091324533,0.00136986301369868
223,223,0.7123287671232876,0.6440677966101694,0.6995463882232111,0.7922800410818213,0.22100456621004566,0.02876712328767117,0.031963470319634646,0.013698630136986245,-0.1351598173515982,0.1315068493150684,0.07945205479452067,0.12465753424657522
224,224,0.7808219178082192,0.6923076923076923,0.7541081821294078,0.8981513180417665,0.023287671232876783,0.0036529680365297024,0.02100456621004576,0.005022831050228271,-0.004109589041095818,0.010045662100456765,0.015981735159817267,0.0031963470319635867
225,225,0.7853881278538812,0.6887417218543046,0.7550496405340636,0.9472783293392674,0.015068493150685036,-0.021917808219178214,-0.005479452054794609,-0.0182648401826484,0.00045662100456611565,-0.004566210045662156,-0.004109589041095929,0.0018264840182647957
226,226,0.821917808219178,0.7577639751552795,0.8000256761383088,0.9038000684697022,0.002739726027397249,-0.008219178082191858,-0.004109589041095929,-0.013698630136986356,-0.0004566210045662267,0.03013698630136974,0.03013698630136985,0.0237442922374429
227,227,0.7488584474885844,0.6857142857142857,0.735535775419377,0.8329339267374186,0.13789954337899557,0.0748858447488584,-0.02785388127853894,-0.014155251141552583,-0.10045662100456632,-0.03378995433789955,0.014611872146118698,0.11141552511415531
228,228,0.6666666666666666,0.6054054054054054,0.6586785347483739,0.7891133173570695,0.17899543378995442,0.013698630136986245,0.045205479452054886,-0.026940639269406375,-0.1840182648401827,0.23926940639269412,0.15479452054794507,0.020547945205479534
229,229,0.7671232876712328,0.6622516556291391,0.7363060595686408,0.8030640191715166,0.09086757990867578,0.059817351598173474,0.01461187214611881,0.008675799086757974,-0.03013698630136985,0.06392694063926929,0.04474885844748855,0.0511415525114155
230,230,0.7990867579908676,0.7215189873417721,0.7743495378295104,0.8995207120849025,0.0091324200913242,0.0004566210045662267,0.025570776255707806,0.00136986301369868,-0.011415525114155223,0.043835616438356206,0.04109589041095896,0.01050228310502277
231,231,0.7853881278538812,0.6928104575163399,0.7565474152687436,0.8145326942827799,0.00410958904109604,0.018721461187214516,-0.012785388127853903,-0.028310502283105166,-0.01552511415525104,-0.010045662100456543,0.01187214611872145,0.01187214611872145
