,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.fronttop_humidity_fd3_scaled
81,81,0.7922077922077922,0.6962025316455697,0.7593446981545199,0.9308726931498279,0.017316017316017396,-0.003896103896103953,-0.00649350649350644,-0.0021645021645021467,-0.014718614718614575,-0.0017316017316015841,-0.004761904761904634,0.010822510822510845
82,82,0.8268398268398268,0.7590361445783133,0.8028229590240852,0.9480763215514545,0.03203463203463208,0.013419913419913443,-0.0008658008658007921,0.008225108225108135,0.004761904761904745,-0.0021645021645021467,-0.0017316017316016952,0.0012987012987012436
83,83,0.8095238095238095,0.7142857142857143,0.773733187363153,0.9454957772912105,0.05714285714285716,0.039393939393939426,0.03116883116883118,0.010389610389610393,0.03160173160173163,0.0017316017316016952,0.030735930735930728,0.016883116883116944
84,84,0.8181818181818182,0.7375,0.788278073193619,0.8432123866124493,0.03419913419913423,-0.033333333333333104,-0.0034632034632035014,-0.01601731601731593,0.006493506493506662,0.02164502164502169,0.0043290043290042934,0.003896103896103953
85,85,0.8311688311688312,0.7607361963190185,0.8045824210197059,0.786675007819831,0.04891774891774903,-0.005627705627705648,-0.004761904761904634,-0.0025974025974024872,-0.014285714285714124,-0.0043290043290042934,-0.003896103896103953,0.0017316017316015841
86,86,0.8354978354978355,0.7710843373493976,0.811854863934939,0.7714263371911165,0.24978354978354977,0.06406926406926405,0.03419913419913423,-0.007359307359307343,-0.012121212121212088,0.013419913419913443,0.014718614718614687,0.021645021645021578
87,87,0.8354978354978355,0.7682926829268293,0.8100172036284017,0.8999061620269001,0.05627705627705626,0.0017316017316015841,0.014718614718614687,0.0012987012987013546,0.007359307359307343,0.008658008658008698,0.0008658008658007921,0.007359307359307343
88,88,0.8311688311688312,0.7607361963190185,0.8045824210197059,0.7701751642164528,0.08744588744588755,0.005627705627705648,0.0008658008658009031,0.015151515151515138,-0.01645021645021638,0.00043290043290045155,0.011688311688311748,-0.0051948051948050855
89,89,0.8311688311688312,0.7636363636363637,0.8064200813262434,0.7876133875508288,0.16233766233766245,0.007792207792207795,0.0025974025974025983,-0.009523809523809379,-0.009956709956710053,-0.0008658008658009031,0.0021645021645022577,-0.004761904761904745
90,90,0.8138528138528138,0.7295597484276729,0.7828432905849234,0.811698467313106,0.041991341991342024,0.01948051948051943,0.009956709956709942,0.0012987012987012436,-0.0034632034632035014,0.006926406926406781,0.0021645021645022577,0.004761904761904856
