,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backtop_temperature_scaled,feature_importance.backtop_temperature_fd1_scaled,feature_importance.backtop_temperature_fd2_scaled,feature_importance.backtop_temperature_fd3_scaled,feature_importance.backtop_humidity_scaled,feature_importance.backtop_humidity_fd1_scaled,feature_importance.backtop_humidity_fd2_scaled,feature_importance.backtop_humidity_fd3_scaled
114,114,0.8708333333333333,0.8165680473372781,0.847972972972973,0.8788924794359578,0.09458333333333346,0.015000000000000013,-0.003750000000000031,0.0008333333333334636,0.004166666666666541,0.01666666666666672,0.022916666666666585,0.02791666666666659
115,115,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.8778642773207992,0.13750000000000007,0.03374999999999995,0.02499999999999991,-0.0012500000000000844,-0.0033333333333332993,0.019583333333333286,0.009166666666666545,0.019583333333333286
116,116,0.8708333333333333,0.8208092485549133,0.8520857814336076,0.8713278495887192,0.11541666666666661,0.022500000000000075,0.015833333333333255,0.010833333333333361,-0.005833333333333246,0.030833333333333268,0.022500000000000075,0.0033333333333332993
117,117,0.8583333333333333,0.8,0.8357814336075206,0.8620005875440658,0.11291666666666655,0.021250000000000102,0.01666666666666672,0.03374999999999995,-0.005416666666666625,0.02749999999999997,0.03416666666666657,0.025416666666666532
118,118,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.8783049353701529,0.12541666666666673,0.02083333333333337,0.011249999999999982,0.019166666666666776,-0.008750000000000036,0.018749999999999933,0.01333333333333342,0.017916666666666692
119,119,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.8777173913043478,0.11833333333333329,0.0183333333333332,0.04541666666666677,0.009166666666666545,0.006249999999999867,0.039166666666666794,0.018750000000000044,0.02416666666666656
120,120,0.8791666666666667,0.8379888268156425,0.8670681551116334,0.8698589894242067,0.1629166666666667,0.023333333333333317,-0.006250000000000089,0.0462499999999999,-0.01666666666666672,0.03791666666666671,0.04499999999999993,0.033333333333333215
121,121,0.875,0.8275862068965517,0.8575205640423031,0.8722826086956521,0.17416666666666658,0.04249999999999987,-0.0029166666666666785,0.033333333333333215,-0.013333333333333308,0.025833333333333264,0.036666666666666736,0.01666666666666683
122,122,0.8833333333333333,0.8426966292134831,0.8704465334900118,0.8785987074030553,0.10291666666666655,0.01333333333333342,0.01708333333333334,0.012083333333333224,0.0033333333333331883,0.03958333333333308,0.01749999999999996,0.005833333333333246
123,123,0.85,0.7831325301204819,0.822855464159812,0.8735311398354877,0.04791666666666661,0.0050000000000000044,-0.0024999999999998357,-0.007916666666666572,0.004166666666666541,0.009166666666666656,0.008750000000000036,0.0024999999999998357
124,124,0.8625,0.8070175438596491,0.8412162162162162,0.8546562867215042,0.09333333333333327,0.04250000000000009,0.015416666666666745,0.019166666666666665,-0.009999999999999898,0.029999999999999916,0.03083333333333338,0.03041666666666676
125,125,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.8877790834312572,0.06708333333333327,0.0033333333333334103,-0.0016666666666667052,0.016666666666666607,-0.002083333333333326,0.021250000000000102,0.02708333333333346,0.015833333333333366
126,126,0.8583333333333333,0.8,0.8357814336075206,0.8629553466509988,0.04541666666666666,0.00666666666666671,-0.006250000000000089,0.0025000000000000577,-0.0033333333333334103,0.05333333333333323,0.039583333333333304,0.009166666666666545
127,127,0.8666666666666667,0.8117647058823529,0.8445945945945945,0.8525998824911869,0.12250000000000016,0.011249999999999982,0.03166666666666673,0.012916666666666687,0.0004166666666667318,0.0412499999999999,0.020000000000000018,0.011249999999999982
128,128,0.8625,0.8047337278106509,0.839159811985899,0.8729435957696827,0.04541666666666666,-0.005416666666666625,-0.0050000000000000044,0.005416666666666736,0.015416666666666745,0.022916666666666807,0.018750000000000044,0.01291666666666691
129,129,0.875,0.8275862068965517,0.8575205640423031,0.8650851938895417,0.10333333333333339,0.04458333333333331,0.009166666666666656,0.022916666666666585,-0.004583333333333273,0.05541666666666667,0.016249999999999987,0.014583333333333393
130,130,0.8541666666666666,0.7904191616766467,0.8282902467685076,0.851424794359577,0.1283333333333334,0.037083333333333246,0.009583333333333388,0.0004166666666666208,-0.011666666666666714,0.03749999999999987,0.02375000000000005,0.0012499999999999734
131,131,0.8625,0.8023952095808383,0.8371034077555817,0.8575205640423033,0.09916666666666663,0.01750000000000007,0.015416666666666745,0.012500000000000067,0.004166666666666874,0.03166666666666673,0.013333333333333308,0.008333333333333415
132,132,0.8791666666666667,0.8342857142857143,0.8629553466509988,0.8923325499412457,0.04041666666666677,0.02041666666666664,0.027083333333333237,0.0029166666666666785,0.022083333333333344,0.01041666666666663,0.02833333333333332,0.019166666666666665
133,133,0.8708333333333333,0.8208092485549133,0.8520857814336076,0.882491186839013,0.04999999999999993,-0.0016666666666665941,-0.006250000000000089,0.010833333333333361,0.0008333333333332416,0.032500000000000084,0.02833333333333332,0.014583333333333393
134,134,0.8708333333333333,0.8165680473372781,0.847972972972973,0.8618537015276146,0.10541666666666671,0.007500000000000062,0.0050000000000000044,0.036250000000000004,0.0029166666666666785,0.023333333333333428,0.011249999999999982,0.016250000000000098
135,135,0.875,0.8255813953488372,0.8554641598119859,0.8690511163337251,0.10416666666666674,0.009583333333333277,0.013333333333333308,0.0050000000000001155,-0.004583333333333273,0.0345833333333333,0.029999999999999916,0.02124999999999999
136,136,0.8666666666666667,0.8160919540229885,0.8487074030552291,0.878451821386604,0.0887500000000001,0.005416666666666625,-0.0004166666666667318,0.007500000000000062,0.0024999999999999467,0.016250000000000098,0.010000000000000009,0.004166666666666652
137,137,0.85,0.7831325301204819,0.822855464159812,0.8797003525264395,0.05125000000000002,-0.012916666666666687,-0.0029166666666666785,-0.011249999999999871,0.007500000000000062,0.0025000000000000577,0.0033333333333335213,0.01416666666666655
138,138,0.8666666666666667,0.813953488372093,0.8466509988249119,0.8744124559341951,0.11791666666666678,-0.007500000000000062,0.009583333333333388,0.02499999999999991,-0.0016666666666667052,0.01333333333333342,0.015416666666666634,0.014166666666666883
139,139,0.8625,0.8047337278106509,0.839159811985899,0.8605317273795535,0.08999999999999997,0.014583333333333282,0.008750000000000036,0.0008333333333333526,0.006250000000000089,0.019166666666666665,0.01791666666666658,0.003750000000000031
140,140,0.85,0.7831325301204819,0.822855464159812,0.8668478260869567,0.07541666666666658,0.015416666666666634,-0.007500000000000173,-0.014583333333333393,0.0004166666666666208,0.02833333333333332,0.013333333333333308,0.011249999999999871
141,141,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.8729435957696827,0.11875000000000002,0.012500000000000067,0.014583333333333393,0.019583333333333286,-0.012083333333333335,0.03624999999999989,0.014583333333333393,0.02416666666666678
142,142,0.875,0.8255813953488372,0.8554641598119859,0.8550235017626322,0.1412500000000001,0.026666666666666616,0.0641666666666666,-0.004583333333333273,-0.0004166666666666208,0.040416666666666656,0.029166666666666785,0.02124999999999999
143,143,0.8791666666666667,0.8361581920903954,0.8650117508813161,0.8755141010575793,0.1020833333333333,0.004583333333333273,0.0008333333333333526,0.025833333333333375,0.0008333333333333526,0.02833333333333332,0.028750000000000053,0.012499999999999845
144,144,0.8666666666666667,0.8117647058823529,0.8445945945945945,0.8601645123384254,0.14291666666666658,0.007916666666666794,0.022916666666666696,0.01708333333333334,-0.014583333333333282,0.05249999999999999,0.011666666666666603,0.008749999999999925
145,145,0.875,0.8255813953488372,0.8554641598119859,0.8724294947121034,0.09416666666666662,0.029583333333333406,0.009583333333333277,0.015416666666666634,-0.0012499999999999734,0.023333333333333206,0.019999999999999907,0.010833333333333472
146,146,0.8708333333333333,0.8208092485549133,0.8520857814336076,0.8655258519388955,0.10000000000000009,0.016666666666666607,0.021666666666666612,0.01416666666666666,0.007083333333333219,0.050416666666666554,0.022916666666666696,0.004166666666666541
147,147,0.8916666666666667,0.8555555555555555,0.8813160987074031,0.8896886016451234,0.05666666666666653,0.01749999999999996,0.01375000000000004,0.022083333333333455,0.03166666666666673,0.03458333333333341,0.03375000000000017,0.018750000000000155
148,148,0.8708333333333333,0.8165680473372781,0.847972972972973,0.8630287896592244,0.125,0.01333333333333342,0.04500000000000004,0.02124999999999999,-0.009166666666666767,0.0408333333333335,0.05458333333333343,0.017500000000000182
149,149,0.8291666666666667,0.7354838709677419,0.7895123384253819,0.8620005875440658,0.04583333333333339,0.012083333333333446,0.0016666666666667052,-0.004583333333333273,-0.0033333333333331883,0.006250000000000089,-0.0029166666666665675,-0.0033333333333334103
150,150,0.85,0.775,0.8166862514688602,0.9330199764982373,0.06958333333333344,-0.005833333333333246,-0.0033333333333332993,-0.01708333333333345,0.016249999999999987,-0.0012500000000000844,0.008750000000000036,0.0029166666666666785
151,151,0.8541666666666666,0.7904191616766467,0.8282902467685076,0.8686104582843712,0.04874999999999996,-0.0008333333333334636,-0.0050000000000000044,-0.011666666666666714,0.015833333333333366,0.004583333333333273,0.00708333333333333,0.010000000000000009
152,152,0.8583333333333333,0.7951807228915663,0.831668625146886,0.8737514688601645,0.08291666666666675,0.005416666666666625,0.004166666666666652,-0.00666666666666671,0.006249999999999867,0.019583333333333397,0.019166666666666665,0.020000000000000018
153,153,0.8833333333333333,0.8426966292134831,0.8704465334900118,0.8772032902467686,0.08624999999999994,0.02499999999999991,0.004166666666666652,0.029166666666666563,0.00666666666666671,0.05916666666666659,0.07250000000000001,0.04500000000000004
154,154,0.8666666666666667,0.813953488372093,0.8466509988249119,0.8733842538190364,0.06333333333333335,0.003750000000000031,-0.00374999999999992,-0.004583333333333384,-1.1102230246251565e-16,0.01666666666666672,0.021666666666666723,0.006250000000000089
155,155,0.8666666666666667,0.813953488372093,0.8466509988249119,0.8654524089306697,0.16791666666666683,0.009583333333333388,-0.0016666666666667052,0.022500000000000075,-0.014583333333333282,0.039583333333333304,0.014583333333333282,0.012500000000000067
156,156,0.8708333333333333,0.8208092485549133,0.8520857814336076,0.86963866039953,0.10499999999999998,0.02458333333333329,0.018333333333333535,0.022916666666666585,0.005416666666666625,0.0345833333333333,0.03708333333333336,0.022500000000000075
157,157,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.8800675675675675,0.12166666666666659,0.025833333333333375,0.01041666666666663,0.032916666666666594,0.005833333333333246,0.0245833333333334,0.037083333333333246,0.02416666666666656
158,158,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.8697855464159813,0.09458333333333335,0.02041666666666675,0.0029166666666666785,-0.0012499999999999734,0.005833333333333357,0.028750000000000053,0.02749999999999997,0.020000000000000018
159,159,0.9,0.8651685393258427,0.8880728554641598,0.8789659224441835,0.09833333333333327,0.019583333333333286,0.049583333333333424,0.018750000000000044,0.014166666666666772,0.060833333333333406,0.0558333333333334,0.036250000000000115
160,160,0.8708333333333333,0.8248587570621468,0.8561985898942421,0.8509106933019976,0.2320833333333333,0.06291666666666662,0.06666666666666654,0.007916666666666572,-0.025000000000000022,0.09875,0.03541666666666676,0.06291666666666662
161,161,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.8735311398354877,0.10875000000000001,0.020000000000000018,0.03541666666666665,0.011666666666666603,0.003750000000000031,0.014583333333333393,0.02708333333333346,0.022083333333333344
162,162,0.8625,0.8047337278106509,0.839159811985899,0.8882931844888368,0.05500000000000016,-0.007916666666666683,-0.0033333333333332993,0.015000000000000124,0.008750000000000036,0.015000000000000124,0.022499999999999964,0.025416666666666643
163,163,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.8692714453584018,0.16374999999999995,0.02416666666666656,0.03458333333333341,0.01416666666666666,-0.008750000000000036,0.008750000000000036,0.0429166666666666,0.0245833333333334
164,164,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.861413043478261,0.10333333333333339,0.027083333333333348,0.010833333333333361,0.006250000000000089,-0.006250000000000089,0.023333333333333428,0.01333333333333342,0.02083333333333337
165,165,0.8583333333333333,0.8023255813953488,0.8378378378378378,0.8763219741480611,0.05166666666666664,-0.0004166666666666208,-0.008750000000000147,-0.0025000000000001688,0.0025000000000000577,0.006249999999999867,0.011666666666666603,0.023749999999999938
166,166,0.8583333333333333,0.8,0.8357814336075206,0.8608989424206815,0.03833333333333333,0.0016666666666665941,0.0012499999999999734,-0.007916666666666683,0.0024999999999999467,0.03916666666666668,0.019166666666666554,0.009166666666666767
167,167,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.8698589894242069,0.15166666666666673,0.03416666666666657,0.04499999999999993,-0.0008333333333334636,0.0004166666666667318,0.02416666666666678,0.04208333333333325,0.013333333333333197
168,168,0.8958333333333334,0.8587570621468926,0.8826380728554641,0.8748531139835488,0.10666666666666669,0.03749999999999998,0.018749999999999933,0.022916666666666807,0.007916666666666683,0.04208333333333336,0.042500000000000204,0.033333333333333326
169,169,0.8833333333333333,0.8409090909090909,0.8683901292596945,0.8810957696827261,0.10083333333333333,0.043749999999999956,0.035833333333333384,0.007500000000000062,0.010833333333333361,0.04958333333333331,0.03750000000000009,0.022916666666666696
170,170,0.8791666666666667,0.8342857142857143,0.8629553466509988,0.8686839012925969,0.13041666666666663,0.03208333333333335,0.021666666666666723,0.030000000000000138,-0.002083333333333326,0.019583333333333286,0.036666666666666625,0.023749999999999938
171,171,0.875,0.8275862068965517,0.8575205640423031,0.8764688601645123,0.11541666666666672,0.0025000000000000577,0.02750000000000008,0.03708333333333336,0.004999999999999893,0.03083333333333338,0.03541666666666665,0.025833333333333486
172,172,0.8666666666666667,0.8117647058823529,0.8445945945945945,0.8744858989424207,0.11624999999999996,0.01041666666666674,0.0050000000000001155,-0.00041666666666650976,-0.0033333333333334103,0.006666666666666599,0.011249999999999982,0.007500000000000062
173,173,0.8833333333333333,0.8409090909090909,0.8683901292596945,0.8791128084606344,0.13374999999999992,0.04166666666666674,0.009583333333333277,0.021666666666666612,1.1102230246251565e-16,0.047083333333333255,0.03124999999999989,0.02041666666666664
174,174,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.8693448883666274,0.054583333333333206,0.01416666666666666,0.014583333333333393,0.009166666666666656,0.014583333333333393,0.019583333333333397,0.018333333333333313,0.02750000000000019
175,175,0.8416666666666667,0.7625,0.8078730904817861,0.9086368977673326,0.06166666666666665,0.010000000000000009,-0.00374999999999992,-0.009583333333333277,0.008749999999999925,0.008333333333333304,1.1102230246251565e-16,0.0008333333333333526
176,176,0.8541666666666666,0.7928994082840237,0.8303466509988249,0.8542156286721503,0.08958333333333335,0.004583333333333273,0.00708333333333333,0.004583333333333273,-0.005416666666666736,0.01791666666666658,0.012500000000000067,0.014583333333333393
177,177,0.8625,0.8070175438596491,0.8412162162162162,0.8697855464159813,0.05500000000000016,0.019166666666666665,0.0016666666666668162,0.004166666666666874,0.009583333333333388,0.012083333333333446,0.018750000000000044,0.018333333333333424
178,178,0.7916666666666666,0.647887323943662,0.7364864864864865,0.875,0.04416666666666669,0.008749999999999925,0.0004166666666666208,-0.005416666666666736,0.0050000000000001155,0.018749999999999933,0.010000000000000009,0.008749999999999925
179,179,0.75,0.5588235294117647,0.6862514688601645,0.8358548766157461,0.029583333333333295,0.03916666666666668,0.01666666666666683,0.04749999999999999,0.006666666666666599,0.01749999999999996,0.03499999999999992,0.006249999999999978
180,180,0.8458333333333333,0.7784431137724551,0.8194770857814336,0.8618537015276146,0.02375000000000005,-0.004583333333333273,-0.005833333333333246,0.0029166666666665675,0.007916666666666683,0.04875000000000007,0.015416666666666634,0.019583333333333175
181,181,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.8732373678025852,0.0708333333333333,0.014583333333333393,0.02416666666666667,0.006666666666666599,0.004999999999999893,0.026250000000000107,0.03541666666666654,0.01750000000000007
182,182,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.8705934195064629,0.08875,0.02083333333333337,0.01750000000000007,-0.0024999999999999467,0.01333333333333342,0.02791666666666659,0.01333333333333342,0.015833333333333477
183,183,0.8666666666666667,0.813953488372093,0.8466509988249119,0.8705199764982375,0.05125000000000002,0.023749999999999938,0.0050000000000000044,0.007500000000000062,0.002083333333333437,0.025416666666666754,0.02041666666666664,0.0012499999999999734
184,184,0.8666666666666667,0.813953488372093,0.8466509988249119,0.8612661574618096,0.10375000000000001,0.01375000000000004,0.03208333333333335,0.025416666666666754,-0.003750000000000031,0.06833333333333336,0.021666666666666723,0.00708333333333333
185,185,0.8791666666666667,0.8379888268156425,0.8670681551116334,0.877276733254994,0.1312500000000001,0.04916666666666658,0.01791666666666658,0.009583333333333388,-0.0012499999999998623,0.053749999999999964,0.009166666666666767,0.0279166666666667
186,186,0.8666666666666667,0.8117647058823529,0.8445945945945945,0.9357373678025852,0.06374999999999997,0.018750000000000044,0.003750000000000031,-0.00041666666666650976,0.022500000000000075,-0.004166666666666652,-0.005833333333333468,0.004583333333333384
187,187,0.8541666666666666,0.7928994082840237,0.8303466509988249,0.8642773207990598,0.09666666666666668,0.0004166666666666208,0.0024999999999998357,0.014583333333333282,-0.02083333333333337,0.04458333333333331,0.007916666666666572,0.005416666666666514
188,188,0.8791666666666667,0.8342857142857143,0.8629553466509988,0.868683901292597,0.07208333333333317,0.011249999999999982,0.023333333333333317,0.0066666666666664876,0.011666666666666714,0.04124999999999979,0.025833333333333375,0.025000000000000022
189,189,0.8666666666666667,0.8117647058823529,0.8445945945945945,0.8926997649823736,0.04083333333333328,0.003750000000000031,0.0012499999999999734,-0.012500000000000067,-0.0008333333333332416,0.0033333333333334103,0.010000000000000009,0.011250000000000204
190,190,0.85,0.7831325301204819,0.822855464159812,0.8602379553466509,0.10166666666666668,0.005416666666666736,0.018333333333333313,-0.00708333333333333,-0.02375000000000005,0.021666666666666612,-0.0012500000000000844,0.0029166666666666785
191,191,0.8708333333333333,0.8228571428571428,0.8541421856639249,0.8780111633372503,0.04625000000000001,0.016666666666666607,0.0004166666666666208,0.0,0.007083333333333219,0.030416666666666647,0.022083333333333233,0.014583333333333393
192,192,0.8666666666666667,0.8117647058823529,0.8445945945945945,0.892626321974148,0.06000000000000005,0.004166666666666652,0.0016666666666667052,0.02083333333333348,-0.0029166666666667895,0.015416666666666745,0.0008333333333333526,0.004583333333333384
193,193,0.8625,0.8070175438596491,0.8412162162162162,0.8749265569917744,0.09958333333333336,0.01750000000000007,0.0012499999999999734,0.015833333333333366,-0.0050000000000000044,0.012916666666666687,0.026250000000000107,0.00708333333333333
194,194,0.8833333333333333,0.8409090909090909,0.8683901292596945,0.8741186839012927,0.12916666666666665,0.016666666666666496,0.04458333333333342,0.022083333333333455,0.0016666666666667052,0.05583333333333329,0.06583333333333319,0.018333333333333313
195,195,0.875,0.8255813953488372,0.8554641598119859,0.8778642773207991,0.15124999999999988,-0.006249999999999978,0.004999999999999893,0.03833333333333333,-0.0050000000000001155,0.04916666666666669,0.01333333333333342,0.017916666666666692
196,196,0.8625,0.8047337278106509,0.839159811985899,0.8875587544065806,0.04166666666666685,-0.0029166666666667895,-0.0012499999999998623,-0.011249999999999982,0.014583333333333393,0.009166666666666767,0.013749999999999929,-0.0029166666666666785
197,197,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.87382491186839,0.09833333333333327,0.01333333333333342,0.012083333333333224,0.012083333333333224,0.00041666666666650976,0.043749999999999956,0.02791666666666659,0.022916666666666696
198,198,0.7708333333333334,0.6099290780141844,0.7134253819036428,0.8573002350176262,0.03833333333333333,0.003750000000000031,0.017916666666666803,0.02749999999999997,-0.007916666666666683,0.019166666666666665,0.02083333333333337,0.02124999999999999
199,199,0.8625,0.8,0.8350470035252644,0.8650851938895416,0.16041666666666665,0.012083333333333446,0.01291666666666691,0.007500000000000173,0.0029166666666666785,0.018750000000000044,0.010833333333333472,0.009583333333333388
200,200,0.8791666666666667,0.8342857142857143,0.8629553466509988,0.8770564042303174,0.09833333333333316,0.027083333333333237,0.008749999999999925,0.006250000000000089,-0.0012499999999998623,0.03458333333333319,0.027083333333333237,0.004583333333333273
201,201,0.8625,0.8047337278106509,0.839159811985899,0.8736780258519389,0.12625000000000008,0.009166666666666767,0.02083333333333326,0.007499999999999951,-0.013333333333333197,0.06166666666666676,0.011666666666666603,0.023333333333333317
202,202,0.8625,0.8070175438596491,0.8412162162162162,0.8833725029377204,0.06333333333333346,0.0050000000000001155,0.0,-0.00749999999999984,0.0033333333333334103,0.02750000000000008,0.025833333333333486,0.01083333333333325
203,203,0.8541666666666666,0.8,0.8365158636897767,0.8521592244418332,0.16249999999999998,-0.008333333333333415,0.050833333333333286,0.03833333333333333,-0.02749999999999997,0.09124999999999994,0.040416666666666656,0.01749999999999996
204,204,0.875,0.8275862068965517,0.8575205640423031,0.8767626321974148,0.09833333333333327,0.03416666666666668,0.012499999999999956,0.016666666666666607,0.0025000000000000577,0.029583333333333295,0.03125,0.008749999999999813
205,205,0.8208333333333333,0.7329192546583851,0.7868683901292597,0.8619271445358403,0.05124999999999991,-0.016250000000000098,0.008333333333333304,-0.016250000000000098,-0.023333333333333317,0.011249999999999982,-0.00708333333333333,-0.00666666666666671
206,206,0.8625,0.8047337278106509,0.839159811985899,0.8788190364277321,0.08958333333333335,-0.004166666666666541,0.0050000000000001155,0.006666666666666821,0.005833333333333357,0.018750000000000044,0.009166666666666767,0.012500000000000178
207,207,0.8708333333333333,0.8208092485549133,0.8520857814336076,0.8733842538190364,0.12958333333333338,0.002083333333333326,0.018750000000000155,0.01708333333333334,-0.0029166666666666785,0.022083333333333455,0.012499999999999956,0.011666666666666714
208,208,0.875,0.8275862068965517,0.8575205640423031,0.8641304347826086,0.17374999999999996,0.032083333333333464,-0.0024999999999998357,0.04875000000000007,-0.010000000000000009,0.04583333333333317,0.04083333333333328,0.017916666666666692
209,209,0.875,0.8255813953488372,0.8554641598119859,0.8758813160987073,0.07416666666666649,0.026666666666666727,0.020416666666666528,0.030000000000000027,0.019999999999999907,0.050416666666666665,0.04416666666666669,0.010000000000000009
210,210,0.8375,0.7577639751552795,0.8044947121034077,0.8705934195064631,0.053750000000000075,0.0025000000000000577,-0.006249999999999978,0.004166666666666652,0.004166666666666652,0.0050000000000001155,0.013333333333333308,-0.0004166666666666208
211,211,0.8916666666666667,0.8522727272727273,0.8772032902467685,0.8810223266745004,0.07208333333333339,0.04833333333333356,0.01375000000000004,0.015000000000000124,0.023333333333333317,0.018333333333333424,0.032916666666666705,0.022500000000000075
212,212,0.8708333333333333,0.8228571428571428,0.8541421856639249,0.8685370152761457,0.07041666666666668,0.01041666666666674,0.012916666666666576,0.0050000000000000044,0.0012499999999998623,0.01000000000000012,0.0016666666666667052,0.01041666666666674
213,213,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.8758813160987076,0.11499999999999999,0.030833333333333268,0.025000000000000133,0.017083333333333117,0.014999999999999902,0.02458333333333329,0.029166666666666563,0.026666666666666616
214,214,0.8541666666666666,0.7878787878787878,0.8262338425381903,0.8726498237367802,0.05166666666666675,0.012083333333333224,-0.0029166666666666785,-0.007083333333333219,0.008333333333333415,0.007916666666666572,0.005416666666666736,0.011249999999999871
215,215,0.8666666666666667,0.8160919540229885,0.8487074030552291,0.8570064629847238,0.15125,0.03916666666666668,0.019583333333333397,0.011249999999999982,-0.012083333333333224,0.028750000000000053,0.0245833333333334,0.01375000000000004
216,216,0.8666666666666667,0.8202247191011236,0.8528202115158636,0.8438601645123384,0.2054166666666667,0.035833333333333384,0.045833333333333504,0.0008333333333333526,-0.014583333333333282,0.07791666666666663,0.04916666666666658,0.022916666666666696
217,217,0.8583333333333333,0.8,0.8357814336075206,0.865232079905993,0.04541666666666666,0.011249999999999982,-0.0029166666666667895,-0.0050000000000002265,0.02458333333333329,0.03208333333333335,0.02124999999999988,0.014583333333333282
218,218,0.8625,0.8047337278106509,0.839159811985899,0.9064336075205641,0.053750000000000187,-0.006249999999999978,-0.011249999999999982,-0.005416666666666625,0.02833333333333332,0.004999999999999893,0.008333333333333415,0.012500000000000067
219,219,0.8791666666666667,0.8342857142857143,0.8629553466509988,0.8848413631022326,0.07208333333333339,0.009583333333333388,0.0183333333333332,0.03458333333333341,0.011249999999999982,0.025833333333333375,0.018750000000000044,0.01708333333333334
220,220,0.8666666666666667,0.813953488372093,0.8466509988249119,0.8672150411280847,0.06291666666666673,0.0008333333333333526,0.008333333333333526,0.004166666666666652,-0.003750000000000031,0.028333333333333433,0.028750000000000053,0.0012499999999999734
221,221,0.8666666666666667,0.813953488372093,0.8466509988249119,0.8920387779083432,0.05374999999999985,-0.00666666666666671,-0.0033333333333331883,0.012083333333333446,0.004166666666666652,0.017500000000000182,0.015416666666666745,0.008750000000000147
222,222,0.875,0.8255813953488372,0.8554641598119859,0.9078290246768507,0.04833333333333323,-0.0029166666666666785,-0.0004166666666666208,-0.006249999999999978,0.033333333333333215,0.0016666666666665941,-0.0004166666666666208,0.008333333333333193
223,223,0.8291666666666667,0.7388535031847133,0.7915687426556992,0.8630287896592242,0.05500000000000005,0.00666666666666671,0.015000000000000013,0.010833333333333361,-0.008749999999999925,0.017916666666666692,0.03208333333333335,0.01666666666666672
224,224,0.875,0.8275862068965517,0.8575205640423031,0.8756609870740305,0.11250000000000004,0.02124999999999999,0.019999999999999907,0.00708333333333333,0.00374999999999992,0.043749999999999956,0.00708333333333333,0.015416666666666634
225,225,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.8774970622796711,0.09083333333333332,0.004166666666666763,0.009583333333333499,-0.004999999999999893,0.00374999999999992,0.018749999999999933,0.008750000000000036,0.012083333333333335
226,226,0.8416666666666667,0.7710843373493976,0.814042303172738,0.8874118683901293,0.018750000000000044,-0.012083333333333335,-0.022916666666666696,-0.022500000000000075,0.008333333333333304,0.014583333333333282,0.004166666666666652,0.01375000000000004
227,227,0.8625,0.8047337278106509,0.839159811985899,0.8808754406580492,0.13750000000000007,-0.0029166666666666785,0.009583333333333388,-0.0016666666666667052,-0.002083333333333326,0.008333333333333304,0.0025000000000000577,0.013750000000000151
228,228,0.8625,0.8047337278106509,0.839159811985899,0.8658196239717978,0.08791666666666664,0.017916666666666803,0.0004166666666667318,0.011666666666666714,-0.0029166666666666785,0.02708333333333346,0.022083333333333344,0.03333333333333344
229,229,0.8625,0.8070175438596491,0.8412162162162162,0.8655258519388954,0.07374999999999998,0.022499999999999964,0.005416666666666736,-0.0024999999999999467,-0.004583333333333162,0.02708333333333346,0.0279166666666667,0.014583333333333393
230,230,0.8708333333333333,0.8208092485549133,0.8520857814336076,0.865011750881316,0.10291666666666666,0.01708333333333334,0.01708333333333334,0.011249999999999982,-0.0012499999999999734,0.024583333333333512,0.021666666666666612,0.01416666666666666
231,231,0.8791666666666667,0.8342857142857143,0.8629553466509988,0.8881462984723856,0.11333333333333329,0.02416666666666656,0.025833333333333153,0.013333333333333308,0.0004166666666667318,0.019583333333333286,0.03416666666666668,0.03041666666666676
232,232,0.8541666666666666,0.7852760736196319,0.824177438307873,0.8890276145710929,0.06958333333333333,0.003750000000000031,0.0024999999999998357,0.0008333333333333526,0.019999999999999907,0.01083333333333325,0.021666666666666723,0.022916666666666585
233,233,0.8666666666666667,0.813953488372093,0.8466509988249119,0.8667743830787309,0.1250000000000001,0.007500000000000062,0.004583333333333495,0.039999999999999925,-0.00708333333333333,0.015416666666666745,0.015833333333333366,0.017916666666666803
234,234,0.85,0.7777777777777778,0.8187426556991775,0.932873090481786,0.07333333333333336,-0.0016666666666665941,0.01041666666666663,-0.002083333333333437,0.01083333333333325,0.006666666666666599,0.009166666666666656,0.008750000000000036
235,235,0.8333333333333334,0.7530864197530864,0.8011163337250293,0.8610458284371328,0.05833333333333324,-0.00666666666666671,-0.004999999999999893,-0.00708333333333333,-0.008749999999999925,0.005833333333333468,0.007500000000000062,-0.0012499999999999734
236,236,0.8666666666666667,0.8117647058823529,0.8445945945945945,0.8871915393654524,0.1016666666666668,0.006250000000000089,0.009166666666666545,0.03333333333333344,-0.013749999999999818,0.03458333333333319,0.022500000000000075,0.017500000000000182
